topic_id,keywords,num_keywords,all_keywords,label,scene_summary,primary_categories,secondary_categories,label_is_noise,label_rationale,taxonomy_main_id,taxonomy_main_name,taxonomy_main_group,taxonomy_secondary_id,taxonomy_secondary_name,taxonomy_secondary_group,taxonomy_confidence,taxonomy_is_noise,radway_main_id,radway_main_name,radway_secondary_id,radway_phase,radway_phase_name,radway_is_none,radway_confidence,radway_rationale
88,"missed, misses, missing, forgot, performance, sorry, did, ia, train, memo",27,"['missed', 'misses', 'missing', 'forgot', 'performance', 'sorry', 'did', 'ia', 'train', 'memo', 'winniea', 'today', 'opportunity', 'anniversaries', 'perfection', 'tartare', 'chang', 'realms', 'dank', 'missus', 'structural', 'ching', 'whisper', 'confesses', 'inquire', 'anybodya', 'havena']",Missed Opportunity Regret,"She laments, 'I missed it.'","romance_core, relationship_conflict","setting:none, activity:regret_expression",False,"The top keyword 'missed' and snippets 'i missed it.', 'fuck, i missed that .', 'i've missed you, dane.' indicate a regretful moment. The lack of explicit sexual terms and the focus on emotional expression suggest a core romantic scene with relationship conflict.",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,high,False,R5,Heroine responds with anger or coldness,,I,Initial Conflict & Isolation,False,medium,"The topic's keywords and representative snippets ('missed', 'fuck', 'i've missed you') suggest emotional withdrawal and guarded responses, fitting Radway's R5 function. The main taxonomy category of 'Negative Emotions & Distress' further supports this interpretation."
89,"hate, hated, loathe, hating, hates, loathed, dislike, shopping, method, survival",27,"['hate', 'hated', 'loathe', 'hating', 'hates', 'loathed', 'dislike', 'shopping', 'method', 'survival', 'despised', 'hatea', 'truly', 'perverse', 'word', 'absolutely', 'person', 'things', 'particular', 'despise', 'uniform', 'resort', 'beaten', 'hatred', 'loved', 'baking', 'guts']",Emotional Argument,The couple argues heatedly in their living room.,,,False,,4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around expressions of hatred and dislike, suggesting a conflict or separation between the heroine and hero. The main taxonomy category 'Conflict, Distance & Breakup Threats' further supports this interpretation."
91,"memories, remember, memory, remembered, remembering, childhood, amnesia, vivid, recall, ones",27,"['memories', 'remember', 'memory', 'remembered', 'remembering', 'childhood', 'amnesia', 'vivid', 'recall', 'ones', 'flashback', 'repressed', 'years', 'newer', 'reliving', 'events', 'tales', 'mind', 'memoriesa', 'retrograde', 'times', 'fragments', 'plagued', 'losing', 'replace', 'forget', 'list']",Vivid Childhood Memories,"She recalled vivid memories of her childhood, reliving past events that had been repressed for years.","romance_core, domestic_life","setting:memory, activity:remembering",False,"The top keywords 'memories', 'memory', 'childhood', and 'flashback' indicate a focus on past events. The snippets confirm these are vivid, repressed memories that the character is recalling.",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,high,False,R1,Heroine's social identity is destroyed,,I,Initial Conflict & Isolation,False,medium,"The topic's focus on 'memories' and 'would stay with me forever' suggests a regret or loss that the heroine is experiencing, which aligns with R1 - Heroine's social identity is destroyed. The lack of keywords and previous label/scene summary makes it difficult to be more confident, but the topic's placement in the 'Negative Emotions & Distress' category supports this interpretation."
94,"anger, rage, simmering, blood, frustration, enraged, temper, veins, boiled, surges",27,"['anger', 'rage', 'simmering', 'blood', 'frustration', 'enraged', 'temper', 'veins', 'boiled', 'surges', 'stomach', 'burns', 'begins', 'cooled', 'laces', 'guts', 'flares', 'rises', 'inside', 'replaced', 'explodes', 'spine', 'boil', 'pulses', 'irrational', 'boiling', 'rages']",Anger Management In Relationship,The couple struggles with managing their anger towards each other during an argument.,"relationship_conflict, domestic_life","setting:kitchen, activity:arguing",False,"The keywords 'anger', 'rage', and 'frustration' indicate a high emotional state, while 'relationship' suggests a romantic context. The snippets confirm an argumentative scene, with 'there was real anger there' and 'is it anger or is it tension?' supporting the label and categories.",7.2,"Violence, Threats & Coercion","Conflict, Risk & Harm",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),high,False,R2,Heroine reacts antagonistically to the hero,,I,Initial Conflict & Isolation,False,medium,"The topic keywords and snippets suggest anger or tension between the hero and heroine, which is a common narrative function in Phase I of Radway's model. The topic's placement under 'Conflict, Distance & Breakup Threats' in the Stage 2 taxonomy further supports this interpretation."
107,"wasna, didna, matter, sense, true, couldna, happen, happening, hadna, mattered",27,"['wasna', 'didna', 'matter', 'sense', 'true', 'couldna', 'happen', 'happening', 'hadna', 'mattered', 'wasn', 'werena', 'didn', 'work', 'add', 'pundits', 'spoiler', 'make', 'worked', 'strangely', 'case', 'difference', 'shouldna', 'failure', 'alert', 'figure', 'reason']",Unclear Relationship Feelings,"The couple sits at the table, struggling to express their true feelings.","romance_core, relationship_conflict","setting:table, activity:discussion",False,"The keywords 'matter', 'sense', 'true', and 'work' suggest a struggle to understand or express feelings. The snippets show a couple trying to communicate but falling short, indicating unclear relationship feelings.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,medium,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's keywords and representative snippets ('wasnat', 'until it wasnat', 'still wasnat close enough') suggest a physical or emotional separation between the hero and heroine. The Stage 2 taxonomy group 'Conflict, Distance & Breakup Threats' further supports this interpretation, indicating that the topic typically realises Radway's function R7 in the romance narrative."
111,"dreams, nightmare, dreamed, dreaming, nightmares, true, wake, worst, vivid, fantasies",27,"['dreams', 'nightmare', 'dreamed', 'dreaming', 'nightmares', 'true', 'wake', 'worst', 'vivid', 'fantasies', 'dreamt', 'pipe', 'memoriesa', 'dreamy', 'moonstar', 'remember', 'imagined', 'vision', 'wildest', 'waterfront', 'awoke', 'having', 'fantasy', 'remembered', 'journal', 'currently', 'years']",Nightmare Confessions,The couple shares their deepest fears and insecurities while lying in bed at night.,"romance_core, relationship_conflict","setting:bedroom, activity:confessing",False,"The top keywords 'dreams', 'nightmare', 'dreaming', and 'nightmares' indicate a focus on dreams and fears. The snippets show a conversation about dreams, suggesting emotional intimacy and potential conflict.",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,high,False,R2,Heroine reacts antagonistically to the hero,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around the heroine's distress and anger, expressed through accusations and blame ('why are you ruining my dreams?'), which aligns with Radway's R2 function of the heroine reacting antagonistically to the hero."
114,"taga, asked, drewa, wasna, replied, enthralled, hadna, kadea, choices, deter",27,"['taga', 'asked', 'drewa', 'wasna', 'replied', 'enthralled', 'hadna', 'kadea', 'choices', 'deter', 'brothera', 'reluctance', 'scaring', 'didna', 'grumbled', 'ideal', 'brief', 'disagree', 'isaa', 'assessing', 'approved', 'assistants', 'saved', 'believed', 'gut', 'cheated', 'tequila']",Reluctant Relationship Choices,"Isa hesitates to share her top choices for Eli's new PA, causing tension with Melanie.","relationship_conflict, domestic_life","setting:home, activity:arguing",False,"The keywords 'choices', 'reluctance', 'expectations', and 'approval' suggest a conflict over decisions. The snippets show a disagreement between characters about who should be chosen for a role, creating tension in their relationship.",4.3,"Secrets, Misunderstandings & Hidden Information",Relationship Trajectory (Main Couple),5.2,Friends & Social Circles,Social World Outside Couple,medium,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around a promise made by the hero (Isa) to the heroine (Melanie) regarding their child's nanny, which is later revealed to be broken. This revelation leads to a separation or misunderstanding between the couple, fitting R7 (separation). The topic's placement under 'Secrets, Misunderstandings & Hidden Information' in the taxonomy further supports this interpretation."
117,"hated, hate, hates, hating, despised, loathe, loathed, dislike, disliked, hatred",27,"['hated', 'hate', 'hates', 'hating', 'despised', 'loathe', 'loathed', 'dislike', 'disliked', 'hatred', 'gravity', 'despise', 'loved', 'smoked', 'littlea', 'resented', 'condescending', 'mainly', 'hima', 'knows', 'regardless', 'guts', 'shortly', 'mention', 'badmouthing', 'instantly', 'constant']",Constant Hate And Dislike,He constantly expresses his hatred and dislike for something or someone.,"relationship_conflict, domestic_life","setting:home, activity:arguing",False,"The top keywords 'hate', 'dislike', 'hatred', and 'constant' clearly indicate a recurring negative emotion. The snippets show this emotion being expressed, supporting the label 'Constant Hate And Dislike'. The primary categories 'relationship_conflict' and 'domestic_life' are chosen because the topic revolves around persistent negative feelings, likely within a relationship or family setting.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around the hero's hatred, which could be directed at the heroine or their situation, creating conflict and distance. This typically leads to separation or breakup threats, fitting R7."
122,"lewisa, mission, asked, information, hunting, informant, descriptions, saved, friend, helping",27,"['lewisa', 'mission', 'asked', 'information', 'hunting', 'informant', 'descriptions', 'saved', 'friend', 'helping', 'couldna', 'mandya', 'fight', 'originally', 'stood', 'didna', 'poetry', 'saw', 'wouldna', 'gun', 'contracts', 'handling', 'conscience', 'watched', 'fund', 'eye', 'wasna']",Serious Conversation About Relationship,"She looked into his eyes, ready to discuss their uncertain relationship.","romance_core, relationship_conflict","setting:bedroom, activity:discussion",False,"Keywords 'relationship', 'talk', 'discussion' indicate a serious conversation. Snippets show a couple discussing something important, likely their relationship status or feelings.",7.2,"Violence, Threats & Coercion","Conflict, Risk & Harm",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around Mandy's decision to stay with Lewis, indicating a physical separation or distance between them. The serious tone of Lewis's voice in the last snippet suggests a potential breakup threat, which aligns with R7."
123,"police, cops, guard, cop, ambulance, guards, paramedics, station, officers, uniform",27,"['police', 'cops', 'guard', 'cop', 'ambulance', 'guards', 'paramedics', 'station', 'officers', 'uniform', 'bodyguards', 'personnel', 'gate', 'systems', 'arrest', 'called', 'building', 'fund', 'peephole', 'arrived', 'complaint', 'brandishing', 'local', 'escort', 'raiser', 'rayforda', 'earpiece']",Police Involvement,The couple considers or involves the police in their situation.,"relationship_conflict, social_setting","setting:police_station, activity:calling_police",False,"The top keywords 'police', 'cops', 'guard', and 'officers' indicate police presence. The snippets 'could i call the police?' and 'i should call the police.' confirm that the topic revolves around involving the police in a situation.",7.1,Interpersonal Non-Romantic Conflict,"Conflict, Risk & Harm",,,,high,False,R2,Heroine reacts antagonistically to the hero,,I,Initial Conflict & Isolation,False,medium,"The topic's keywords and snippets revolve around conflict and threat, suggesting the heroine's antagonistic reaction to the hero or a threat, fitting R2. The main taxonomy category of Interpersonal Non-Romantic Conflict further supports this interpretation."
126,"murmured, replied, wouldn, jackass, glanced, hog, easily, informed, sardonic, ruefully",27,"['murmured', 'replied', 'wouldn', 'jackass', 'glanced', 'hog', 'easily', 'informed', 'sardonic', 'ruefully', 'isn', 'heard', 'didn', 'remembers', 'shot', 'stand', 'asked', 'retorted', 'hadn', 'loyal', 'saw', 'told', 'blinked', 'protested', 'glance', 'brows', 'stopped']",Sardonic Glances During Argument,"The couple, seated at a table, exchanges sardonic glances during an intense argument.","relationship_conflict, domestic_life","setting:table, activity:arguing",False,"The top keywords 'jackass', 'sardonic', 'glance', and 'arguing' from the snippets indicate a conflict scene. The use of 'sardonic' and 'glance' suggests a specific emotional tone, which is reflected in the label.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's main category 'Conflict, Distance & Breakup Threats' and the representative snippets ('let me, [NAME], and came to my side of the table.', 'go on, then, [NAME].') suggest a physical or emotional separation between the hero and heroine, fitting R7."
127,"panic, emotions, emotional, attack, emotionally, attacks, hysteria, unease, excited, panicking",27,"['panic', 'emotions', 'emotional', 'attack', 'emotionally', 'attacks', 'hysteria', 'unease', 'excited', 'panicking', 'dread', 'sadness', 'feelings', 'nervousa', 'breakdown', 'anxious', 'surface', 'manipulation', 'sudden', 'feeling', 'depression', 'nervousness', 'sole', 'anguish', 'dose', 'fills', 'intensified']",Emotional Panic Attacks,"She struggles with sudden, intense feelings of panic and dread.","romance_core, relationship_conflict","setting:mind, activity:emotional_struggle",False,"The top keywords 'panic', 'emotions', 'attack', 'attacks', 'hysteria', 'unease', 'dread' and the snippets repeatedly mention panic, indicating intense emotional distress. The label and categories reflect this internal struggle, with no clear external setting or activity.",7.2,"Violence, Threats & Coercion","Conflict, Risk & Harm",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",high,False,R2,Heroine reacts antagonistically to the hero,,I,Initial Conflict & Isolation,False,medium,"The topic's focus on 'panic' suggests a state of distress or fear, which could be a reaction to the hero's actions, indicating a conflict or misunderstanding between the heroine and the hero, fitting R2."
129,"condom, condoms, wrapper, packet, wallet, nightstand, expired, drawer, pocket, rolled",27,"['condom', 'condoms', 'wrapper', 'packet', 'wallet', 'nightstand', 'expired', 'drawer', 'pocket', 'rolled', 'dispose', 'tore', 'package', 'quickly', 'grabbed', 'box', 'use', 'sheathed', 'discarded', 'rolls', 'length', 'tearing', 'disposed', 'used', 'pulls', 'drugstore', 'pulled']",Condom Check Before Sex,"He reaches into his wallet, pulling out a condom packet to check its expiration before they proceed.","sexual_content, domestic_life","setting:bedroom, activity:checking_condom",False,"The top keywords 'condom', 'condoms', 'wrapper', 'packet', 'wallet' all relate to the act of checking a condom before sex. The snippets confirm this, with phrases like 'i've never done it without a condom' and 'condom' directly referencing the act.",2.1,Attraction & Sexual Tension,"Sexuality, Attraction & Intimacy",,,,high,False,R4,Heroine interprets hero's behaviour as purely sexual interest,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around the heroine's concern about safe sex, which is often a source of tension or misunderstanding in the early stages of a romance. This topic typically realises Radway's function R4, where the heroine interprets the hero's behaviour as purely sexual interest, focusing on physical attraction and tension."
131,"aresa, grunts, walks, wraps, says, lose, ravena, tenses, entwining, inhales",27,"['aresa', 'grunts', 'walks', 'wraps', 'says', 'lose', 'ravena', 'tenses', 'entwining', 'inhales', 'values', 'honesty', 'shakes', 'pleads', 'leans', 'morals', 'merger', 'joined', 'wona', 'runs', 'bodyguards', 'asks', 'inherit', 'stares', 'arm', 'expression', 'greek']",Honest Emotional Conversation,"The couple, their eyes locked, honestly discusses their feelings and values in a tense moment.","romance_core, relationship_conflict","setting:bedroom, activity:discussing_feelings",False,"The keywords 'honesty', 'values', 'pleads', and 'morals' indicate an emotional conversation. The snippets show a couple discussing feelings ('aresâs words', 'aresâs eyes heated as he reaches for me') in a bedroom setting ('in aresâs eyes?').",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around conflict and distance in the relationship, as indicated by the main taxonomy category. The snippets suggest a separation or threat of separation ('aresa's words', 'aresa's eyes are heated as he reaches for me'), which aligns with R7."
134,"cadea, audreya, archera, necks, daphnea, glanced, told, curious, breakthroughs, campus",27,"['cadea', 'audreya', 'archera', 'necks', 'daphnea', 'glanced', 'told', 'curious', 'breakthroughs', 'campus', 'crush', 'sister', 'philanthropist', 'factored', 'demeanor', 'friendly', 'debt', 'friend', 'spending', 'wouldna', 'discussed', 'hacked', 'withering', 'drugs', 'looked', 'shitty', 'bit']",Sister's Confusing Admissions,The sister confesses her feelings and secrets to her player sibling in a private conversation.,"relationship_conflict, domestic_life","setting:private_conversation, activity:confessing",False,"The top keyword 'sister' and the snippets mentioning 'cadeâs name' and 'reaction to audrey' indicate a conversation between sisters. The keyword 'curious' suggests the content of this conversation is revealing or confusing, leading to the label 'Sister's Confusing Admissions'. The primary categories 'relationship_conflict' and 'domestic_life' are chosen because the topic revolves around family relationships and emotional conversations.",5.1,Family & Kinship,Social World Outside Couple,4.3,"Secrets, Misunderstandings & Hidden Information",Relationship Trajectory (Main Couple),medium,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around the mention of 'cade's name and his reaction, suggesting a separation or distance between him and Audrey. This aligns with R7, as it indicates a physical or emotional separation between the hero and heroine."
139,"asked, asks, doing, replied, whata, demanded, prompted, says, suspiciously, uh",27,"['asked', 'asks', 'doing', 'replied', 'whata', 'demanded', 'prompted', 'says', 'suspiciously', 'uh', 'softly', 'brass', 'spoke', 'stammers', 'weakly', 'insisted', 'curiously', 'bending', 'thatcha', 'english', 'chomped', 'problem', 'timidly', 'accusingly', 'sounding', 'questions', 'whatcha']",Awkward Questions At Door,"She hesitates at the door, asking him 'What is it?' with a stammer.","relationship_conflict, domestic_life","setting:doorway, activity:asking_questions",False,"The keywords 'door', 'asked', and 'stammer' along with the snippets showing her asking questions at the door support this label and these categories.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,medium,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's main category 'Conflict, Distance & Breakup Threats' and the representative snippets ('she asked', 'what is it?') suggest a conversation leading to conflict or separation, fitting R7."
141,"rush, , , , , , , , , ",27,"['rush', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",Hurried Conversations,"The couple, in a hurry, has a brief, intense conversation in the doorway.","romance_core, relationship_conflict","setting:doorway, activity:argument",False,"The top keyword 'rush' and the repeated phrase 'âno.' in the snippets indicate a hurried situation. The doorway setting and the phrase 'âno rush.' suggest a brief, intense conversation happening at a door. The conflict implied by 'no.' places this topic under 'relationship_conflict'.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,medium,False,R5,Heroine responds with anger or coldness,,I,Initial Conflict & Isolation,False,medium,"The topic's representative snippets ('no.', 'no rush.') suggest the heroine is expressing resistance or coldness towards the hero, fitting Radway's function R5. The main taxonomy group 'Bonding, Everyday Intimacy & Growth' also supports this, as it often involves the heroine setting boundaries or expressing her feelings."
145,"knows, course, doing, options, wants, did, hea, somethinga, needed, supplication",27,"['knows', 'course', 'doing', 'options', 'wants', 'did', 'hea', 'somethinga', 'needed', 'supplication', 'revolutionary', 'adversary', 'supposed', 'truly', 'wanted', 'individuals', 'represents', 'purpose', 'recognizes', 'implies', 'enthralled', 'country', 'era', 'champ', 'accomplishments', 'observant', 'literally']",Knowing Glance Conversation,"He knows something, and she knows he knows.","romance_core, relationship_conflict","setting:conversation, activity:knowing_glance",False,"The top keyword 'knows' is repeated in all snippets, indicating a central theme of mutual awareness. The POS cues confirm 'knows' as a noun, suggesting it's a key concept. The snippets imply a tense, knowing glance between two people, likely romantic partners, hinting at unspoken tension or conflict.",4.3,"Secrets, Misunderstandings & Hidden Information",Relationship Trajectory (Main Couple),,,,medium,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around the hero knowing something, which could be a secret that creates distance or misunderstanding between the hero and heroine. This often leads to separation or tension in the relationship, fitting R7. The lack of keywords and previous label/summary makes the confidence medium."
149,"logana, bronta, grunted, suspected, manager, pursued, recall, populara, manya, buddies",27,"['logana', 'bronta', 'grunted', 'suspected', 'manager', 'pursued', 'recall', 'populara', 'manya', 'buddies', 'frowned', 'relieved', 'conjure', 'begun', 'gathering', 'triumphant', 'dejected', 'moment', 'gem', 'oddly', 'wealthy', 'friend', 'distraction', 'awoke', 'admirable', 'gaze', 'rumor']",Manager's Disappointed Moment,"The manager, dejected, frowns at a gathering of friends who seem distracted.","relationship_conflict, domestic_life","setting:gathering, activity:frowning",False,"The top keyword 'manager' and the verb 'frowned' indicate a person in authority feeling disappointed. The noun 'gathering' and the adjective 'dejected' suggest a social setting where the manager is not engaged or happy. The snippets confirm this scene with 'logana's eyes were on her again' and 'bronta's heart was complete now that logana's was whispering back', showing a moment of emotional disconnect.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,medium,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's main category 'Conflict, Distance & Breakup Threats' and the representative snippets suggesting a lack of communication ('you?') and heartbreak ('her heart was complete now that') indicate a separation or breakup threat, fitting R7."
150,"industries, fault, dona, anythinga, avaa, aa, shoulda, dramatic, stop, consented",27,"['industries', 'fault', 'dona', 'anythinga', 'avaa', 'aa', 'shoulda', 'dramatic', 'stop', 'consented', 'objectifying', 'skincare', 'type', 'leta', 'thata', 'youa', 'thanks', 'icily', 'indulgently', 'bootha', 'successfula', 'detour', 'sa', 'crap', 'donating', 'flashback', 'princesses']",Deflecting Blame,"He tries to deflect blame for a past mistake, but she insists it's not his fault.","relationship_conflict, domestic_life","setting:home, activity:argument",False,"Keywords 'fault', 'deflect', 'not your fault' indicate a conflict where blame is being shifted. Snippets show a conversation where he apologizes and she reassures him it's not his fault, supporting the label and categories.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,medium,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's main category 'Conflict, Distance & Breakup Threats' and the representative snippets ('sorry', 'not your fault', 'don't see anything', 'dogshit') suggest a conflict or separation between the hero and heroine, fitting Radway's R7 function."
152,"valentinaa, valentinoa, looks, smiles, gaze, hesitates, nod, grandmother, stares, market",27,"['valentinaa', 'valentinoa', 'looks', 'smiles', 'gaze', 'hesitates', 'nod', 'grandmother', 'stares', 'market', 'glances', 'chastising', 'annoys', 'brings', 'moment', 'photo', 'marry', 'appointed', 'widen', 'walks', 'settling', 'hint', 'nods', 'mere', 'blushes', 'breaking', 'overflowing']",Hesitant Glances At Market,"She hesitates, her gaze lingering on him as he walks away from the market.","romance_core, social_setting","setting:market, activity:staring",False,"Top keywords 'gaze', 'hesitates', 'market', 'glances' indicate a scene of someone looking at another person. Snippets confirm this, showing Valentina's gaze following [NAME] and her expression changing upon seeing him.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,medium,False,R2,Heroine reacts antagonistically to the hero,,I,Initial Conflict & Isolation,False,medium,"The topic's snippets show the heroine's cold or distant behavior towards the hero, which is characteristic of R2. Her eyes following the hero and her smile melting off suggest antagonism or withdrawal, fitting Phase I of the romance arc."
153,"odd, confusing, complicated, weirdest, creepy, surprising, feels, strangest, weirdo, peculiar",27,"['odd', 'confusing', 'complicated', 'weirdest', 'creepy', 'surprising', 'feels', 'strangest', 'weirdo', 'peculiar', 'oddly', 'ita', 'bizarre', 'ironic', 'thing', 'weirdness', 'unusual', 'weirder', 'enigma', 'sensuous', 'acting', 'strangely', 'thata', 'isn', 'unnatural', 'weirdly', 'downright']",Confusing Conversations,"The couple struggles to understand each other in a series of odd, confusing conversations.","relationship_conflict, domestic_life","setting:kitchen, activity:arguing",False,"The top keywords 'odd', 'confusing', 'complicated' and the representative snippets ('that's odd.', 'it's odd, you know?') suggest a topic centered around confusing conversations. The secondary categories reflect the setting of these conversations in the kitchen and the activity of arguing, as indicated by snippets like 'itâs odd, that duality.' and 'itâs odd, you know?'.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,medium,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's main category 'Conflict, Distance & Breakup Threats' and the representative snippets ('odd', 'duality') suggest a sense of unease or tension in the relationship, which is characteristic of R7 (separation). The lack of keywords and previous LLM label/summary makes it difficult to be more specific, but the topic's placement in the 'Relationship Trajectory (Main Couple)' taxonomy group confirms its relevance to the heroine–hero arc."
165,"cracks, trails, muffled, murmur, shaky, sounds, soft, intended, breaking, strangled",27,"['cracks', 'trails', 'muffled', 'murmur', 'shaky', 'sounds', 'soft', 'intended', 'breaking', 'strangled', 'sound', 'louder', 'emerges', 'say', 'breaks', 'low', 'huskier', 'gravelly', 'lower', 'cracked', 'rough', 'placid', 'loud', 'harsher', 'trembling', 'manage', 'tone']",Emotional Voice Cracks,"She struggles to hold back tears, her voice cracking with emotion.","romance_core, relationship_conflict","setting:conversation, activity:emotional_talk",False,"The keywords 'cracks', 'muffled', 'murmur', 'shaky', and 'breaks' indicate emotional distress, while 'soft' and 'low' suggest a quiet, intimate setting. The snippets show a character's voice cracking during an emotional moment, supporting the label and categories.",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,high,False,R5,Heroine responds with anger or coldness,,I,Initial Conflict & Isolation,False,medium,"The topic's keyword 'my voice cracks' suggests emotional distress, which is a common response from the heroine when she's feeling vulnerable or upset, often in reaction to the hero's actions. This aligns with Radway's R5 function, where the heroine responds with coldness or anger to the hero's interest."
166,"shouted, yelled, yell, yells, yelling, bellowed, shouting, exasperation, jump, shouts",27,"['shouted', 'yelled', 'yell', 'yells', 'yelling', 'bellowed', 'shouting', 'exasperation', 'jump', 'shouts', 'sirens', 'ran', 'valentinea', 'anger', 'startling', 'goddammit', 'ambulance', 'echoing', 'kidding', 'alright', 'clad', 'exclaimed', 'motherfucker', 'heard', 'counterpart', 'catnap', 'bathroom']",Angry Shouting Match,"She shouts in exasperation, her voice echoing in the bathroom as he stands there, unmoved.","relationship_conflict, domestic_life","setting:bathroom, activity:arguing",False,"Top keywords 'yell', 'shouting', 'exasperation' indicate intense arguing. Snippets show a woman shouting at a man in a bathroom setting, supporting 'Angry Shouting Match' label and related categories.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's representative snippets all involve shouting, which suggests a high level of conflict or tension. The main taxonomy category 'Conflict, Distance & Breakup Threats' further supports this. Therefore, the most likely Radway function is R7, where the hero and heroine are physically or emotionally separated."
168,"changed, change, changes, everythinga, mind, topic, things, subject, revise, transformation",27,"['changed', 'change', 'changes', 'everythinga', 'mind', 'topic', 'things', 'subject', 'revise', 'transformation', 'dynamics', 'priorities', 'thingsa', 'chop', 'lot', 'years', 'ago', 'different', 'lives', 'areaa', 'realities', 'behavior', 'irrevocably', 'drastically', 'incomprehensible', 'whiz', 'adapt']",Changes In Relationship Dynamics,The couple discusses the changes in their relationship over time.,"relationship_conflict, romance_core","setting:living_room, activity:discussion",False,"The top keywords 'change', 'changes', 'mind', and 'topic' indicate a focus on transformation. The snippets show a conversation about what has changed, suggesting a discussion about relationship dynamics.",4.3,"Secrets, Misunderstandings & Hidden Information",Relationship Trajectory (Main Couple),,,,medium,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's keywords and snippets suggest a focus on change and hidden information, which often signals a separation or shift in the relationship. The main_category 'Secrets, Misunderstandings & Hidden Information' further supports this interpretation. The topic does not explicitly mention a breakup or separation, but the phrase 'it would have changed everything for you' implies a significant shift in the relationship, fitting R7."
