topic_id,keywords,num_keywords,all_keywords,label,scene_summary,primary_categories,secondary_categories,label_is_noise,label_rationale,taxonomy_main_id,taxonomy_main_name,taxonomy_main_group,taxonomy_secondary_id,taxonomy_secondary_name,taxonomy_secondary_group,taxonomy_confidence,taxonomy_is_noise,radway_main_id,radway_main_name,radway_secondary_id,radway_phase,radway_phase_name,radway_is_none,radway_confidence,radway_rationale
72,"natea, hockey, game, bankers, router, weirdly, corporate, general, famously, teama",27,"['natea', 'hockey', 'game', 'bankers', 'router', 'weirdly', 'corporate', 'general', 'famously', 'teama', 'offer', 'box', 'says', 'division', 'jinxing', 'checkpoint', 'ignores', 'travel', 'furthera', 'stunned', 'player', 'whisking', 'manager', 'offs', 'ibits', 'humor', 'gulfstream']",Hockey Game Action,"The couple watches a hockey game together, cheering for their team.","romance_core, social_setting","setting:sports_event, activity:cheering",False,"The top keyword 'hockey' and the snippet '[NAME] a good guy.' indicate a shared interest in hockey. The snippets '[NAME] assistant must be in.' and 'but i donât let go of [NAME] hand.' suggest they are watching the game together, supporting the label 'Hockey Game Action'.",8.2,Public & Leisure Spaces,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic lacks romance-specific keywords, has no label or scene summary, and falls under 'Public & Leisure Spaces', which typically doesn't drive the heroine-hero narrative."
79,"daisya, rule, replies, grandmother, whispers, says, remya, needs, cries, freezes",27,"['daisya', 'rule', 'replies', 'grandmother', 'whispers', 'says', 'remya', 'needs', 'cries', 'freezes', 'staring', 'puts', 'wide', 'makes', 'asks', 'saucers', 'kansas', 'dicka', 'moment', 'passes', 'personality', 'swallows', 'appears', 'mutters', 'chairs', 'awesome', 'shrieks']",Grandmother's Tears,"The grandmother cries wide-eyed, muttering to herself in the kitchen chairs.","romance_core, domestic_life","setting:kitchen, activity:crying",False,"The top keywords 'grandmother', 'cries', 'wide', 'saucers', and 'moment' all point to a scene involving the grandmother crying. The snippets confirm this, with 'daisyâs not in the house.', 'daisyâ[NAME]youâre an idiot.', and 'but daisyâs eyes are still on me.' all describing the grandmother's emotional state.",5.1,Family & Kinship,Social World Outside Couple,,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets do not contain any direct references to the heroine or hero, their relationship, or any narrative events involving them. The Stage 2 taxonomy classification of 'Family & Kinship (Social World Outside Couple)' further supports that this topic is not a central part of the heroine–hero romance arc."
81,"parents, children, kids, families, familya, aunts, uncles, parentsa, theya, grow",27,"['parents', 'children', 'kids', 'families', 'familya', 'aunts', 'uncles', 'parentsa', 'theya', 'grow', 'member', 'want', 'parent', 'raise', 'parenting', 'adopt', 'inherit', 'traditional', 'cousins', 'important', 'conceive', 'dona', 'stability', 'someday', 'raising', 'dada', 'relatives']",Family Discussion Around Table,"The family sits around the table, discussing their wants and needs.","domestic_life, relationship_conflict","setting:kitchen, activity:discussion",False,"The top keywords 'parents', 'children', 'kids', 'families', and 'want' indicate a family discussion. The snippets 'your parents?', 'what about your parents?', and 'my parents.' confirm this, showing the topic revolves around family conversations.",5.1,Family & Kinship,Social World Outside Couple,,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets focus on parents, indicating a topic about family and kinship, which is not a central narrative function in the heroine–hero romance arc."
83,"goats, dogs, animal, puppies, animals, sheep, pet, lion, pets, hound",27,"['goats', 'dogs', 'animal', 'puppies', 'animals', 'sheep', 'pet', 'lion', 'pets', 'hound', 'herd', 'videos', 'doga', 'shepherd', 'retriever', 'barking', 'bulldog', 'tail', 'remove', 'sing', 'labrador', 'pit', 'pigs', 'german', 'paws', 'lamb', 'submissive']",Animal Farm Visit,"The couple visits a farm filled with goats, dogs, and other animals.","domestic_life, social_setting","setting:farm, activity:visiting_animals",False,"The top keywords 'goats', 'dogs', 'animal', and 'pets' indicate a focus on animals. The snippets mention visiting and interacting with these animals, suggesting a scene at an animal farm.",8.2,Public & Leisure Spaces,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets focus on goats and related humor, with no direct connection to the heroine–hero relationship or romance arc. The main taxonomy category 'Public & Leisure Spaces' further supports this, as it indicates a background setting rather than a central narrative function."
85,"did, tried, thought, try, trya, course, dida, really, wona, hoped",27,"['did', 'tried', 'thought', 'try', 'trya', 'course', 'dida', 'really', 'wona', 'hoped', 'honest', 'finalists', 'snatchers', 'soldiered', 'think', 'victories', 'brigham', 'yesss', 'somebody', 'convert', 'famished', 'glorified', 'maybe', 'wimp', 'orchestrated', 'best', 'doing']",Pride In Accomplishments,She proudly reflects on her achievements.,"romance_core, domestic_life","setting:home, activity:reflecting",False,"The top keyword 'course' and the snippets 'i did it.', 'i did all that.', and 'i did amount to something.' indicate a character reflecting on their accomplishments, supporting the label 'Pride In Accomplishments'. The use of 'home' in the snippets justifies the 'setting:home' secondary category.",3.1,Positive Emotions & Security,"Emotions, Cognition & Inner Life",,,,high,False,R13,Heroine's identity is restored,,III,Commitment & Restoration,False,high,"The topic's keywords and representative snippets ('i did it.', 'i did all that.', 'i did amount to something.') suggest a sense of accomplishment and self-worth, which aligns with the heroine's identity restoration in Phase III of Radway's narrative functions."
86,"york, rent, lease, city, rental, pay, live, monthly, renting, montha",27,"['york', 'rent', 'lease', 'city', 'rental', 'pay', 'live', 'monthly', 'renting', 'montha', 'landlord', 'week', 'orleans', 'yorker', 'moved', 'chicago', 'space', 'moving', 'lived', 'paying', 'month', 'place', 'credit', 'midtown', 'established', 'nyc', 'angeles']",City Apartment Lease Negotiation,"The couple sits around a table in their New York City rental, discussing the terms of their lease with their landlord.","domestic_life, work_or_school","setting:city, setting:apartment, activity:negotiating",False,"The top keywords 'rent', 'lease', 'city', 'monthly', and 'landlord' indicate a focus on apartment leasing. The snippets confirm this, showing conversations about New York City rentals and lease terms.",6.4,"Money, Housing & Economic Security","Work, Wealth, Status & Institutions",8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets focus on the location 'New York', which is a setting rather than a narrative function in the heroine–hero romance arc. It does not primarily realise any of Radway's 13 functions."
87,"leave, leaving, walk, left, need, leta, run, needed, fleeing, unscathed",27,"['leave', 'leaving', 'walk', 'left', 'need', 'leta', 'run', 'needed', 'fleeing', 'unscathed', 'turn', 'escape', 'caveman', 'running', 'solve', 'just', 'league', 'noa', 'getting', 'unfulfilled', 'outlast', 'dole', 'reiterated', 'unsolicited', 'detectives', 'cana', 'inner']",Unclear Relationship Feelings,The couple argues about their relationship status in the kitchen.,"romance_core, relationship_conflict","setting:kitchen, activity:arguing",False,"The keywords 'unsolicited', 'unmade', and 'relationship' suggest an unresolved relationship issue. The snippets show a couple discussing their feelings, supporting the label and categories.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,high,"The topic's representative snippets ('you should leave.', 'leave them.', 'after we leave.') all suggest a separation or breakup threat, fitting Radway's R7 function of physical or emotional separation."
90,"hospital, surgeon, surgery, doctors, trauma, doctora, medical, appointment, er, clinic",27,"['hospital', 'surgeon', 'surgery', 'doctors', 'trauma', 'doctora', 'medical', 'appointment', 'er', 'clinic', 'operating', 'specialist', 'patients', 'hospitals', 'nurses', 'tests', 'attending', 'anesthesiologist', 'visit', 'spoke', 'personnel', 'paged', 'physician', 'consult', 'room', 'results', 'scrubs']",Medical Appointment At Hospital,"The couple finds themselves in the hospital, discussing their medical appointment.","domestic_life, social_setting","setting:hospital, activity:discussion",False,"The top keywords 'hospital', 'appointment', and 'medical' indicate a medical setting. The snippets confirm this, with 'in the hospital' and 'i see it all the time at the hospital' suggesting a scene at a hospital. The label 'Medical Appointment At Hospital' reflects this, and the primary categories 'domestic_life' and 'social_setting' are chosen because the scene involves a couple discussing their medical appointment, which is a part of their daily life and occurs in a social setting.",6.5,"Law, Medicine, Education & Formal Institutions","Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets indicate that this topic is about the heroine's work environment, specifically a hospital. It does not primarily realise any of Radway's 13 functions in the heroine–hero romance arc."
92,"furniture, fireplace, ceiling, windows, chairs, floors, wood, walls, floor, ceilings",27,"['furniture', 'fireplace', 'ceiling', 'windows', 'chairs', 'floors', 'wood', 'walls', 'floor', 'ceilings', 'leather', 'rugs', 'room', 'decorated', 'marble', 'balcony', 'castle', 'huge', 'modern', 'large', 'sofa', 'rooms', 'area', 'chandelier', 'plush', 'couches', 'mansion']",Luxury Hotel Suite,"The couple explores a lavish hotel suite, admiring the beige furniture, brown wood tables, and floor-to-ceiling windows.","domestic_life, social_setting","setting:hotel_suite, activity:exploring",False,"The top keywords 'furniture', 'fireplace', 'ceiling', 'windows', and 'chairs' describe the interior of a hotel suite. The snippets confirm this, mentioning details like 'matching beige furniture', 'floor-to-ceiling windows', and 'hunter-green' paint. The label and categories reflect this setting and the activity of exploring it.",8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic focuses on describing physical spaces and furniture, which is background context for the romance narrative. It does not directly involve the heroine–hero relationship or their emotional journey."
98,"dantea, engagement, pudding, glinted, granite, excused, growled, parents, assault, warning",27,"['dantea', 'engagement', 'pudding', 'glinted', 'granite', 'excused', 'growled', 'parents', 'assault', 'warning', 'europe', 'conversation', 'ugliest', 'engaged', 'shut', 'kaia', 'di', 'discussed', 'pickles', 'fianca', 'woulda', 'hadna', 'shards', 'touched', 'topic', 'musta', 'arranged']",Parental Warning About Engagement,"Dante's parents warn him about his engagement, expressing their concerns.","relationship_conflict, domestic_life","setting:home, activity:warning",False,The top keyword 'engagement' and the snippets mentioning 'Dante's parents' and 'warning' indicate a scene where parents are expressing their concerns about their son's engagement.,5.1,Family & Kinship,Social World Outside Couple,4.3,"Secrets, Misunderstandings & Hidden Information",Relationship Trajectory (Main Couple),high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets focus on characters outside the main couple (Dante's mother, his butler), and the main taxonomy category is 'Family & Kinship (Social World Outside Couple)', indicating that this topic does not primarily realise any of Radway's 13 functions in the heroine–hero romance arc."
101,"gretchena, bronta, library, letter, letters, kleenex, headed, writer, gave, racked",27,"['gretchena', 'bronta', 'library', 'letter', 'letters', 'kleenex', 'headed', 'writer', 'gave', 'racked', 'sister', 'cheerfully', 'sighed', 'began', 'comebacks', 'acerbic', 'widened', 'bit', 'pert', 'tragic', 'raised', 'vibrant', 'likes', 'greenhouse', 'frowned', 'weeping', 'unable']",Sister's Tragic Letters,The writer reads his sister's tragic letters in the library.,"romance_core, relationship_conflict","setting:library, activity:reading",False,"The top keywords 'library', 'letters', and 'sister' indicate a scene centered around reading letters. The keyword 'tragic' suggests emotional content, leading to the 'romance_core' and 'relationship_conflict' primary categories. The scene summary reflects the most typical scenario implied by the keywords and snippets.",5.1,Family & Kinship,Social World Outside Couple,,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic has no keywords, label, or scene summary, and it's not assigned any primary or secondary categories. It's not part of the 'Relationship Trajectory (Main Couple)' or 'Sexuality, Attraction & Intimacy' taxonomy groups, so it doesn't primarily realise any of Radway's 13 functions in the heroine–hero romance arc."
102,"hair, strands, brushes, grip, strand, handful, hand, runs, threads, gently",27,"['hair', 'strands', 'brushes', 'grip', 'strand', 'handful', 'hand', 'runs', 'threads', 'gently', 'tugs', 'strokes', 'run', 'drags', 'grabs', 'tangled', 'pushes', 'threading', 'ran', 'gripping', 'lock', 'pulling', 'locks', 'threaded', 'tightening', 'forehead', 'gripped']",Hair Tugging During game,"He grips her hair, tugging gently as they kiss passionately.","sexual_content, romance_core","setting:bedroom, activity:kissing, sexual:hair_pulling",False,"The top keywords 'hair', 'strands', 'grip', and 'tugs' along with the snippets showing hair being grabbed during intimate moments support the label and categories.",2.3,Explicit Sexual Acts,"Sexuality, Attraction & Intimacy",,,,high,False,R12,Heroine responds sexually and emotionally,,III,Commitment & Restoration,False,high,"The topic's main category of 'Explicit Sexual Acts' directly corresponds to Radway's function R12, which involves explicit sexual and emotional union between the hero and heroine. The representative snippets, such as 'his hands were in my hair again, and his lips were on mine', clearly depict a sexual encounter, making R12 the most fitting function."
103,"nude, nudes, seen, completely, nakedness, standing, stark, gloriously, wet, half",27,"['nude', 'nudes', 'seen', 'completely', 'nakedness', 'standing', 'stark', 'gloriously', 'wet', 'half', 'lying', 'alleged', 'underneath', 'bed', 'tub', 'prefer', 'conveniently', 'youa', 'body', 'clothes', 'sheet', 'fully', 'adama', 'display', 'blush', 'practically', 'desperate']",Nude Bed Scene,"She stands naked in the bedroom, her body glistening with sweat.","sexual_content, domestic_life","setting:bedroom, sexual:nudity",False,"The top keywords 'nude', 'nakedness', 'bed' and the snippets describing a naked woman in a bedroom clearly support the label 'Nude Bed Scene'. The primary categories 'sexual_content' and 'domestic_life' are chosen because the topic revolves around explicit sexual content happening in a domestic setting. The secondary categories 'setting:bedroom' and 'sexual:nudity' are directly inferred from the keywords and snippets.",2.3,Explicit Sexual Acts,"Sexuality, Attraction & Intimacy",8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",high,False,R12,Heroine responds sexually and emotionally,,III,Commitment & Restoration,False,high,"The topic's keywords and representative snippets ('nude', 'pleasure-filled nude', 'beautiful nude body') explicitly describe sexual acts and the heroine's body, indicating a union scene (R12). The main taxonomy category 'Explicit Sexual Acts' further supports this. There's no indication of early attraction or conflict, making R4 less suitable."
109,"wealthy, richest, millionaire, eligible, billionairea, wealthiest, wealth, worlda, billion, world",27,"['wealthy', 'richest', 'millionaire', 'eligible', 'billionairea', 'wealthiest', 'wealth', 'worlda', 'billion', 'world', 'businessman', 'male', 'dollar', 'net', 'envied', 'bachelor', 'businessmen', 'article', 'spoiled', 'lifestyle', 'folks', 'cocky', 'planet', 'royalty', 'leslienorthbooks', 'overachieving', 'lifestyles']",Wealthy Businessman's Lifestyle,The wealthy businessman discusses business deals over dinner at an upscale restaurant.,"social_setting, romance_core","setting:restaurant, activity:discussing_business",False,"The top keywords 'wealthy', 'businessman', and 'world' indicate a focus on the businessman's lifestyle. The snippets mention dinner and business discussions, supporting the 'social_setting' and 'romance_core' categories.",6.1,Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets focus on wealth and status, which are not central to the heroine–hero relationship arc. They do not primarily realise any of Radway's 13 functions."
112,"rain, winter, wet, raining, chilly, icy, snowing, rained, flakes, freezing",27,"['rain', 'winter', 'wet', 'raining', 'chilly', 'icy', 'snowing', 'rained', 'flakes', 'freezing', 'colder', 'glacier', 'weather', 'outside', 'sky', 'snowy', 'rainstorm', 'skies', 'wind', 'air', 'rains', 'soaked', 'umbrella', 'temperature', 'snowflakes', 'sheets', 'wetter']",Snowy Winter Walk,"The couple walks through the snowy streets, flakes falling around them.","romance_core, domestic_life","setting:outdoors, activity:walking",False,"The top keywords 'rain', 'winter', 'snowy', 'flakes' indicate a snowy setting. The snippets like 'make it rain' and '[NAME] i ask' suggest a couple engaged in an activity together, likely walking given no other specific actions are mentioned.",8.2,Public & Leisure Spaces,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets ('rain.', 'make it rain.', 'the [NAME] i ask.') do not contain any direct references to the heroine, hero, or their relationship. The main taxonomy category 'Public & Leisure Spaces' further supports this, as it indicates the topic is about general environments or activities, not the core romance narrative."
118,"holta, donovana, doesna, zullya, addressing, lets, publicity, finds, knows, forthcoming",27,"['holta', 'donovana', 'doesna', 'zullya', 'addressing', 'lets', 'publicity', 'finds', 'knows', 'forthcoming', 'horsea', 'gives', 'deal', 'turns', 'escorting', 'coaching', 'michaela', 'hea', 'presumably', 'position', 'impression', 'steelea', 'realize', 'isna', 'rarely', 'board', 'antics']",Boardroom Negotiation,"The couple sits across from each other at a boardroom table, discussing a business deal.","romance_core, work_or_school","setting:boardroom, activity:negotiating",False,"The top keywords 'board', 'deal', and 'position' indicate a business negotiation setting. The snippets confirm this, with 'Holtâs arm' referring to a position at the board and '[NAME] recalls the first time he met holtâs father, [NAME].', suggesting a business or work context.",6.1,Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets focus on the hero's work and family background, which is peripheral to the heroine–hero relationship. It does not primarily realise any of Radway's 13 functions."
124,"viviana, shallowed, ante, returned, engagement, stunt, instances, cheeks, ex, flushed",27,"['viviana', 'shallowed', 'ante', 'returned', 'engagement', 'stunt', 'instances', 'cheeks', 'ex', 'flushed', 'tensed', 'parents', 'surprise', 'figuratively', 'wouldna', 'weakness', 'fianca', 'surfaced', 'relationship', 'mention', 'didna', 'th', 'interruption', 'soft', 'originally', 'fathera', 'followed']",Engagement Surprise,"The couple's parents, surprised, learn about their engagement.","relationship_conflict, domestic_life","setting:home, activity:argument",False,"The top keyword 'engagement' indicates a significant relationship event. The keywords 'parents', 'surprise', and 'ex' suggest a scene involving family reaction. Snippets like 'vivianâs voice rose to match mine' and 'vivianâs gone' imply an argumentative scene at home.",5.1,Family & Kinship,Social World Outside Couple,,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic is about the heroine's parents and does not directly involve the heroine-hero relationship, making it background context rather than a narrative function in the romance arc."
133,"nipple, nipples, breasts, breast, cups, pinches, sucking, thumbs, tongue, thumb",27,"['nipple', 'nipples', 'breasts', 'breast', 'cups', 'pinches', 'sucking', 'thumbs', 'tongue', 'thumb', 'mouth', 'hardened', 'pinching', 'teeth', 'releases', 'brushing', 'gasp', 'bends', 'pinched', 'squeezing', 'kneading', 'erect', 'moves', 'suck', 'hand', 'cupping', 'harden']",Breast And Nipple Play,He teases her nipples with his thumbs and tongue.,"sexual_content, physical_affection","setting:bedroom, activity:nipple_play",False,"Top keywords include 'nipple', 'nipples', 'breasts', 'breast', 'thumbs', 'tongue', all indicating explicit physical intimacy. Snippets confirm this, describing actions like 'pinch my nipple' and 'bit my nipple, teasing it with his teeth and tongue'.",2.3,Explicit Sexual Acts,"Sexuality, Attraction & Intimacy",,,,high,False,R12,Heroine responds sexually and emotionally,,III,Commitment & Restoration,False,high,"The topic keywords and representative snippets explicitly describe sexual acts (biting, pinching nipples), which align with Radway's function R12 - Heroine responds sexually and emotionally. The main taxonomy category 'Explicit Sexual Acts' further supports this classification."
135,"sun, sky, beach, clouds, horizon, sand, ocean, sunset, orange, cloud",27,"['sun', 'sky', 'beach', 'clouds', 'horizon', 'sand', 'ocean', 'sunset', 'orange', 'cloud', 'suna', 'sea', 'breeze', 'light', 'stars', 'trees', 'setting', 'wind', 'glow', 'river', 'descent', 'rays', 'skies', 'impossibly', 'shining', 'crisp', 'reflecting']",Sunset Beach Walk,"The couple walks along the beach, watching the sun set over the ocean.","romance_core, domestic_life","setting:beach, activity:walking",False,"The keywords 'sun', 'sky', 'beach', 'ocean', and 'sunset' clearly indicate a beach scene at sunset. The snippets confirm this, with phrases like 'you're the sun' and 'the sun rose' suggesting a romantic context. The label 'Sunset Beach Walk' captures this scene, with 'romance_core' and 'domestic_life' as primary categories due to the emotional and shared activity aspects.",8.2,Public & Leisure Spaces,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets do not relate to the heroine–hero relationship or any of Radway's 13 functions. They are about the sun, which is a public and leisure space, fitting the main taxonomy category. Therefore, this topic is 'none of the above'."
138,"sailora, sailors, archery, promised, sparrowa, cards, tapes, arrows, broccoli, pact",27,"['sailora', 'sailors', 'archery', 'promised', 'sparrowa', 'cards', 'tapes', 'arrows', 'broccoli', 'pact', 'wit', 'olympics', 'bostona', 'huntera', 'lived', 'feisty', 'trainer', 'capable', 'charity', 'hhh', 'ship', 'picture', 'human', 'loan', 'regarding', 'class', 'husbanda']",Archery Practice,The couple practices archery together at a range.,"domestic_life, physical_affection","setting:archery_range, activity:archery",False,"The top keywords 'archery', 'sailors', and 'trainer' suggest a shared activity involving archery. The snippets mention 'âs eyes' and 'iâd ever seen', indicating a couple or two people together, supporting the 'physical_affection' category. The setting is clearly an archery range, as suggested by the keyword 'archery' and the snippet 'or was sheâ[NAME] sailorâs situation suddenly came into sharp relief'.",1.5,Exercise & Physical Activity,Embodied & Sensory Experience,,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets do not contain any elements related to the heroine–hero relationship, romance, or the heroine's personal growth. Instead, they focus on physical appearance and sensory experiences, which are not central to the heroine–hero narrative arc."
146,"bed, mattress, bedroom, sheets, covers, climb, lay, edge, blankets, pillow",27,"['bed', 'mattress', 'bedroom', 'sheets', 'covers', 'climb', 'lay', 'edge', 'blankets', 'pillow', 'blanket', 'legs', 'knees', 'comforter', 'climbed', 'sat', 'kneel', 'crawls', 'pull', 'arms', 'scoop', 'pulled', 'facing', 'snuggle', 'pajamas', 'crawled', 'crawl']",Bedtime Routine,"She gets into her own bed, turning right around after a long day.","domestic_life, romance_core","setting:bedroom, activity:bedtime",False,"The top keywords 'bed', 'mattress', 'bedroom', and 'sheets' indicate a scene centered around bedtime. The snippets confirm this, with phrases like 'her bed' and 'should turn right around and head back up to bed'. This topic describes a typical domestic scene in a romantic relationship, hence the primary categories of 'domestic_life' and 'romance_core'. The secondary categories of 'setting:bedroom' and 'activity:bedtime' further specify the location and action taking place.",8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic is about the heroine's bed and sleep, which is a domestic space and routine but does not directly relate to the heroine–hero relationship or their narrative arc."
147,"luck, luckiest, perfection, perfectly, fortunate, fit, solution, unlucky, today, miracle",27,"['luck', 'luckiest', 'perfection', 'perfectly', 'fortunate', 'fit', 'solution', 'unlucky', 'today', 'miracle', 'consider', 'tricked', 'immaculate', 'guess', 'nonexistent', 'absolutely', 'freed', 'setup', 'blazer', 'overtime', 'incredibly', 'streak', 'ita', 'believe', 'thousands', 'place', 'scrunched']",Good Luck Wishes,Friends or family members wish someone good luck before an important event.,social_setting,"setting:group_of_people, activity:wishing_good_luck",False,"The top keywords 'luck', 'good luck', and 'today' indicate a scene centered around wishing someone good fortune. The snippets 'well, good luck.' and 'good luck with everything.' confirm this, showing people expressing their hopes for someone's success.",5.2,Friends & Social Circles,Social World Outside Couple,,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets ('good luck', 'well, good luck') suggest a general expression of well-wishing, not tied to any specific romantic narrative function. The Stage 2 taxonomy group 'Friends & Social Circles' further supports this, as it's about social interactions outside the main couple's relationship."
148,"merry, holiday, parties, holidays, yeara, partya, december, partying, presents, christmases",27,"['merry', 'holiday', 'parties', 'holidays', 'yeara', 'partya', 'december', 'partying', 'presents', 'christmases', 'celebration', 'gala', 'attend', 'towna', 'decorations', 'victorian', 'annual', 'music', 'partygoers', 'festive', 'early', 'handmade', 'ita', 'gifts', 'lights', 'complement', 'shopping']",Holiday Celebration,The couple enjoys a festive holiday party together.,"romance_core, social_setting","setting:party, activity:celebrating",False,"The top keywords 'holiday', 'parties', 'celebration', and 'presents' indicate a festive event. The snippets confirm this, mentioning holidays and celebrations, supporting the label 'Holiday Celebration'.",5.3,"Community, Norms & Social Events",Social World Outside Couple,,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets focus on general conversations about holidays, which is not directly related to the heroine–hero relationship or its narrative arc. It belongs to the 'Community, Norms & Social Events' category, further emphasizing its peripheral role in the romance narrative."
151,"leta, shall, suggested, leave, says, talk, walk, outside, trickle, technique",27,"['leta', 'shall', 'suggested', 'leave', 'says', 'talk', 'walk', 'outside', 'trickle', 'technique', 'deal', 'strategy', 'cool', 'auction', 'straight', 'just', 'handled', 'hypotheticals', 'wantina', 'training', 'suspend', 'aids', 'levvetora', 'say', 'lecturer', 'preconceived', 'tennessee']",Negotiating Business Deal,"The couple sits around a table, discussing strategies and terms for a business deal.","domestic_life, work_or_school","setting:table, activity:discussing",False,"The keywords 'deal', 'strategy', 'negotiating', and 'auction' indicate a business context. The snippets show characters discussing and making decisions, which supports the 'domestic_life' and 'work_or_school' categories.",6.1,Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets ('leta's go') do not contain any romantic or relationship-related content, and the Stage 2 taxonomy places it in the 'Hero's Elite Work & Business World'. Therefore, this topic does not primarily realise any of Radway's 13 functions and is best classified as 'none of the above'."
154,"pregnancy, test, unplanned, weeks, months, fianca, birth, conception, injection, childbirth",27,"['pregnancy', 'test', 'unplanned', 'weeks', 'months', 'fianca', 'birth', 'conception', 'injection', 'childbirth', 'gyn', 'maternity', 'month', 'vitamins', 'lines', 'clause', 'class', 'immaculate', 'early', 'youa', 'unless', 'science', 'told', 'unlikely', 'guess', 'faking', 'percent']",Unexpected Pregnancy,"She realizes she's pregnant, grappling with the unplanned news.","relationship_conflict, domestic_life","setting:home, activity:realization",False,"Keywords 'pregnancy', 'unplanned', 'weeks', 'months' indicate an unexpected pregnancy. Snippets show characters grappling with this news, supporting 'relationship_conflict' and 'domestic_life'.",5.1,Family & Kinship,Social World Outside Couple,3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",high,False,none,None of the above,,NA,Not a narrative function,True,high,"This topic focuses on the heroine's pregnancy, which is a social world outside the couple's relationship, not directly related to the heroine–hero narrative arc. It does not primarily realise any of Radway's 13 functions."
160,"gasped, tears, panic, cheeks, stomach, tear, hips, winced, wiped, belly",27,"['gasped', 'tears', 'panic', 'cheeks', 'stomach', 'tear', 'hips', 'winced', 'wiped', 'belly', 'unshed', 'welled', 'shivers', 'sprang', 'filled', 'flowed', 'corners', 'brimmed', 'shiver', 'spine', 'tense', 'spilled', 'shocked', 'pricked', 'streamed', 'churned', 'burst']",Emotional Panic Attack,"She gasps repeatedly, tears streaming down her cheeks, as panic surges through her body.","romance_core, relationship_conflict","setting:bedroom, activity:gasping",False,"The keywords 'tears', 'panic', 'gasps', and 'cheeks' are repeated and supported by the snippets, indicating a scene of intense emotional distress. The label and scene_summary capture this specific moment, avoiding vagueness.",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic's keywords and snippets ('she gasped', 'they both gasped') do not relate to any specific interaction between the heroine and hero, nor do they indicate any emotional state or action that would correspond to Radway's functions. They are merely expressions of surprise or shock, which could occur in any context, making 'none' the appropriate choice."
