topic_id,keywords,num_keywords,all_keywords,label,scene_summary,primary_categories,secondary_categories,label_is_noise,label_rationale,taxonomy_main_id,taxonomy_main_name,taxonomy_main_group,taxonomy_secondary_id,taxonomy_secondary_name,taxonomy_secondary_group,taxonomy_confidence,taxonomy_is_noise,radway_main_id,radway_main_name,radway_secondary_id,radway_phase,radway_phase_name,radway_is_none,radway_confidence,radway_rationale
110,"listen, asked, listening, demanded, replied, heard, whata, downplay, reply, everythinga",27,"['listen', 'asked', 'listening', 'demanded', 'replied', 'heard', 'whata', 'downplay', 'reply', 'everythinga', 'feverish', 'spoke', 'uh', 'confusion', 'condition', 'questioned', 'apprehensively', 'mort', 'intended', 'groused', 'billya', 'bolstered', 'expect', 'haltingly', 'say', 'heara', 'psych']",Intense Listening Conversation,"The couple sits unblinking, feverishly listening to each other's confessions in a quiet room.","romance_core, relationship_conflict","setting:quiet_room, activity:confessing",False,"The top keywords 'listening', 'reply', and 'confusion' indicate a conversation, while 'feverish' and 'unblinking' suggest intense emotional involvement. The snippets confirm this, showing characters listening intently to each other.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,low,"The topic's keywords and representative snippets suggest a focus on active listening, which is a form of tender behavior often exhibited by the hero towards the heroine in Phase II of the romance narrative, as described in Radway's function R8."
114,"taga, asked, drewa, wasna, replied, enthralled, hadna, kadea, choices, deter",27,"['taga', 'asked', 'drewa', 'wasna', 'replied', 'enthralled', 'hadna', 'kadea', 'choices', 'deter', 'brothera', 'reluctance', 'scaring', 'didna', 'grumbled', 'ideal', 'brief', 'disagree', 'isaa', 'assessing', 'approved', 'assistants', 'saved', 'believed', 'gut', 'cheated', 'tequila']",Reluctant Relationship Choices,"Isa hesitates to share her top choices for Eli's new PA, causing tension with Melanie.","relationship_conflict, domestic_life","setting:home, activity:arguing",False,"The keywords 'choices', 'reluctance', 'expectations', and 'approval' suggest a conflict over decisions. The snippets show a disagreement between characters about who should be chosen for a role, creating tension in their relationship.",4.3,"Secrets, Misunderstandings & Hidden Information",Relationship Trajectory (Main Couple),5.2,Friends & Social Circles,Social World Outside Couple,medium,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around a promise made by the hero (Isa) to the heroine (Melanie) regarding their child's nanny, which is later revealed to be broken. This revelation leads to a separation or misunderstanding between the couple, fitting R7 (separation). The topic's placement under 'Secrets, Misunderstandings & Hidden Information' in the taxonomy further supports this interpretation."
115,"landona, asked, glanced, golf, sighed, years, hadna, justa, talk, winced",27,"['landona', 'asked', 'glanced', 'golf', 'sighed', 'years', 'hadna', 'justa', 'talk', 'winced', 'talked', 'muster', 'compare', 'wanted', 'partly', 'told', 'solve', 'celebrity', 'seriously', 'didna', 'waved', 'happened', 'thoughtful', 'maybe', 'eyeing', 'caddy', 'bogged']",Golfing Couple's Weekend,"The couple, thoughtful about their relationship, spends a weekend playing golf and discussing their problems.","romance_core, relationship_conflict","setting:golf_course, activity:discussing_problems",False,"The top keywords 'golf', 'years', 'talk', 'weekend', and 'problems' indicate a couple spending time together discussing their relationship. The snippets confirm this, showing the couple in a thoughtful mood and talking about serious matters.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),8.2,Public & Leisure Spaces,"Spaces, Time, Activities & Objects",medium,False,R9,Heroine responds warmly to hero's tenderness,,II,Turning Point & Recognition,False,low,"Heuristic fallback: original classification was 'none', but taxonomy and primary_categories indicate a romance-core topic in group 'Relationship Trajectory (Main Couple)'. Reassigned to R9 (Heroine responds warmly to hero's tenderness)."
116,"important, condition, just, plenty, second, ways, grated, dependent, thing, morea",27,"['important', 'condition', 'just', 'plenty', 'second', 'ways', 'grated', 'dependent', 'thing', 'morea', 'justa', 'homely', 'word', 'merrier', 'arrangement', 'contend', 'imposter', 'relatable', 'trend', 'otherworldly', 'busiest', 'inquisitive', 'politics', 'likely', 'existing', 'cooing', 'takes']",Important Conversation,"The couple discusses a crucial matter, emphasizing its importance.","romance_core, relationship_conflict","setting:living_room, activity:discussing",False,"The top keywords 'important', 'thing', and 'word' indicate a significant topic of conversation. The snippets confirm this, with phrases like 'this is more important.' and 'that detail is very important.' The label and scene_summary reflect this crucial discussion.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R9,Heroine responds warmly to hero's tenderness,,II,Turning Point & Recognition,False,low,"Heuristic fallback: original classification was 'none', but taxonomy and primary_categories indicate a romance-core topic in group 'Relationship Trajectory (Main Couple)'. Reassigned to R9 (Heroine responds warmly to hero's tenderness)."
117,"hated, hate, hates, hating, despised, loathe, loathed, dislike, disliked, hatred",27,"['hated', 'hate', 'hates', 'hating', 'despised', 'loathe', 'loathed', 'dislike', 'disliked', 'hatred', 'gravity', 'despise', 'loved', 'smoked', 'littlea', 'resented', 'condescending', 'mainly', 'hima', 'knows', 'regardless', 'guts', 'shortly', 'mention', 'badmouthing', 'instantly', 'constant']",Constant Hate And Dislike,He constantly expresses his hatred and dislike for something or someone.,"relationship_conflict, domestic_life","setting:home, activity:arguing",False,"The top keywords 'hate', 'dislike', 'hatred', and 'constant' clearly indicate a recurring negative emotion. The snippets show this emotion being expressed, supporting the label 'Constant Hate And Dislike'. The primary categories 'relationship_conflict' and 'domestic_life' are chosen because the topic revolves around persistent negative feelings, likely within a relationship or family setting.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around the hero's hatred, which could be directed at the heroine or their situation, creating conflict and distance. This typically leads to separation or breakup threats, fitting R7."
119,"elliota, snaps, glares, replies, daniela, epitome, goes, gives, billya, takes",27,"['elliota', 'snaps', 'glares', 'replies', 'daniela', 'epitome', 'goes', 'gives', 'billya', 'takes', 'ox', 'runners', 'whispers', 'glance', 'barks', 'million', 'stares', 'potion', 'unapologetic', 'gestures', 'gets', 'fly', 'shakes', 'smiles', 'whata', 'insight', 'messaged']",Whispered Secrets Between Lovers,"In a quiet moment, a couple exchanges hushed confessions and secrets, their eyes locked and smiles subtle.","romance_core, physical_affection","setting:private_space, activity:whispering",False,"The keywords 'whispers', 'smiles', and 'eyes' along with the snippets indicating eye contact and whispered conversations support this label. The scene summary captures the typical intimate exchange implied by these elements.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,low,"The topic's keywords and snippets suggest a moment of connection or recognition between characters, which is typical of Radway's Phase II functions. The lack of explicit tenderness or warmth makes it less suitable for R9, so R8 (tender behavior) is the best fit."
120,"aye, string, parts, fianca, yesterday, unable, sounds, word, having, theya",27,"['aye', 'string', 'parts', 'fianca', 'yesterday', 'unable', 'sounds', 'word', 'having', 'theya', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",Repeated Affirmations,She repeatedly affirms her love and commitment to him.,"romance_core, relationship_conflict","setting:bedroom, activity:affirming_relationship",False,"The top keyword 'string' and the snippets 'âaye.â we get a string of ayes.' and 'âyes.â it sounds like sheâs unable to get a word in.' suggest repeated affirmations, likely of love or commitment, as the central activity in this scene.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R9,Heroine responds warmly to hero's tenderness,,II,Turning Point & Recognition,False,low,"The topic's keywords and snippets suggest a warm response from the heroine, indicated by the repeated 'yes' and 'aye' responses. This aligns with Radway's function R9, where the heroine responds warmly to the hero's tenderness. However, the lack of other keywords or a clear scene summary makes the confidence low."
121,"better, easier, vossameera, possibly, probably, smoother, suppose, sakes, option, ideal",27,"['better', 'easier', 'vossameera', 'possibly', 'probably', 'smoother', 'suppose', 'sakes', 'option', 'ideal', 'worlds', 'pair', 'trips', 'maybe', 'convenient', 'makes', 'way', 'bit', 'gets', 'poorer', 'hungrier', 'metropolitan', 'runa', 'font', 'numbers', 'bling', 'bonuses']",Convenient Travel Options,The couple discusses better and more convenient travel options for their future trips together.,"romance_core, domestic_life","setting:car, activity:discussing",False,"The keywords 'better', 'easier', 'smoother', 'convenient', and 'trips' suggest a conversation about improving travel arrangements. The snippets confirm this, with phrases like 'better than ever' and 'fuck, this is so much better' indicating a positive discussion about changes for the better.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R9,Heroine responds warmly to hero's tenderness,,II,Turning Point & Recognition,False,medium,"The topic's keywords and representative snippets ('better', 'better than ever', 'so much better') suggest a positive change or improvement in the relationship, which aligns with the heroine responding warmly to the hero's tenderness (R9) in Phase II of the romance narrative."
126,"murmured, replied, wouldn, jackass, glanced, hog, easily, informed, sardonic, ruefully",27,"['murmured', 'replied', 'wouldn', 'jackass', 'glanced', 'hog', 'easily', 'informed', 'sardonic', 'ruefully', 'isn', 'heard', 'didn', 'remembers', 'shot', 'stand', 'asked', 'retorted', 'hadn', 'loyal', 'saw', 'told', 'blinked', 'protested', 'glance', 'brows', 'stopped']",Sardonic Glances During Argument,"The couple, seated at a table, exchanges sardonic glances during an intense argument.","relationship_conflict, domestic_life","setting:table, activity:arguing",False,"The top keywords 'jackass', 'sardonic', 'glance', and 'arguing' from the snippets indicate a conflict scene. The use of 'sardonic' and 'glance' suggests a specific emotional tone, which is reflected in the label.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's main category 'Conflict, Distance & Breakup Threats' and the representative snippets ('let me, [NAME], and came to my side of the table.', 'go on, then, [NAME].') suggest a physical or emotional separation between the hero and heroine, fitting R7."
128,"easy, simple, straightforward, peasy, natural, surprisingly, ita, easiest, comparison, target",27,"['easy', 'simple', 'straightforward', 'peasy', 'natural', 'surprisingly', 'ita', 'easiest', 'comparison', 'target', 'merinaa', 'forget', 'task', 'introductory', 'enforcing', 'thrones', 'giuliaa', 'reassemble', 'considering', 'coding', 'cautions', 'authenticity', 'scapegoat', 'mavericka', 'demo', 'answer', 'thrived']",Easy Conversations,"The couple engages in casual, relaxed conversations while spending time together.","romance_core, social_setting","setting:car, activity:casual_conversation",False,"The top keywords 'easy', 'simple', and 'straightforward' suggest relaxed, uncomplicated interactions. The snippets show characters saying things like 'take it easy' and having casual conversations, indicating a social setting with no apparent conflict or sexual tension.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R9,Heroine responds warmly to hero's tenderness,,II,Turning Point & Recognition,False,low,"Heuristic fallback: original classification was 'none', but taxonomy and primary_categories indicate a romance-core topic in group 'Relationship Trajectory (Main Couple)'. Reassigned to R9 (Heroine responds warmly to hero's tenderness)."
131,"aresa, grunts, walks, wraps, says, lose, ravena, tenses, entwining, inhales",27,"['aresa', 'grunts', 'walks', 'wraps', 'says', 'lose', 'ravena', 'tenses', 'entwining', 'inhales', 'values', 'honesty', 'shakes', 'pleads', 'leans', 'morals', 'merger', 'joined', 'wona', 'runs', 'bodyguards', 'asks', 'inherit', 'stares', 'arm', 'expression', 'greek']",Honest Emotional Conversation,"The couple, their eyes locked, honestly discusses their feelings and values in a tense moment.","romance_core, relationship_conflict","setting:bedroom, activity:discussing_feelings",False,"The keywords 'honesty', 'values', 'pleads', and 'morals' indicate an emotional conversation. The snippets show a couple discussing feelings ('aresâs words', 'aresâs eyes heated as he reaches for me') in a bedroom setting ('in aresâs eyes?').",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around conflict and distance in the relationship, as indicated by the main taxonomy category. The snippets suggest a separation or threat of separation ('aresa's words', 'aresa's eyes are heated as he reaches for me'), which aligns with R7."
136,"fun, excited, excitement, entertaining, having, sounds, uncomplicated, goad, diversion, funa",27,"['fun', 'excited', 'excitement', 'entertaining', 'having', 'sounds', 'uncomplicated', 'goad', 'diversion', 'funa', 'thrill', 'entertained', 'stressful', 'lot', 'guys', 'honestly', 'overly', 'kind', 'fruitlessly', 'arena', 'surprisingly', 'definitions', 'hanging', 'burlesque', 'ita', 'bewitching', 'imagery']",Excited Diversion,"The couple, excited and thrill-seeking, plans a fun activity together.","romance_core, domestic_life","setting:outdoors, activity:planning",False,"The keywords 'fun', 'excited', 'excitement', and 'thrill' indicate a positive, energetic mood. The snippets suggest planning an activity ('time to have some fun.', 'have fun, but keep your eyes open.') which supports the 'domestic_life' category.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,low,"The topic's keywords and snippets suggest a lighthearted, fun atmosphere, which could be interpreted as the hero treating the heroine tenderly (R8) by creating a enjoyable, stress-free environment. However, the lack of explicit tenderness or care makes this a low confidence match."
139,"asked, asks, doing, replied, whata, demanded, prompted, says, suspiciously, uh",27,"['asked', 'asks', 'doing', 'replied', 'whata', 'demanded', 'prompted', 'says', 'suspiciously', 'uh', 'softly', 'brass', 'spoke', 'stammers', 'weakly', 'insisted', 'curiously', 'bending', 'thatcha', 'english', 'chomped', 'problem', 'timidly', 'accusingly', 'sounding', 'questions', 'whatcha']",Awkward Questions At Door,"She hesitates at the door, asking him 'What is it?' with a stammer.","relationship_conflict, domestic_life","setting:doorway, activity:asking_questions",False,"The keywords 'door', 'asked', and 'stammer' along with the snippets showing her asking questions at the door support this label and these categories.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,medium,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's main category 'Conflict, Distance & Breakup Threats' and the representative snippets ('she asked', 'what is it?') suggest a conversation leading to conflict or separation, fitting R7."
140,"jamesona, milesa, proves, stammers, stares, rolls, sits, imagine, transferring, laughs",27,"['jamesona', 'milesa', 'proves', 'stammers', 'stares', 'rolls', 'sits', 'imagine', 'transferring', 'laughs', 'stands', 'statements', 'stressed', 'peas', 'havena', 'dirt', 'smiles', 'coffin', 'completely', 'mail', 'replies', 'snap', 'older', 'cheeky', 'leaked', 'puts', 'memo']",Silent Staring Conversation,"Across the room, their eyes meet and hold, conveying unspoken emotions.","romance_core, relationship_conflict","setting:room, activity:staring",False,"Keywords 'stares', 'eyes', 'across the room' indicate a repeated action. Snippets show a silent, emotional exchange between characters.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,medium,"The topic's keywords and snippets suggest a focus on the heroine's gaze finding the hero's, indicating a moment of connection or recognition. This aligns with Radway's function R8, where the hero offers care, protection, or tenderness, fostering a turning point in the relationship."
141,"rush, , , , , , , , , ",27,"['rush', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",Hurried Conversations,"The couple, in a hurry, has a brief, intense conversation in the doorway.","romance_core, relationship_conflict","setting:doorway, activity:argument",False,"The top keyword 'rush' and the repeated phrase 'âno.' in the snippets indicate a hurried situation. The doorway setting and the phrase 'âno rush.' suggest a brief, intense conversation happening at a door. The conflict implied by 'no.' places this topic under 'relationship_conflict'.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,medium,False,R5,Heroine responds with anger or coldness,,I,Initial Conflict & Isolation,False,medium,"The topic's representative snippets ('no.', 'no rush.') suggest the heroine is expressing resistance or coldness towards the hero, fitting Radway's function R5. The main taxonomy group 'Bonding, Everyday Intimacy & Growth' also supports this, as it often involves the heroine setting boundaries or expressing her feelings."
142,"kitchen, fridge, cabinets, appliances, counter, stocked, stainless, countertops, dishes, kitchens",27,"['kitchen', 'fridge', 'cabinets', 'appliances', 'counter', 'stocked', 'stainless', 'countertops', 'dishes', 'kitchens', 'dishwasher', 'leftovers', 'headed', 'granite', 'cleaned', 'island', 'freezer', 'counters', 'kitchena', 'marble', 'recipes', 'modern', 'walk', 'plate', 'plates', 'dining', 'cupboard']",Kitchen Conversation,"The couple stands in the kitchen, discussing their day while she leans against the counter.","romance_core, domestic_life","setting:kitchen, activity:discussing",False,"The top keyword 'kitchen' and the snippets 'in the kitchen' indicate a scene set in the kitchen. The label 'Kitchen Conversation' reflects this setting and the repeated action of discussing, as seen in the snippets.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,low,"The topic's keywords and snippets suggest a tender, intimate moment between the hero and heroine in the kitchen, which aligns with R8 (Hero treats heroine tenderly). However, the lack of explicit keywords and the ambiguity of the snippets make the confidence level low."
143,"conversation, talk, conversations, discuss, need, chat, talked, later, having, discussion",27,"['conversation', 'talk', 'conversations', 'discuss', 'need', 'chat', 'talked', 'later', 'having', 'discussion', 'particulars', 'simple', 'discussing', 'communicating', 'lot', 'sided', 'messaging', 'pep', 'small', 'rambling', 'epic', 'communication', 'strategy', 'questions', 'wea', 'want', 'awkward']",Casual Conversations,"The couple engages in light, informal discussions while spending time together.","romance_core, social_setting","setting:home, activity:talking",False,"The top keywords 'conversation', 'talk', and 'discussion' indicate that the topic revolves around conversations. The snippets confirm this, showing characters engaging in conversations ('the interesting conversation.', 'you can have a conversation with me, you know?'). The label 'Casual Conversations' is supported by the keywords 'simple' and 'small', suggesting that these conversations are not deeply serious or intense. The primary categories 'romance_core' and 'social_setting' are chosen because these conversations are a part of the couple's relationship and likely occur in social settings like their home.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,medium,"The topic revolves around conversation, which often serves as a means for the hero to show tenderness and care towards the heroine, thus fitting Radway's function R8 (Hero treats heroine tenderly)."
144,"dates, datea, dated, isna, official, started, service, bring, apps, canceling",27,"['dates', 'datea', 'dated', 'isna', 'official', 'started', 'service', 'bring', 'apps', 'canceling', 'dilemma', 'havena', 'prom', 'calendar', 'wasna', 'supposed', 'planning', 'strings', 'went', 'narcissists', 'asking', 'didna', 'isn', 'histories', 'defining', 'inconsistencies', 'worst']",Dates And Calendar Confusion,"She struggles to manage her calendar, trying to fit in dates with him.","relationship_conflict, domestic_life","setting:calendar, activity:planning",False,"The top keywords 'dates', 'calendar', and 'dilemma' indicate a central conflict around scheduling dates. The snippets 'the dates.', 'several dates.', and '50 first dates.' confirm this focus on managing and planning dates.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),6.4,"Money, Housing & Economic Security","Work, Wealth, Status & Institutions",medium,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,medium,"The topic's focus on 'dates' suggests a growing intimacy and bonding between the heroine and hero, which aligns with the tender care and protection offered by the hero in Radway's R8 function. The lack of keywords and the secondary category of 'Money, Housing & Economic Security' do not contradict this interpretation."
145,"knows, course, doing, options, wants, did, hea, somethinga, needed, supplication",27,"['knows', 'course', 'doing', 'options', 'wants', 'did', 'hea', 'somethinga', 'needed', 'supplication', 'revolutionary', 'adversary', 'supposed', 'truly', 'wanted', 'individuals', 'represents', 'purpose', 'recognizes', 'implies', 'enthralled', 'country', 'era', 'champ', 'accomplishments', 'observant', 'literally']",Knowing Glance Conversation,"He knows something, and she knows he knows.","romance_core, relationship_conflict","setting:conversation, activity:knowing_glance",False,"The top keyword 'knows' is repeated in all snippets, indicating a central theme of mutual awareness. The POS cues confirm 'knows' as a noun, suggesting it's a key concept. The snippets imply a tense, knowing glance between two people, likely romantic partners, hinting at unspoken tension or conflict.",4.3,"Secrets, Misunderstandings & Hidden Information",Relationship Trajectory (Main Couple),,,,medium,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around the hero knowing something, which could be a secret that creates distance or misunderstanding between the hero and heroine. This often leads to separation or tension in the relationship, fitting R7. The lack of keywords and previous label/summary makes the confidence medium."
149,"logana, bronta, grunted, suspected, manager, pursued, recall, populara, manya, buddies",27,"['logana', 'bronta', 'grunted', 'suspected', 'manager', 'pursued', 'recall', 'populara', 'manya', 'buddies', 'frowned', 'relieved', 'conjure', 'begun', 'gathering', 'triumphant', 'dejected', 'moment', 'gem', 'oddly', 'wealthy', 'friend', 'distraction', 'awoke', 'admirable', 'gaze', 'rumor']",Manager's Disappointed Moment,"The manager, dejected, frowns at a gathering of friends who seem distracted.","relationship_conflict, domestic_life","setting:gathering, activity:frowning",False,"The top keyword 'manager' and the verb 'frowned' indicate a person in authority feeling disappointed. The noun 'gathering' and the adjective 'dejected' suggest a social setting where the manager is not engaged or happy. The snippets confirm this scene with 'logana's eyes were on her again' and 'bronta's heart was complete now that logana's was whispering back', showing a moment of emotional disconnect.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,medium,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's main category 'Conflict, Distance & Breakup Threats' and the representative snippets suggesting a lack of communication ('you?') and heartbreak ('her heart was complete now that') indicate a separation or breakup threat, fitting R7."
150,"industries, fault, dona, anythinga, avaa, aa, shoulda, dramatic, stop, consented",27,"['industries', 'fault', 'dona', 'anythinga', 'avaa', 'aa', 'shoulda', 'dramatic', 'stop', 'consented', 'objectifying', 'skincare', 'type', 'leta', 'thata', 'youa', 'thanks', 'icily', 'indulgently', 'bootha', 'successfula', 'detour', 'sa', 'crap', 'donating', 'flashback', 'princesses']",Deflecting Blame,"He tries to deflect blame for a past mistake, but she insists it's not his fault.","relationship_conflict, domestic_life","setting:home, activity:argument",False,"Keywords 'fault', 'deflect', 'not your fault' indicate a conflict where blame is being shifted. Snippets show a conversation where he apologizes and she reassures him it's not his fault, supporting the label and categories.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,medium,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's main category 'Conflict, Distance & Breakup Threats' and the representative snippets ('sorry', 'not your fault', 'don't see anything', 'dogshit') suggest a conflict or separation between the hero and heroine, fitting Radway's R7 function."
152,"valentinaa, valentinoa, looks, smiles, gaze, hesitates, nod, grandmother, stares, market",27,"['valentinaa', 'valentinoa', 'looks', 'smiles', 'gaze', 'hesitates', 'nod', 'grandmother', 'stares', 'market', 'glances', 'chastising', 'annoys', 'brings', 'moment', 'photo', 'marry', 'appointed', 'widen', 'walks', 'settling', 'hint', 'nods', 'mere', 'blushes', 'breaking', 'overflowing']",Hesitant Glances At Market,"She hesitates, her gaze lingering on him as he walks away from the market.","romance_core, social_setting","setting:market, activity:staring",False,"Top keywords 'gaze', 'hesitates', 'market', 'glances' indicate a scene of someone looking at another person. Snippets confirm this, showing Valentina's gaze following [NAME] and her expression changing upon seeing him.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,medium,False,R2,Heroine reacts antagonistically to the hero,,I,Initial Conflict & Isolation,False,medium,"The topic's snippets show the heroine's cold or distant behavior towards the hero, which is characteristic of R2. Her eyes following the hero and her smile melting off suggest antagonism or withdrawal, fitting Phase I of the romance arc."
153,"odd, confusing, complicated, weirdest, creepy, surprising, feels, strangest, weirdo, peculiar",27,"['odd', 'confusing', 'complicated', 'weirdest', 'creepy', 'surprising', 'feels', 'strangest', 'weirdo', 'peculiar', 'oddly', 'ita', 'bizarre', 'ironic', 'thing', 'weirdness', 'unusual', 'weirder', 'enigma', 'sensuous', 'acting', 'strangely', 'thata', 'isn', 'unnatural', 'weirdly', 'downright']",Confusing Conversations,"The couple struggles to understand each other in a series of odd, confusing conversations.","relationship_conflict, domestic_life","setting:kitchen, activity:arguing",False,"The top keywords 'odd', 'confusing', 'complicated' and the representative snippets ('that's odd.', 'it's odd, you know?') suggest a topic centered around confusing conversations. The secondary categories reflect the setting of these conversations in the kitchen and the activity of arguing, as indicated by snippets like 'itâs odd, that duality.' and 'itâs odd, you know?'.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,medium,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's main category 'Conflict, Distance & Breakup Threats' and the representative snippets ('odd', 'duality') suggest a sense of unease or tension in the relationship, which is characteristic of R7 (separation). The lack of keywords and previous LLM label/summary makes it difficult to be more specific, but the topic's placement in the 'Relationship Trajectory (Main Couple)' taxonomy group confirms its relevance to the heroine–hero arc."
155,"whispers, whispered, whisper, ear, hoarsely, darkly, softly, angrily, hear, husky",27,"['whispers', 'whispered', 'whisper', 'ear', 'hoarsely', 'darkly', 'softly', 'angrily', 'hear', 'husky', 'behave', 'shh', 'frightened', 'breath', 'sut', 'cellulite', 'iud', 'leaning', 'companiesa', 'handset', 'fiddles', 'pronounces', 'ohh', 'hurry', 'knuckles', 'heo', 'harder']",Whispered Secrets Between Lovers,"In a dimly lit room, a couple leans in close, their breaths mingling as they whisper secrets to each other.","romance_core, physical_affection","setting:bedroom, activity:whispering",False,"The top keywords 'whispers', 'whisper', and 'ear' indicate intimate conversations. The snippets show a pattern of whispered phrases, suggesting a romantic scene where lovers share secrets.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,medium,"The topic revolves around tender, intimate moments between the couple, indicated by the use of 'whispers' and endearing terms like 'my beautiful fuck bunny'. This aligns with Radway's function R8, where the hero treats the heroine tenderly, showing care and affection."
156,"trust, trusted, trustworthy, issues, forgave, able, instincts, circle, gut, cana",27,"['trust', 'trusted', 'trustworthy', 'issues', 'forgave', 'able', 'instincts', 'circle', 'gut', 'cana', 'web', 'means', 'anchor', 'baggage', 'loyalty', 'dona', 'established', 'concerns', 'layer', 'situations', 'process', 'intentions', 'betrayed', 'provide', 'judgment', 'create', 'cohesive']",Trust Assurance Conversation,"The couple, sitting at a table, reassures each other about their trust and commitment.","romance_core, relationship_conflict","setting:table, activity:conversation",False,"The top keywords 'trust', 'trustworthy', and 'issues' indicate a conversation focused on trust. The snippets show repeated phrases like 'trust me', suggesting a scene where the couple discusses and reassures each other about their trust and commitment.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,low,"The topic's keyword 'trust me' suggests a tender, reassuring moment between the hero and heroine, which aligns with R8 (Hero treats heroine tenderly). However, the lack of other keywords and context makes this a low confidence match."
