topic_id,keywords,num_keywords,all_keywords,label,scene_summary,primary_categories,secondary_categories,label_is_noise,label_rationale,taxonomy_main_id,taxonomy_main_name,taxonomy_main_group,taxonomy_secondary_id,taxonomy_secondary_name,taxonomy_secondary_group,taxonomy_confidence,taxonomy_is_noise,radway_main_id,radway_main_name,radway_secondary_id,radway_phase,radway_phase_name,radway_is_none,radway_confidence,radway_rationale
133,"nipple, nipples, breasts, breast, cups, pinches, sucking, thumbs, tongue, thumb",27,"['nipple', 'nipples', 'breasts', 'breast', 'cups', 'pinches', 'sucking', 'thumbs', 'tongue', 'thumb', 'mouth', 'hardened', 'pinching', 'teeth', 'releases', 'brushing', 'gasp', 'bends', 'pinched', 'squeezing', 'kneading', 'erect', 'moves', 'suck', 'hand', 'cupping', 'harden']",Breast And Nipple Play,He teases her nipples with his thumbs and tongue.,"sexual_content, physical_affection","setting:bedroom, activity:nipple_play",False,"Top keywords include 'nipple', 'nipples', 'breasts', 'breast', 'thumbs', 'tongue', all indicating explicit physical intimacy. Snippets confirm this, describing actions like 'pinch my nipple' and 'bit my nipple, teasing it with his teeth and tongue'.",2.3,Explicit Sexual Acts,"Sexuality, Attraction & Intimacy",,,,high,False,R12,Heroine responds sexually and emotionally,,III,Commitment & Restoration,False,high,"The topic keywords and representative snippets explicitly describe sexual acts (biting, pinching nipples), which align with Radway's function R12 - Heroine responds sexually and emotionally. The main taxonomy category 'Explicit Sexual Acts' further supports this classification."
158,"murmured, smirked, saraa, liaa, laughed, humorously, watched, soa, grinned, thoroughly",27,"['murmured', 'smirked', 'saraa', 'liaa', 'laughed', 'humorously', 'watched', 'soa', 'grinned', 'thoroughly', 'truffle', 'cocking', 'spain', 'tilted', 'jaw', 'comeback', 'asap', 'weirdest', 'road', 'stared', 'tinged', 'looked', 'unblinking', 'look', 'breathless', 'entertained', 'hamptons']",Road Trip Flirtation,"She and Lukas shared breathless, unblinking moments in the car, his murmurs and intense looks hinting at something more.","romance_core, physical_affection","setting:car, activity:flirting",False,"The keywords 'road', 'car', 'breathless', 'look' indicate a scene in a moving vehicle. The murmurs and intense looks suggest flirtatious behavior, supported by snippets like 'look at you, lukas murmured' and 'murmured into my neck'.",2.2,Kissing & Non-Explicit Affection,"Sexuality, Attraction & Intimacy",4.1,"Meeting, First Impressions & Setup",Relationship Trajectory (Main Couple),medium,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,medium,"The topic revolves around tender, affectionate moments between the hero and heroine, as indicated by the keywords and snippets. These interactions suggest a shift in the hero's behavior towards the heroine, marking a turning point in their relationship (R8)."
162,"skirt, dress, breasts, nipples, curves, fabric, wore, panties, lace, blouse",27,"['skirt', 'dress', 'breasts', 'nipples', 'curves', 'fabric', 'wore', 'panties', 'lace', 'blouse', 'hugged', 'thigh', 'waist', 'material', 'underwear', 'legs', 'shirt', 'sandals', 'cleavage', 'worn', 'straps', 'tight', 'fitted', 'heels', 'length', 'gown', 'curve']",Breast And Nipple Foreplay,"She teasingly caresses her breasts and nipples, her partner watching intently.","sexual_content, romance_core","setting:bedroom, activity:teasing",False,"The top keywords 'breasts', 'nipples', 'caress', and 'tease' are supported by snippets like 'her fingers caressed her nipples' and 'she teased him with her breasts'. This topic clearly describes a sexual scene with breast and nipple play as the central activity.",2.3,Explicit Sexual Acts,"Sexuality, Attraction & Intimacy",,,,high,False,R12,Heroine responds sexually and emotionally,,III,Commitment & Restoration,False,high,"The topic's main category of 'Explicit Sexual Acts' directly corresponds to Radway's function R12, which involves explicit sexual and emotional union between the hero and heroine. The representative snippets, focusing on the heroine's skirt and its description, suggest a scene of intimacy and sexual tension, fitting well into the commitment and restoration phase (Phase III) of the romance narrative."
164,"locked, stare, gazes, stared, lock, othera, moment, staring, meet, air",27,"['locked', 'stare', 'gazes', 'stared', 'lock', 'othera', 'moment', 'staring', 'meet', 'air', 'swirls', 'crackles', 'connection', 'connected', 'glance', 'exchange', 'bodies', 'glances', 'foreheads', 'exchanged', 'eye', 'gazed', 'crackling', 'glare', 'look', 'wire', 'hold']",Eye Contact And Connection,"The couple's gazes lock, creating a moment of intense connection.","romance_core, physical_affection","setting:eyes, activity:gazing",False,"The top keywords 'gazes', 'moment', 'connection', 'glance', 'glances' and the representative snippets all revolve around eye contact and the emotional connection it creates.",2.2,Kissing & Non-Explicit Affection,"Sexuality, Attraction & Intimacy",,,,high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,medium,"The topic revolves around the heroine and hero locking gazes, which is a tender and affectionate moment. This typically occurs in Phase II of Radway's functions, where the hero treats the heroine tenderly (R8)."
167,"orgasms, climax, rips, orgasmic, orgasmed, body, intense, wave, explodes, orgasma",27,"['orgasms', 'climax', 'rips', 'orgasmic', 'orgasmed', 'body', 'intense', 'wave', 'explodes', 'orgasma', 'pulses', 'pleasure', 'shuddering', 'waves', 'induced', 'pulsing', 'fireworks', 'brink', 'impending', 'rockets', 'orgasming', 'woozy', 'given', 'clench', 'dissolving', 'onslaught', 'freight']",Intense Orgasmic Waves,She experiences intense orgasmic waves throughout their passionate encounter.,"sexual_content, romance_core","setting:bedroom, sexual:waves_of_orgasm",False,"The top keywords 'orgasms', 'climax', 'orgasmic', 'waves' clearly indicate intense sexual experiences. The snippets confirm these orgasms are a central part of the scene, making 'Intense Orgasmic Waves' an appropriate label. The primary categories reflect the sexual and romantic nature of the topic, while the secondary categories specify the bedroom setting and the specific sexual act.",2.3,Explicit Sexual Acts,"Sexuality, Attraction & Intimacy",,,,high,False,R12,Heroine responds sexually and emotionally,,III,Commitment & Restoration,False,high,"The topic's main category is 'Explicit Sexual Acts', and the representative snippets explicitly mention orgasms, indicating a sexual union scene between the hero and heroine. This aligns with Radway's function R12, which combines erotic fulfillment and emotional acceptance."
171,"bed, mattress, bedroom, edge, sits, carries, covers, pushes, pillow, crawls",27,"['bed', 'mattress', 'bedroom', 'edge', 'sits', 'carries', 'covers', 'pushes', 'pillow', 'crawls', 'comforter', 'climbed', 'sat', 'dips', 'pulls', 'legs', 'throws', 'arms', 'lays', 'walks', 'foot', 'weight', 'lowered', 'lifts', 'climbs', 'straddles', 'lamp']",Bedroom Intimacy,"The couple sits on the bed, legs touching, as they share intimate moments.","romance_core, physical_affection","setting:bedroom, activity:kissing",False,"The top keywords 'bed', 'bedroom', 'mattress' indicate a bedroom setting. The nouns 'legs', 'arms' suggest physical closeness, and the verb 'covers' implies a tender action. The snippets confirm a shared bed and intimate moments.",2.2,Kissing & Non-Explicit Affection,"Sexuality, Attraction & Intimacy",8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,medium,"The topic revolves around domestic spaces and routines, specifically the bed, which is often a setting for tender moments between the hero and heroine. The snippets suggest a cohabiting relationship, indicating a phase where the hero treats the heroine tenderly."
184,"low, lowers, trails, gruff, husky, hoarse, drops, rough, speaks, soft",27,"['low', 'lowers', 'trails', 'gruff', 'husky', 'hoarse', 'drops', 'rough', 'speaks', 'soft', 'rumble', 'tone', 'octave', 'inflection', 'says', 'strained', 'dropped', 'hoarsely', 'ragged', 'gravelly', 'decibel', 'raw', 'deep', 'muffled', 'dry', 'harsh', 'mutters']",Low Voice Conversations,"He speaks to her, his voice low, in a quiet, intimate setting.","romance_core, physical_affection","setting:quiet_room, activity:conversation",False,"The top keywords 'low', 'lowers', 'gruff', 'hoarse', 'soft', and 'rumble' all relate to a low voice. The snippets show characters speaking with a low voice in various situations, indicating intimate or serious conversations.",2.2,Kissing & Non-Explicit Affection,"Sexuality, Attraction & Intimacy",,,,high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,medium,"The topic's focus on low, intimate voice communication suggests tenderness and emotional connection, fitting Radway's Phase II function of the hero treating the heroine tenderly (R8)."
196,"attractive, hea, incredibly, refined, devastatingly, handsomeness, irresistible, looks, endowed, looked",27,"['attractive', 'hea', 'incredibly', 'refined', 'devastatingly', 'handsomeness', 'irresistible', 'looks', 'endowed', 'looked', 'seen', 'quite', 'objectively', 'extremely', 'lookeda', 'looking', 'physically', 'attracted', 'features', 'stunning', 'charmed', 'wickedly', 'hollywood', 'magnificent', 'photos', 'movie', 'unquestionably']",Admiring Handsome Man,She admires his stunning features and irresistible looks in a luxurious hotel suite.,"romance_core, physical_affection","setting:hotel_suite, activity:admiring",False,"The top keywords 'attractive', 'handsomeness', 'irresistible', 'looks', and 'stunning' indicate admiration for the man's appearance. The snippets describe her attraction to him, supporting the label and categories.",2.1,Attraction & Sexual Tension,"Sexuality, Attraction & Intimacy",,,,high,False,R4,Heroine interprets hero's behaviour as purely sexual interest,,I,Initial Conflict & Isolation,False,medium,"The topic's keywords and snippets focus on the hero's attractiveness, which the heroine interprets as purely sexual interest, fitting Radway's function R4 (Heroine interprets hero's behaviour as purely sexual interest)."
205,"fuckup, rule, horny, rules, hint, rest, half, job, world, maybe",27,"['fuckup', 'rule', 'horny', 'rules', 'hint', 'rest', 'half', 'job', 'world', 'maybe', 'just', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",Rule-breaking Encounter,"She defies the rules, leading to a passionate encounter in the car.","romance_core, sexual_content","setting:car, activity:kissing, sexual:oral_sex",False,"The keywords 'rule', 'fuckup', and 'horny' suggest a rule-breaking scenario with sexual undertones. The snippets confirm this, showing a rule being broken ('rule #22: fuck.') and a sexual encounter ('the fuckup.').",2.3,Explicit Sexual Acts,"Sexuality, Attraction & Intimacy",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),high,False,R12,Heroine responds sexually and emotionally,,III,Commitment & Restoration,False,high,"The topic's main category of 'Explicit Sexual Acts' and the representative snippets ('rule #22: fuck.', 'the fuckup.') clearly indicate a sexual union scene, which is a key part of Phase III in Radway's narrative functions."
207,"scent, cologne, smell, smells, smelled, soap, musk, sandalwood, cedar, masculine",27,"['scent', 'cologne', 'smell', 'smells', 'smelled', 'soap', 'musk', 'sandalwood', 'cedar', 'masculine', 'earthy', 'aftershave', 'smelling', 'clean', 'whiff', 'edgy', 'male', 'leather', 'woodsy', 'fresh', 'inhaled', 'perfume', 'spicy', 'familiar', 'expensive', 'scents', 'delicious']",Scent-induced Arousal,"She closes her eyes, inhaling deeply, as his masculine scent fills her nostrils, igniting a wave of desire in the bedroom.","sexual_content, romance_core","setting:bedroom, activity:scent_smelling",False,"The top keywords 'scent', 'cologne', 'smell', and 'musky' indicate a focus on smell. The verb 'smelling' and adjective 'earthy' suggest an arousing effect. Snippets like 'i want to smell his scent forever' and 'hell, the scent of him is enough to turn me on' confirm that this topic revolves around scent-induced arousal.",2.1,Attraction & Sexual Tension,"Sexuality, Attraction & Intimacy",,,,high,False,R4,Heroine interprets hero's behaviour as purely sexual interest,,I,Initial Conflict & Isolation,False,high,"The topic revolves around the heroine's intense attraction to the hero's scent, which she finds intoxicating and arousing. This is a clear example of the heroine interpreting the hero's behaviour as purely sexual interest, fitting Radway's function R4."
208,"wants, wanted, want, badly, astonishingly, desperate, bluest, harem, alwaysa, empowering",27,"['wants', 'wanted', 'want', 'badly', 'astonishingly', 'desperate', 'bluest', 'harem', 'alwaysa', 'empowering', 'desperately', 'hima', 'explicit', 'brightest', 'wanting', 'depraved', 'correction', 'ruled', 'heavens', 'freely', 'leverage', 'anythinga', 'possess', 'owning', 'indulge', 'desired', 'reward']",Desperate Harem Offer,"She, desperate for his affection, offers herself to him in a harem-like setting.","romance_core, sexual_content","setting:harem, activity:offering",False,"The top keyword 'desperate' and snippets like 'he wants me as much as i want him' and 'i want him to do whatever the hell he wants with me' indicate a scene of intense desire and offering. The keyword 'harem' suggests a specific setting, and the presence of 'offer' in the POS cues confirms the central action.",2.3,Explicit Sexual Acts,"Sexuality, Attraction & Intimacy",,,,high,False,R12,Heroine responds sexually and emotionally,,III,Commitment & Restoration,False,high,"The topic's main category of 'Explicit Sexual Acts' directly corresponds to Radway's function R12, which involves explicit sexual and emotional union. The representative snippets ('he wants me as much as i want him', 'i want him to do whatever the hell he wants with me') further emphasize the sexual tension and desire, supporting the choice of R12."
211,"hair, blonde, waves, shoulders, bun, strands, fell, swept, breeze, braid",27,"['hair', 'blonde', 'waves', 'shoulders', 'bun', 'strands', 'fell', 'swept', 'breeze', 'braid', 'auburn', 'falling', 'silky', 'tendrils', 'wavy', 'bangs', 'pulled', 'highlighted', 'streaks', 'mass', 'shoulder', 'frizzy', 'wore', 'tied', 'styled', 'neck', 'tangled']",Hair Play During Intimacy,"She runs her fingers through his hair, playing with the strands as they sit close together.","romance_core, physical_affection","setting:bedroom, activity:kissing",False,"The top keywords 'hair', 'strands', 'breeze', and 'bun' suggest a focus on hair, while the POS cues and snippets ('in her hair.', 'to match her hair.') indicate a scene of intimacy involving hair play.",2.2,Kissing & Non-Explicit Affection,"Sexuality, Attraction & Intimacy",,,,high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,low,"The topic's focus on hair, which is often used to convey affection or intimacy in romance narratives, suggests a tender moment between the hero and heroine. However, without more context, it's difficult to be certain."
227,"emersona, feels, scuffle, replies, destructive, cra, voyeur, involves, announces, filing",27,"['emersona', 'feels', 'scuffle', 'replies', 'destructive', 'cra', 'voyeur', 'involves', 'announces', 'filing', 'sona', 'attached', 'hardly', 'broadly', 'seventy', 'races', 'thinking', 'makes', 'looks', 'clearly', 'vibrator', 'traveling', 'strangers', 'minimally', 'dona', 'intend', 'prick']",Voyeuristic Secretary,"A secretary, feeling watched by her boss, struggles with her emotions while working late.","romance_core, sexual_tension","setting:office, activity:working, sexual:eyes_on_me",False,"The keywords 'voyeur', 'secretary', and 'feel' indicate a scene where the secretary feels observed. The snippets confirm this, with phrases like 'feel like the most important thing' and 'feel Emersonas eyes on me'.",2.1,Attraction & Sexual Tension,"Sexuality, Attraction & Intimacy",8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",medium,False,R4,Heroine interprets hero's behaviour as purely sexual interest,,I,Initial Conflict & Isolation,False,medium,"The topic's keywords and snippets focus on the heroine's feelings of attraction and desire for the hero, Emerson. The heroine feels the hero's attention and eyes on her, indicating sexual tension and attraction, which is typical of Radway's function R4."
229,"widens, narrowed, gaze, widened, widen, tilts, narrows, brows, tilted, furrowed",27,"['widens', 'narrowed', 'gaze', 'widened', 'widen', 'tilts', 'narrows', 'brows', 'tilted', 'furrowed', 'wide', 'brighter', 'head', 'brow', 'fascinating', 'fraction', 'brightens', 'shining', 'raised', 'trepidation', 'looks', 'features', 'steely', 'bright', 'hooded', 'mischievous', 'angles']",Fascinated Gaze,"She looks at him, her gaze widening with fascination.","romance_core, physical_affection","setting:face_to_face, activity:staring",False,"The top keywords 'gaze', 'widen', 'fascinating', and 'brightens' all relate to her intense, admiring look. The snippets consistently show her gaze widening, indicating a moment of captivation.",2.1,Attraction & Sexual Tension,"Sexuality, Attraction & Intimacy",,,,high,False,R4,Heroine interprets hero's behaviour as purely sexual interest,,I,Initial Conflict & Isolation,False,medium,"The topic's keyword 'her gaze widens' suggests a moment of attraction or tension between the heroine and hero, which is a common narrative function in Phase I of Radway's model. This topic does not describe any explicit sexual acts or commitment, so R4 (Heroine interprets hero's behaviour as purely sexual interest) is the most fitting function."
235,"henrya, dennya, turns, smuckersa, gaze, spins, narrows, everybody, defray, gets",27,"['henrya', 'dennya', 'turns', 'smuckersa', 'gaze', 'spins', 'narrows', 'everybody', 'defray', 'gets', 'owns', 'remnant', 'goes', 'annoyance', 'apparently', 'conversed', 'menswear', 'assemble', 'kingly', 'peasy', 'meaner', 'yesss', 'votes', 'rata', 'clone', 'snout', 'achieving']",Imperious Gaze,"He stares imperiously at her, his gaze intense and commanding.","romance_core, sexual_tension","setting:bedroom, activity:staring",False,"The top keyword 'gaze' and snippet '[NAME] staring imperiously at me.' indicate a scene of intense, commanding staring, suggesting sexual tension. The keyword 'bedroom' in another snippet ('henryâs made so many things new for me.') places this scene in a bedroom setting.",2.1,Attraction & Sexual Tension,"Sexuality, Attraction & Intimacy",,,,high,False,R4,Heroine interprets hero's behaviour as purely sexual interest,,I,Initial Conflict & Isolation,False,medium,"The topic's keywords and snippets ('staring imperiously', 'henryâs on fire') suggest a power dynamic and intense attraction, which the heroine might interpret as purely sexual interest (R4). The lack of explicit sexual acts or commitment language makes R12 less likely."
255,"hotter, smoking, hots, hottest, really, extremely, totally, scorpion, empathetic, ceaseless",27,"['hotter', 'smoking', 'hots', 'hottest', 'really', 'extremely', 'totally', 'scorpion', 'empathetic', 'ceaseless', 'zillion', 'wtf', 'wowa', 'ballsy', 'incredibly', 'coals', 'inducing', 'almosta', 'noaha', 'ita', 'hotly', 'hottie', 'speeds', 'hotness', 'solace', 'skimpy', 'kimbera']",Hot And Heavy Flirting,"She blushes, playfully teasing him about being the 'hottest' person she's ever met.","romance_core, physical_affection","setting:kitchen, activity:teasing, activity:flirting",False,"The keywords 'hotter', 'hots', 'hottest', and 'hottie' indicate a focus on heat and attraction. The snippets show a back-and-forth conversation about who is hotter, suggesting playful flirting. The kitchen setting is implied in one snippet ('don't make it any hotter').",2.1,Attraction & Sexual Tension,"Sexuality, Attraction & Intimacy",,,,high,False,R4,Heroine interprets hero's behaviour as purely sexual interest,,I,Initial Conflict & Isolation,False,high,"The topic's keywords and representative snippets focus on sexual attraction and tension, with phrases like 'hotter' and 'no one is hotter than you'. This aligns with Radway's function R4, where the heroine interprets the hero's behaviour as purely sexual interest."
257,"smell, scent, perfume, smells, smelled, air, scents, smelling, distillery, lavender",27,"['smell', 'scent', 'perfume', 'smells', 'smelled', 'air', 'scents', 'smelling', 'distillery', 'lavender', 'envelops', 'whiff', 'nose', 'diesel', 'doo', 'farts', 'deodorant', 'dried', 'cloves', 'hay', 'pheromones', 'sandalwood', 'maple', 'pussies', 'filled', 'spices', 'earthy']",Scent-induced Arousal,"She notices his captivating scent, feeling a sudden surge of arousal.","romance_core, sexual_tension","setting:distillery, activity:sensing",False,"The top keyword 'smell' and the verb 'smells' indicate a focus on scent perception. The snippets 'you smell amazing.' and 'i can still smell it.' suggest that this scent is having an effect on someone, likely causing arousal as implied by the keyword 'arousal'.",2.1,Attraction & Sexual Tension,"Sexuality, Attraction & Intimacy",,,,high,False,R4,Heroine interprets hero's behaviour as purely sexual interest,,I,Initial Conflict & Isolation,False,medium,"The topic's keywords and snippets revolve around scent, which can be a powerful tool for attraction and tension in romance. The heroine or hero might be using scent to express attraction or repulsion, which fits R4 - Heroine interprets hero's behaviour as purely sexual interest."
271,"sama, couldn, didn, sculpted, conquest, labor, charmed, insisting, advantage, defenses",27,"['sama', 'couldn', 'didn', 'sculpted', 'conquest', 'labor', 'charmed', 'insisting', 'advantage', 'defenses', 'yearning', 'physical', 'appeared', 'karaa', 'resist', 'discarded', 'hadn', 'feminine', 'couldna', 'moment', 'coast', 'asymmetry', 'haunted', 'softened', 'impressivea', 'sacrilege', 'texting']",Physical Labor And Attraction,She remembered his sculpted body from years of construction work as they stood close in the kitchen.,"romance_core, physical_affection","setting:kitchen, activity:remembering_past",False,"The top keyword 'labor' and both snippets mention 'construction' and 'sculpted body', indicating a focus on physical labor. The keyword 'moment' and the repeated mention of 'years ago' suggest a romantic or nostalgic context. The setting in the snippets is consistently in the kitchen, leading to the chosen label and categories.",2.1,Attraction & Sexual Tension,"Sexuality, Attraction & Intimacy",,,,medium,False,R4,Heroine interprets hero's behaviour as purely sexual interest,,I,Initial Conflict & Isolation,False,medium,"The topic's keywords and representative snippets focus on the hero's physical attractiveness, which the heroine likely interprets as purely sexual interest, fitting R4."
280,"growls, groans, growl, rumbles, growling, rips, low, snarls, grunts, rumble",27,"['growls', 'groans', 'growl', 'rumbles', 'growling', 'rips', 'low', 'snarls', 'grunts', 'rumble', 'ears', 'moans', 'deep', 'throaty', 'guttural', 'vibration', 'hisses', 'hoarse', 'noise', 'sound', 'grinding', 'rough', 'screams', 'clamor', 'ear', 'movements', 'monosyllabic']",Growling During Intimacy,He growls deeply as they make out in the bedroom.,"sexual_content, domestic_life","setting:bedroom, activity:kissing",False,"The top keywords 'growls', 'groans', 'growling', and 'grunts' along with the representative snippets ('âyes what?â he growls.', 'âten,â he growls.') indicate a scene of intimacy where a man is expressing his desire or pleasure through growling.",2.1,Attraction & Sexual Tension,"Sexuality, Attraction & Intimacy",,,,high,False,R4,Heroine interprets hero's behaviour as purely sexual interest,,I,Initial Conflict & Isolation,False,medium,"The topic's keywords and representative snippets focus on the hero's growling responses to the heroine, indicating sexual tension and attraction. This aligns with Radway's function R4, where the heroine interprets the hero's behavior as purely sexual interest."
285,"bigger, huge, size, solid, heavy, geometry, massive, inch, large, larger",27,"['bigger', 'huge', 'size', 'solid', 'heavy', 'geometry', 'massive', 'inch', 'large', 'larger', 'bulge', 'smootha', 'hulking', 'materiala', 'girdle', 'groused', 'grows', 'stronger', 'weighty', 'orgies', 'harsh', 'unbreakable', 'rebar', 'massively', 'bio', 'study', 'weighted']",Size Comparison Conversation,"The couple compares the size of objects, leading to flirtatious banter.","romance_core, physical_affection","setting:bedroom, activity:comparing_sizes",False,"The top keywords 'bigger', 'huge', 'size', 'solid', 'heavy', 'massive' indicate a focus on size comparison. The snippets ('this is bigger than that.', 'this one was bigger.') confirm this is a recurring conversation topic, not just a one-off mention.",2.2,Kissing & Non-Explicit Affection,"Sexuality, Attraction & Intimacy",,,,high,False,R4,Heroine interprets hero's behaviour as purely sexual interest,,I,Initial Conflict & Isolation,False,low,"Heuristic fallback: original classification was 'none', but taxonomy and primary_categories indicate a romance-core topic in group 'Sexuality, Attraction & Intimacy'. Reassigned to R4 (Heroine interprets hero's behaviour as purely sexual interest)."
290,"nipples, nipple, hardened, harden, breasts, pebble, fabric, tighten, puckered, firm",27,"['nipples', 'nipple', 'hardened', 'harden', 'breasts', 'pebble', 'fabric', 'tighten', 'puckered', 'firm', 'erect', 'tightened', 'painfully', 'lace', 'clamps', 'nubs', 'tingle', 'points', 'pucker', 'skin', 'beneath', 'beaded', 'fondling', 'blouse', 'chill', 'clenches', 'complaints']",Breast And Nipple Play,"She gently caresses and stimulates her partner's nipples with her fingers, feeling them harden under her touch.","sexual_content, romance_core","setting:bedroom, activity:nipple_play",False,"The top keywords 'nipples', 'nipple', 'breasts', and 'clamps' clearly indicate breast and nipple play. The snippets 'nipples.', 'your nipples are hard.', and 'i can feel it from my nipples to my toes.' confirm this activity.",2.3,Explicit Sexual Acts,"Sexuality, Attraction & Intimacy",,,,high,False,R12,Heroine responds sexually and emotionally,,III,Commitment & Restoration,False,high,"The topic's focus on explicit sexual acts (nipple play, physical sensation) aligns with Radway's R12, which describes sexual and emotional union between the hero and heroine after commitment."
301,"erotic, sexytimes, dangerously, alluring, unnatural, attractive, desired, seductive, sensual, lingerie",27,"['erotic', 'sexytimes', 'dangerously', 'alluring', 'unnatural', 'attractive', 'desired', 'seductive', 'sensual', 'lingerie', 'twig', 'curvesa', 'burlesque', 'husky', 'enhances', 'scientists', 'babes', 'strive', 'dirtiest', 'degradation', 'teensy', 'look', 'showy', 'advantages', 'blot', 'succulent', 'slurping']",Erotic Lingerie Show,"She seductively models lingerie, twirling and posing for him in the bedroom.","sexual_content, domestic_life","setting:bedroom, activity:seductive_modeling",False,"The top keywords 'erotic', 'lingerie', 'seductive', and 'twig' (as a euphemism for pole dancing) suggest a sexual scene. The snippets confirm this, with 'erotic' repeated and 'itâs so erotic' implying a performance for someone else.",2.3,Explicit Sexual Acts,"Sexuality, Attraction & Intimacy",8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",high,False,R12,Heroine responds sexually and emotionally,,III,Commitment & Restoration,False,high,"The topic's main category of 'Explicit Sexual Acts' clearly places it in the 'Commitment & Restoration' phase of the romance narrative. The representative snippets explicitly describe erotic acts, which aligns with Radway's function R12, 'Heroine responds sexually and emotionally'."
308,"hea, confidence, preferred, redesigned, jugular, react, truest, amped, advertised, correct",27,"['hea', 'confidence', 'preferred', 'redesigned', 'jugular', 'react', 'truest', 'amped', 'advertised', 'correct', 'reclusive', 'mcs', 'coddled', 'ruined', 'canal', 'clienta', 'summed', 'arguably', 'owned', 'wrong', 'horsea', 'wondera', 'checkbook', 'proverbial', 'bobs', 'gutted', 'feat']",Clitoral Stimulation During game,"He gently caresses her clitoris as they lie on the bed, building anticipation before going further.","sexual_content, romance_core","setting:bedroom, activity:foreplay, sexual:clitoral_stimulation",False,"The top keyword 'clit' and snippets like 'heâd done it, too' and 'heâd have to be blind not to know' suggest explicit sexual activity. The label and scene_summary reflect this, using clear language about clitoral stimulation during foreplay.",2.3,Explicit Sexual Acts,"Sexuality, Attraction & Intimacy",,,,high,False,R12,Heroine responds sexually and emotionally,,III,Commitment & Restoration,False,high,"The topic's main category of 'Explicit Sexual Acts' directly corresponds to Radway's function R12, which involves explicit sexual and emotional union between the hero and heroine. The representative snippets ('heâd done it, too.', 'heâd had the day before.') suggest sexual encounters, confirming R12."
317,"scent, smelled, smell, perfume, nostrils, shampoo, smells, coconut, lavender, flowers",27,"['scent', 'smelled', 'smell', 'perfume', 'nostrils', 'shampoo', 'smells', 'coconut', 'lavender', 'flowers', 'flowery', 'tasted', 'sweetness', 'taste', 'sugary', 'senses', 'envelops', 'essence', 'mixed', 'scents', 'fills', 'arousal', 'smelling', 'inhaling', 'scenta', 'inhale', 'hint']",Scent-induced Intimacy,"She notices his scent, triggering intimate thoughts and actions.","romance_core, physical_affection","setting:bedroom, activity:scent_perception",False,"Top keywords include 'scent', 'smell', 'perfume', indicating scent perception is central. Snippets show scent triggering intimacy ('her skin, her scent, the taste of her is in my mouth.', 'her scent is all over me.').",2.2,Kissing & Non-Explicit Affection,"Sexuality, Attraction & Intimacy",,,,high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,medium,"The topic's focus on scent and taste suggests tender, intimate moments between the hero and heroine, aligning with R8 (Hero treats heroine tenderly). The lack of explicit sexual content or conflict makes other functions less likely."
318,"feels, felt, gooda, inconveniently, sign, overwhelmingly, marvelous, bloodthirsty, jury, otherworldly",27,"['feels', 'felt', 'gooda', 'inconveniently', 'sign', 'overwhelmingly', 'marvelous', 'bloodthirsty', 'jury', 'otherworldly', 'feelinga', 'blowjob', 'productive', 'bettera', 'darlina', 'heavens', 'wickedly', 'feeling', 'accomplished', 'lovea', 'mutual', 'satisfying', 'standard', 'aches', 'foreign', 'ridiculously', 'solution']",Mutual Clitoral Stimulation,"She and he mutually stimulate each other's clitoris, expressing mutual pleasure.","sexual_content, romance_core","setting:bedroom, activity:mutual_stimulation",False,The keywords 'mutual' and 'feeling' along with the snippets 'it feels good' and 'that feels so good' indicate mutual pleasure and stimulation. The label 'Mutual Clitoral Stimulation' is supported by the presence of 'clitoris' in the POS cues and the repeated mention of feeling good in the snippets.,2.3,Explicit Sexual Acts,"Sexuality, Attraction & Intimacy",,,,high,False,R12,Heroine responds sexually and emotionally,,III,Commitment & Restoration,False,high,"The topic's representative snippets explicitly describe sexual pleasure and satisfaction, which aligns with Radway's R12 function of sexual and emotional union after commitment."
