ID,Author,Title,URL,SeriesName,Summary,Genres,Score,RatingsCount,ReviewsCount,Pages,PublishedDate,Popularity_ReadingNow,Popularity_Wishlisted
55817097,ana huang,twisted love,https://www.goodreads.com/book/show/55817097-twisted-love,Twisted #1,"He has a heart of ice...but for her, he'd burn the world.  Alex Volkov is a devil blessed with the face of an angel and cursed with a past he can’t escape.  Driven by a tragedy that has haunted him for most of his life, his ruthless pursuits for success and vengeance leave little room for matters of the heart.  But when he’s forced to look after his best friend’s sister, he starts to feel something in his chest:  A crack. A melt. A fire that could end his world as he knew it.  ***  Ava Chen is a free spirit trapped by nightmares of a childhood she can’t remember.  But despite her broken past, she’s never stopped seeing the beauty in the world…including the heart beneath the icy exterior of a man she shouldn’t want.  Her brother’s best friend. Her neighbor. Her savior and her downfall.  Theirs is a love that was never supposed to happen—but when it does, it unleashes secrets that could destroy them both…and everything they hold dear.","Romance, Contemporary, Contemporary Romance, New Adult, Audiobook, Fiction, Love",3.73,929884,86584,360,2021-04-21,57700,500000
60217302,ana huang,twisted lies,https://www.goodreads.com/book/show/60217302-twisted-lies,Twisted #4,"He'll do anything to have her...including lie.  Charming, deadly, and smart enough to hide it, Christian Harper is a monster dressed in the perfectly tailored suits of a gentleman.  He has little use for morals and even less use for love, but he can’t deny the strange pull he feels toward the woman living just one floor below him.  She’s the object of his darkest desires, the only puzzle he can’t solve. And when the opportunity to get closer to her arises, he breaks his own rules to offer her a deal she can’t refuse.  Every monster has their weakness. She’s his.  His obsession. His addiction. His only exception.  **  Sweet, shy, and introverted despite her social media fame, Stella Alonso is a romantic who keeps her heart in a cage.  Between her two jobs, she has little time or desire for a relationship.  But when a threat from her past drives her into the arms—and house—of the most dangerous man she’s ever met, she’s tempted to let herself feel something for the first time in a long time.  Because despite Christian’s cold nature, he makes her feel everything when she’s with him.  Passionate. Protected. Truly wanted.  Theirs is a love twisted with secrets and tainted by lies…and when the truths are finally revealed, they could shatter everything.","Romance, Contemporary, Contemporary Romance, Adult, New Adult, Fiction, Dark",4.22,388243,35562,530,2022-06-30,23000,309000
58995736,meghan quinn,a not so meet cute,https://www.goodreads.com/book/show/58995736-a-not-so-meet-cute,Cane Brothers #1,"How did you two meet?  The quintessential question asked to every couple. And the answer is usually some bubbly, lovey dovey tale of being struck in the bum by Cupid’s arrow.  My meet cute (well not so meet cute) is slightly different. I was trolling a wealthy neighborhood in Beverly Hills, searching for someone to take me as their bride, you know, to make my arch nemesis jealous who consequently just fired me.  He was stomping around the block like some sort of gorgeous ogre, mumbling about a business deal gone wrong and attempting to finagle his way out of it.  And that’s when we bumped into each other.  There were no sparks.  Not even a hint of blossoming love.  But next thing I knew, I was scarfing down free chips and guac, listening to this man lay out all of his problems which led to his big ask . . . he wanted me to be his Vivian Ward, you know, from Pretty Woman--minus the frisky behavior.  We’re talking about living in a mansion, intimate double dates, and pretending we were head over heels in love . . . and engaged. Can you imagine?  The absolute audacity.  But people do crazy things when they’re desperate. And I reeked of desperation. So, I struck up a deal.  My one big mistake, though . . . big . . . HUGE? I accidentally fell for the incomparable Huxley Cane.","Romance, Contemporary, Contemporary Romance, Adult, Fiction, Chick Lit, Humor",4.06,177825,15690,404,2021-11-02,17800,158000
60809640,meghan quinn,so not meant to be,https://www.goodreads.com/book/show/60809640-so-not-meant-to-be,Cane Brothers #2,"From author Meghan Quinn, comes a fresh take on a romantic comedy classic, When Harry Met Sally. This steamy, laugh-out-loud, enemies to lovers romance is about an annoyingly handsome coworker and the woman who refuses to be charmed by him.  Am I friends with JP Cane?  Ha! That's laughable.  Besides the fact that he’s adopted some far-fetched notion from the movie that says men and women can't be friends and work together, it’s safe to say we're not friends. He's annoyingly loud, obnoxiously handsome, and has made an art out of poking all my hot buttons . . . multiple times a day.  So you can imagine how disgruntled I am when I not only have to fly to San Francisco with him for work, but stay in the same penthouse. Yup, we're sharing the same air, twenty-four-seven. We're talking full-fledged working roommates.  The man doesn't know what it means to wear a shirt, thrives off protein bars, and you guessed it, moans loud enough for people to believe he's Meg Ryan in a restaurant.    Tack on his continuous flirting and his polished good looks, and I'm caught staring down the barrel of a seductive temptation that makes it hard for me to sleep at night.  But guess who can control herself? This girl.  Because if there is one thing I know for certain, it's that JP Cane and I are so not meant to be.","Romance, Contemporary Romance, Contemporary, Adult, Fiction, Chick Lit, Audiobook",3.95,88650,7152,512,2022-06-07,13800,64599
62626163,meghan quinn,a long time coming,https://www.goodreads.com/book/show/62626163-a-long-time-coming,Cane Brothers #3,"A witty take on a romantic comedy classic, My Best Friend's Wedding. Steamy, laugh-out-loud, and full of charm, these two best friends heat up the pages while proving true love might be right in front of you.<  Have you ever heard of a man-in-waiting?  Yeah, neither has my best friend's soon-to-be monster-in-law. Ooo, sorry, I meant mother-in-law. Nor has she heard of the term,  With wedding planning underway and a short timeline, my best friend, Lia, has recruited me to help her battle the snarly beast that is Mrs. Beaver. Not scared at all, I accept the challenge as her man-in-waiting--aka, man of honor--and take matters into my own hands.  The only problem is, with every second we draw closer to the wedding, I'm starting to see my best girl in a different light.  She's always been beautiful to me, but now . . . I find myself staring a touch too long. My hand lingering for one more minute. And when she's upset? Allowing her to sleep in my bed.  And before I know what's happening, it hits me like a ton of bricks. I'm in love with my best friend. Not just in love, but infatuated.  No one compares to her and nothing seems to distract me from that realization. Not the girl I try to date while I help plan Lia's wedding. Not her angry fiancé who thinks I'm growing too close. And not the looming deadline of her nuptials.  Which means, there's only one thing left for me to do. Prove to Lia I'm the one she should be with instead. But with the pressure of her engagement, the stress from her soon-to-be mother-in-law, and the breath-stealing nerves running through me, I'm finding it a lot harder to claim the girl than I would like to admit.  Say a little prayer for me . . .","Romance, Contemporary Romance, Contemporary, Adult, Fiction, Chick Lit, Audiobook",4.27,72845,6108,450,2023-01-10,8207,87400
62316382,catharina maura,the wrong bride,https://www.goodreads.com/book/show/62316382-the-wrong-bride,The Windsors #1,"She’s his fiancée’s younger sister. He’s the man she’s always loved.  When her sister doesn’t show up on her wedding day, Raven has no choice but to take her place — but marriage to Ares Windsor is nothing short of torture.  The elusive billionaire media mogul is the man she’s always loved… yet he’s only ever had eyes for her sister.  Married to him at last, Raven is determined to win him over.  After all, everything is fair in love and war.  And this?  This is war.","Romance, Contemporary Romance, Contemporary, Adult, Love, Marriage, Fiction",3.91,72709,7252,382,2022-10-15,14500,55200
63095160,catharina maura,the temporary wife,https://www.goodreads.com/book/show/63095160-the-temporary-wife,The Windsors #2,"From the author of The Wrong Bride and Forever After All comes an angsty and steamy marriage of convenience romance featuring a billionaire boss and his secretary.  When Luca Windsor’s secretary quits her job shortly after he’s forced into an unwanted engagement arranged by his family, he sets out to solve both problems.  … by secretly marrying his secretary instead.  The rules are simple:  1. Don’t fall in love 2. Keep their marriage a secret at work 3. Share a bed every night  It was meant to be a straightforward and mutually beneficial deal, but with each day that passes, it becomes clearer to Luca that the only thing Valentina wants is the one thing he can never do.  Letting her go.","Romance, Contemporary Romance, Contemporary, Adult, Marriage, Fiction, New Adult",4.05,47567,3730,384,2023-02-03,11700,35600
104659050,catharina maura,the unwanted marriage,https://www.goodreads.com/book/show/104659050-the-unwanted-marriage,The Windsors #3,"From the author of The Wrong Bride and The Temporary Wife comes an angsty and steamy billionaire arranged marriage romance   Faye is the last woman Dion Windsor wants to be near, let alone marry… yet there’s no escaping the alluring pianist he’s been engaged to since they were children.  For years, he made his unwillingness known, but his attempts to keep Faye at a distance fade to dust at the sight of her with another man — mere months before their wedding.  One look at her, and he realises he’s done running. Time is up, and whether she likes it or not, she’s his.  Or she could be, if the secrets he keeps didn’t hold the power to destroy her.   Publisher's Note: Each book in the Windsors series features a different Windsor sibling, and as such, each book can be read as a standalone. The Unwanted Marriage contains a guaranteed happily-ever-after and no cheating.","Romance, Contemporary Romance, Contemporary, Marriage, New Adult, Adult, Abuse",4.06,39826,3030,376,2023-06-02,9586,31800
60416566,sara cate,praise,https://www.goodreads.com/book/show/60416566-praise,Salacious Players Club #1,"He calls me perfect. His flawless pet. His good girl.  Broken down and wounded by my emotionally neglectful ex, I wanted someone to tell me I was good enough.  Then, I stumbled into a new job with a boss who brings me to my knees—literally. He has me do things a real secretary would never do.  Emerson Grant tells me I’m more than just good enough. I’m worthy of his praise.  There are a million reasons why I should stay away. The owner of the Salacious Players’ Club is not just my new boss, he’s twice my age.  And my ex-boyfriend’s father.  With him, I am treasured. I am adored. I am his.  I’m a good girl, but I’m falling for the wrong man.  Emerson Grant knows what he wants— And he wants me.  So how far will I go to hear his approval?","Romance, BDSM, Contemporary, Contemporary Romance, Erotica, Adult, Fiction",4.11,139410,12511,341,2022-03-17,15100,43000
60797616,sara cate,eyes on me,https://www.goodreads.com/book/show/60797616-eyes-on-me,Salacious Players Club #2,"I’m a voyeur—it means I like to watch.  And in my line of work, that’s a gift.  As one of the four owners of the Salacious Players’ Club, I’m comfortable on the sidelines. This is what I was made to do, and I work better alone.  Until the day I stumble on a certain cam girl app and find myself watching the one person I should never have watched—my step-sister.  There are three big problems with this.  One, Mia and I can’t stand each other.  Two, she has no idea I’m the man on the other end of the video.  And three…I’m hooked—on the app and on her.  Now, Mia has me wanting and doing things I said I’d never do again, like opening upand getting attached. I’m falling for her, but she’s falling for the mystery man I’m pretending to be.  If I’m going to make this right, then I have to do more than just watch.  But how far will I go to keep her eyes on me?","Romance, BDSM, Contemporary Romance, Contemporary, Erotica, Adult, Fiction",4.05,81924,6603,342,2022-04-28,292,1921
62322599,sara cate,highest bidder,https://www.goodreads.com/book/show/62322599-highest-bidder,Salacious Players Club #5,"He’s not just rich…he’s filthy rich.  When I started working at Salacious Players’ Club, I never expected to end up on the auction block ready to grant a date to the highest bidder.  This club is not really my scene. I’m not the kind of girl rich guys take home. I’m more a piano playing, van-living, free spirit kind of girl.  So when Ronan Kade, the richest man at the club, puts down over a hundred grand for my time, how can I tell him no?  But he’s too old. Too rich. Too cocky.  And oh yeah…he once dated my mother.  Except he doesn’t know that. He has no idea who I am.  One date turns into a trip to Paris. And an offer to live with him in his penthouse. Then a promise to take care of me.  Before I know it, I’m calling this silver fox my .  Ronan Kade only bid on one date, but I think he’s winning much more than that.  Can we overcome the years between us to find happiness?  And will he find it in him to forgive me when he learns the secret I’ve been keeping?","Romance, BDSM, Contemporary, Contemporary Romance, Erotica, Adult, Fiction",4.04,38271,4403,336,2023-03-24,3919,35300
63130875,shain rose,between commitment and betrayal,https://www.goodreads.com/book/show/63130875-between-commitment-and-betrayal,Hardy Billionaire Brothers #1,"My father's business partner will do anything for the empire they built together...Even marry me.  Declan Hardy, All-American heartthrob and retired NFL billionaire, is my complete opposite. He's commanding where I'm cooperative. Spontaneous while I am deliberate. Loud when I stay quiet. The only thing we have in common is that both our names are on my father's will.  He'll inherit the fitness and hospitality empire and I'll keep the one thing I hold dear. As long as I marry him—with conditions.  One year of a fake marriage. One year of living together. One year of pretending I belong in his luxury lifestyle.  But stipulations are never that simple. Especially when I can't tell if his kisses are fake or if I'm pretending when I kiss him back. And as more conditions arise, it's clear there's a fine line between commitment and betrayal... and neither of us knows where that line falls. Between Commitment and Betrayal is a billionaire, forced proximity, fake marriage of convenience and a father’s business partner novel. It is a complete standalone by Shain Rose.","Romance, Sports, Sports Romance, Contemporary Romance, Contemporary, Adult, Football",3.78,33657,2532,384,2023-03-23,10100,56900
123446478,shain rose,between love and loathing,https://www.goodreads.com/book/show/123446478-between-love-and-loathing,Hardy Billionaire Brothers #2,"Fake dating my enemy so I can design my dream bakery should be easy … as long as I don't fall in love with him.  Dominic Hardy might be an award-winning architectural engineer with fancy degrees and considerable accolades, but he doesn’t know a thing about baking. He doesn’t even like sugar. So when my late stepfather’s will states that Dominic Hardy is set to inherit the Pacific Coast Resort he’d painstakingly designed, as long as my bakery can be plopped in the middle of it, it’s no surprise he balks. And my jaw drops when another stipulation requires us to mutually approve plans for my bakery’s design. His stuffy taste will never mix with my whimsical vibe.  But then Dominic comes to me with a proposal I can’t refuse. He’ll give me everything I want in my bakery as long as I agree to one thing:  Fake date him for five months. Keep his ex away by pretending we’re in love. Smile and stare into his piercing green eyes at a gala or two. Maybe share a kiss. Nothing extreme. Five months of acting in love when I really loathe him and his filthy mouth. Even when he’s using it on me.  This should be a cakewalk. Except there’s a fine line between love and loathing, and I think I’ve made the colossal mistake of blurring it.","Romance, Contemporary Romance, Contemporary, Love, Adult, Fiction, New Adult",3.95,28772,2174,394,2023-10-03,5669,41400
52061964,shain rose,reverie,https://www.goodreads.com/book/show/52061964-reverie,Standalone,"Inception meets The Magicians in the most imaginative YA debut of the year!  All Kane Montgomery knows for certain is that the police found him half-dead in the river. He can’t remember how he got there, what happened after, and why his life seems so different now. And it’s not just Kane who’s different, the world feels off, reality itself seems different.  As Kane pieces together clues, three almost-strangers claim to be his friends and the only people who can truly tell him what’s going on. But as he and the others are dragged into unimaginable worlds that materialize out of nowhere—the gym warps into a subterranean temple, a historical home nearby blooms into a Victorian romance rife with scandal and sorcery—Kane realizes that nothing in his life is an accident. And when a sinister force threatens to alter reality for good, they will have to do everything they can to stop it before it unravels everything they know.  This wildly imaginative debut explores what happens when the secret worlds that people hide within themselves come to light.","Fantasy, Young Adult, LGBT, Queer, Fiction, Mystery, Audiobook",3.45,12342,2356,397,2019-12-03,2282,29500
30618705,jennifer probst,the marriage bargain,https://www.goodreads.com/book/show/30618705-the-marriage-bargain,Marriage to a Billionaire #1,"A marriage in name only…  To save her family home, impulsive bookstore owner, Alexa Maria McKenzie, casts a love spell. But she never planned on conjuring up her best friend’s older brother—the powerful man who once shattered her heart.  Billionaire Nicholas Ryan doesn’t believe in marriage, but in order to inherit his father’s corporation, he needs a wife and needs one fast. When he discovers his sister’s childhood friend is in dire financial straits, he’s offers Alexa a bold proposition.  A marriage in name only with certain rules: Avoid entanglement. Keep things all business. Do not fall in love. The arrangement is only for a year so the rules shouldn’t be that hard to follow, right?","Contemporary Romance, Contemporary, Adult, Chick Lit, New Adult, Fiction, Humor",3.79,111101,4646,212,2010-08-17,1867,77100
36662463,jennifer probst,the marriage arrangement,https://www.goodreads.com/book/show/36662463-the-marriage-arrangement,Marriage to a Billionaire #0.5,"From New York Times and USA Today bestselling author Jennifer Probst comes a new story in her Marriage to a Billionaire series. The Book of Spells returns in this sparkling addition to the series!  She had run from her demons…  Caterina Victoria Windsor fled her family winery after a humiliating broken engagement, and spent the past year in Italy rebuilding her world. But when Ripley Savage shows up with a plan to bring her back home, and an outrageous demand for her to marry him, she has no choice but to return to face her past. But when simple attraction begins to run deeper, Cat has to decide if she’s strong enough to trust again…and strong enough to stay…  He vowed to bring her back home to be his wife…  Rip Savage saved Windsor Winery, but the only way to make it truly his is to marry into the family. He’s not about to walk away from the only thing he’s ever wanted, even if he has to tame the spoiled brat who left her legacy and her father behind without a care. When he convinces her to agree to a marriage arrangement and return home, he never counted on the fierce sexual attraction between them to grow into something more. But when deeper emotions emerge, Rip has to fight for something he wants even more than Winsor Winery: his future wife.  **Every 1001 Dark Nights novella is a standalone story. For new readers, it’s an introduction to an author’s world. And for fans, it’s a bonus book in the author’s series. We hope you'll enjoy each one as much as we do.**","Romance, Contemporary, Contemporary Romance, Novella, Short Stories, Chick Lit, Audiobook",3.76,996,134,173,2018-05-01,174,1701
51208558,jennifer probst,the marriage trap,https://www.goodreads.com/book/show/51208558-the-marriage-trap,Marriage to a Billionaire #2,"To satisfy his late father’s wishes, hot and single billionaire Michael Conte must find a bride—someone who will fit into his traditional family back home in Italy—and fast, so his engaged sister will be allowed to wed. With no intention of being tied down, Michael “proposes” to fiery, free-spirited photographer Maggie Ryan: if she will play the part of his fiancée during her trip to Milan for a photo shoot, he will keep away from her married best friend, Alexa, and stop making Maggie nuts with their too-close-for- comfort flirtations.  But once in Italy, sexual tension sparks the hottest no-strings- attached arrangement on any continent. Could marriage be the most enticing trap of all?","Romance, Contemporary Romance, Contemporary, Adult, Chick Lit, Erotica, Fiction",3.88,30195,1466,320,2012-10-02,630,12800
63830782,laurelin paige,brutal billionaire,https://www.goodreads.com/book/show/63830782-brutal-billionaire,Brutal Billionaires #1,"He’ll get what he wants—even if I’m already taken.  Holt Sebastian is royalty in our world.  As CEO of the Sebastian News Corp, he’s the man with all the power. The man who decides if I’ll always just be a local television anchor or if I’ll be the rising star of my own show.  I make it my mission to be noticed. Make him see my potential. But soon, it's clear he's the one in charge.  His possessiveness is brutal.  His eyes own everything they touch. I feel his gaze on me when he's in the room. The heat of them as they rake down my body, taking me in, marking me as his. He doesn’t just want me on the screen—he wants me in his bed.  And Holt Sebastian gets what he wants.  No one will stop him, no one will get in his way.  No one can protect me from his desire.  Not even the man who promised nothing would come between us and his ambition—my husband.","Romance, Contemporary, Contemporary Romance, Dark, Audiobook, Erotica, Fiction",4.15,5296,565,504,2023-03-05,2808,4338
63046139,laurelin paige,dirty filthy billionaire,https://www.goodreads.com/book/show/63046139-dirty-filthy-billionaire,Dirty Universe #10.5,"From New York Times and USA Today bestselling author Laurelin Paige comes a new story in her Dirty Universe series…  I’m damn good at my job.  So if I swipe my boss’s event invitations from time to time, it’s kind of like a much-earned bonus. He’ll never miss them, and I get a five-star free meal in the company of men in well-fitted suits.  But then he shows up at an award’s dinner that I’m most definitely not supposed to be at.  Lucky for me, when my boss accuses me of stealing his ticket, a hot swoony man in a tux steps in and says, “She came with me.”  Now I owe the stranger one, which is totally cool.  Until I discover the hot, swoony man is none other than Steele Sebastian, a rich man with a penchant for scandal.  And the way he wants me to pay him back?  Let’s just say that Steele Sebastian has a reputation as a dirty filthy billionaire, and I’m about to find out why.  Every 1001 Dark Nights novella is a standalone story. For new readers, it’s an introduction to an author’s world. And for fans, it’s a bonus book in the author’s series. We hope you'll enjoy each one as much as we do.","Romance, Novella, Contemporary, Contemporary Romance",4.24,681,151,115,2023-05-16,172,383
36429604,leslie north,the billionaire's ex-wife,https://www.goodreads.com/book/show/36429604-the-billionaire-s-ex-wife,Jameson Brothers #1,"Sam Jameson always gets what he wants and he wants his ex-wife.  Sam views the world in black and white—a strong attitude that’s earned him billions in the business world and an ex-wife in the real world. What Sam wants is to choose his own future, but to do this he must pass a test set out by his older brother, and CEO: onboard his wayward brother, Eddie. Sam accepts the challenge but isn’t sure what to think when he learns that the woman he’d love and left is part of the test too.  Trinity Jameson is a fixer. It doesn’t matter if it’s ugly furniture or an ornery employee, Trinity has the touch and she’s spent most of her life helping others achieve their best potential. But when her ex-husband comes back to town to prove he’s got a heart, Trinity makes a decision: She’s not going to fix his problems for him—no matter what his smoldering blue eyes ask of her, she’s going to say “No.” She’s determined that he’ll fix his own mess this time.  Before Sam landed in New York, his goal was to leave the city just as fast. But when Trinity saunters into the room looking better than ever, his desire begins to shift. He realizes that what he really wants is what he can no longer have: Trinity. Sam has no trouble stoking their physical fire, but hot sex isn’t going to be enough to heal the hurt he’d caused long ago. Sam isn’t going to be dissuaded by her new found emotional wall. He helped her build it, and now he’s going to knock it down.","Contemporary Romance, Romance, Adult",3.69,464,99,156,2017-10-16,340,797
36512901,leslie north,the billionaire’s pregnant fling,https://www.goodreads.com/book/show/36512901-the-billionaire-s-pregnant-fling,Jameson Brothers #2,"This billionaire playboy has turned over a new leaf—just in time to become a new dad.  Eddie Jameson has held the title of black sheep in the Jameson family for years. Creative, cocky and carefree, Eddie had a reputation for being the life of the party and a pain in the ass when it comes to following procedure. However, back in the flagship branch of the Jameson Agency, Eddie is proving himself to be a new man—someone worthy of his family’s’ respect. Margot Dale is the daughter of one of Jameson Agency’s most lucrative clients and the girl Eddie has been after for years. New leaf or not, he wants her—and how much harm could bringing the old Eddie back for one night do? When Margot and Eddie meet unexpectedly at a party, sparks fly and a childhood attraction rapidly becomes an adult sexcapade.  Now Eddie’s role in the company, and in his family, is on the line.  Margot is pregnant and for the first time in her life, unsure of how to handle a situation. The one thing Margot and Eddie know they have is a connection—one that strengthens each other and sets off fireworks between the sheets. But they’ll need to decide if love and marriage are really coming with their baby carriage.","Contemporary Romance, Romance, Novella, Contemporary",4.02,180,49,154,2017-10-30,94,129
36600859,leslie north,the billionaire's sexy rival,https://www.goodreads.com/book/show/36600859-the-billionaire-s-sexy-rival,Jameson Brothers #3,"He wants to beat out the competition. But he never imagined the competition would be so tempting...  William Jameson is a born leader. Strong, efficient, and with a special talent for knowing exactly what turns people on—it’s no surprise that he’s the CEO of the billion-dollar Jameson Ad Agency. He’s  always had his choice of client—that is until a boutique agency called Wildflower sprouts up like a weed in his perfectly manicured world, stealing the last three jobs out from under him. It’s hard not to be attracted to the free-spirited owner. Her mind and body are exactly what his heart wants...it’s too bad his goal is to crush her as competition.  Poppy Hanniford, CEO of the Wildflower Agency, has always been unique and as colorful as her business’s name. A fan of communal collaboration and out of the box ideas, Poppy and William come together in the perfect storm when a rogue romance publisher decides that two is sometimes better than challenging Poppy and William to work together on a trial project. The person who performs best, wins their future business.  Forced by the client into teaming up, William and Poppy are about to find that while their leadership styles don’t mix, romance is one subject they agree on. A smoldering kiss for the cover of a book kicks off an affair that’s hotter than the bestsellers they want to advertise. When it’s made clear that only one of them can walk away with the contract, they’ll need to decide what’s more the job or their love.","Contemporary Romance, Romance, Novella, Contemporary",4.04,146,48,150,2017-11-14,61,124
46142566,diane alberts,beauty and the boss,https://www.goodreads.com/book/show/46142566-beauty-and-the-boss,Billionaire's Obsession #1,"I’m working for a man I can’t stand.  Actually, Luke Thorpe is more like a machine.  His irresistible body appears to be made of steel.  And he’s invincible.  Luke’s work ethic has made him a powerful billionaire.  But he’s also… uptight and mean.  Everyone I know is scared of him.    I step back when I find myself falling for him.  After going through a terrible ordeal, he’s the last person I should be with.  I need stability… a commitment.  His eyes say that he wants me.  And I’m tempted to believe them.","Romance, Contemporary Romance, Contemporary",3.76,777,88,244,2019-06-03,1740,444
21787,diane alberts,the prince's bride,https://www.goodreads.com/book/show/21787.The_Princess_Bride,Standalone,"What happens when the most beautiful girl in the world marries the handsomest prince of all time and he turns out to be...well...a lot less than the man of her dreams?  As a boy, William Goldman claims, he loved to hear his father read the S. Morgenstern classic, The Princess Bride. But as a grown-up he discovered that the boring parts were left out of good old Dad's recitation, and only the ""good parts"" reached his ears.  Now Goldman does Dad one better. He's reconstructed the ""Good Parts Version"" to delight wise kids and wide-eyed grownups everywhere.  What's it about? Fencing. Fighting. True Love. Strong Hate. Harsh Revenge. A Few Giants. Lots of Bad Men. Lots of Good Men. Five or Six Beautiful Women. Beasties Monstrous and Gentle. Some Swell Escapes and Captures. Death, Lies, Truth, Miracles, and a Little Sex.  In short, it's about everything.","Fantasy, Classics, Fiction, Romance, Humor, Young Adult, Adventure",4.27,903746,26423,429,1973-09-01,17300,7311
44168447,diane alberts,an accidental date with a billionaire,https://www.goodreads.com/book/show/44168447-an-accidental-date-with-a-billionaire,Standalone,"Samantha Taylor turned her back on her wealthy family to focus on social work. Those who know her think she’s the heart of kindness. Those who know her really well know she’s in a never-ending battle to make up for the harm her family’s companies inflict on the world. Which is how she finds herself at a charity bachelor auction of all places.  But oops, she was supposed to bid on her bff’s brother as a favor and accidentally bid on the wrong guy. Sue her for not being able to tell one stick-in-the-mud CEO from another.  Backstage, she goes to tell him not to worry about having to go through with a date or anything, but the oafish billionaire cuts her off dismissively. Looks her up and down, hands her a card with his assistant’s contact details, and reminds her that sex is definitely off the table.  Oh, she’ll call the assistant all right and have her make sure he wears jeans and comfortable shoes and to pick her up at seven a.m. The only “hammering” this guy is going to be doing is at Habitat for Humanity.  Too bad he turns out to be nothing like she expected.","Romance, Contemporary, Adult, Fiction, Contemporary Romance",3.76,457,115,139,2019-04-01,107,293
25781538,melody anne,the tycoon's revenge,https://www.goodreads.com/book/show/25781538-the-tycoon-s-revenge,Baby for the Billionaire #1,"This is an alternate cover edition for ASIN: B005LVV5LQ  Jasmine Freeman’s world is about to tumble down around her and the one responsible for it is none other than her first love, Derek Titan. She hasn't seen him in ten years, and they are both going to learn the truth of what happened back then.  Jasmine grew up wealthy and oblivious to the destruction her father caused all around him. Derek was from the wrong side of the tracks. In ten years their lives will be reversed. He is now a multi-billionaire tycoon and she works hard, but barely gets by due to her father’s unethical business practices.  Derek comes seeking revenge and instead finds out he has a half grown son and the woman he's been angry with for so many years is not who he thought she was. They both fight against the passion they still feel for each other, but in the end it is irresistible.  Come take the journey with Derek and Jasmine as they rediscover a passion that never died and the lies that kept them apart.","Romance, Contemporary, Contemporary Romance, Erotica, Adult, Fiction, Chick Lit",3.85,22600,1137,283,2011-09-07,3051,8902
19561986,melody anne,the tycoon's vacation,https://www.goodreads.com/book/show/19561986-the-tycoon-s-vacation,Baby for the Billionaire #2,"This is the second book in the Baby for the Billionaire series. Drew Titan decides it is time to take a vacation at one of his exotic resorts, and ends up literally running into Trinity Mathews while he is surfing. They end up having a steamy romance over the week long vacation, until she finds out he is the resorts owner, and had lied to her. She has sworn off all business men, since she couldn't seem to find one who knew how to remain faithful to her, which is what landed her at the resort in the first place. She goes back home to discover that her first impulsive thing she has done in her life has left her pregnant and alone, that is until Drew finds her and will not go away until she agrees to marry him. Come enjoy the adventures Drew and Trinity take together in this fun filled story that has love, passion, fighting, and making up. Drew's cousins Derek and Ryan add humor and even more love to the adventure, and will leave you wanting a hunk of your own.Coming in October, the final story in the series, The Tycoon's Proposal.","Romance, Contemporary Romance, Contemporary, Erotica, Fiction, Adult, Chick Lit",4.08,10160,339,222,2011-09-22,1333,2866
19619918,melody anne,the tycoon's proposal,https://www.goodreads.com/book/show/19619918-the-tycoon-s-proposal,Baby for the Billionaire #3,"Nicole Lander has no choice but to contact Ryan Titan, the boy she had loved beyond compare when she was a teenager. Her sister was in desperate need of a heart operation, or she would not live more than six months. Nicole had lied to  Ryan when they were teen's because she had not wanted him to find out about the abuse she was going through from her father. When Ryan Titan gets the call from Nicole, needing his help, he is ecstatic. He would finally get to exact his revenge for her dumping him for not being good enough for her. He will help out her sister, but she will pay him back every night until he is done with her. The problem is that he has never felt about any other woman the way he feels about Nicole, and his revenge is turning into him wanting to walk her down the aisle.  This is the final book in the Baby for a Billionaire Series. I truly hope you have enjoyed the Titan family. It is hard for me to say goodbye to them.  Please see the other Series & Billionaire Bachelors, where you are sure to fall in love with the Anderson Family.","Romance, Contemporary Romance, Contemporary, Erotica, Fiction, Adult, Abuse",4.08,8816,273,250,2011-10-15,1202,2456
54474410,l. steele,the billionaire's fake wife,https://www.goodreads.com/book/show/54474410-the-billionaire-s-fake-wife,Big Bad Billionaires #1,"I never should have agreed to become his fake wife...  Sinclair Amadeus Sterling aka Mr. Superior Jackass with a God complex. Also my blackmailer, gulp! The first time I met him, I kneed him in his very well endowed balls, don't ask! Tall, dark, and gazillionaire growly pants. The only thing that sucks worse than his attitude is his (lack of) sense of humor. Sadly, he's also the one who can save my business from going bust. So when he offers me the chance to work with him, I can hardly refuse, right? Only catch? I need to be his pretend wife for hold-your-breath, thirty days. I should have turned and run, but... He has the connections to help my sister's failing health, not to mention the money to wipe away my debt. And yeah that... sneaky video recording of him getting me off. OMFG! Besides, it's only thirty days, eh? It’s not like I’m in danger of falling in love with London's most notorious bachelor... Then he reveals the real reason for the charade, And everything changes...","Romance, Contemporary, Fiction, Contemporary Romance, Dark, Adult, Erotica",3.74,5805,606,238,2020-07-18,6296,5582
