book_id,segment,B1_attraction_chemistry,C_explicit_eroticism,D_power_wealth_luxury,F1_sadness_grief,G_courtship_rituals_gifts,L_vices_addictions,M_health_recovery_growth,H_domestic_nesting,I_humor_lightness,J_social_support_kin,K_professional_intrusion,Q_miscommunication,Q_repair,R2_alpha_guarding,R_jealousy_possessiveness,S_scene_anchors,H1_love_over_sex_log,H3_luxury_saturation,H3_love_depth,H3_interaction,H4_protect_over_jealous_log,H5_dark_over_tender_log,Q_repair_over_miscomm_log,H1_chemistry_over_sex_log,H1_tender_over_sex_log,H1_vows_over_sex_log,H4_tender_over_alpha_log,H5_trauma_over_safety_log,H5_anger_over_tender_log
29424551,middle,0.08317096203652591,0.09732641488640653,0.051771718258570444,0.004460846845488375,0.0067021951213627395,0.019881807080184,0.0074099389542181746,0.1877330549528034,0.004769724634342015,0.0595241573608531,0.04895608835673703,0.09421749056610813,0.03871387151305845,0.039241041564299736,0.03809702106589179,0.031042625536122654,,0.051771718258570444,,,0.029586320720358383,,-0.8893926497870344,-0.15717040951146144,,,,,
29424551,end,0.06718621744701252,0.06391130372190436,0.06735742591829405,0.006945453969800415,0.011553919234717273,0.035305029047979344,0.005037721337304978,0.16978195584590955,0.01184175885348505,0.05932688731538649,0.06226764603327767,0.009074740236297589,0.04424204613711853,0.021225741772323805,0.020707767042833416,0.05657702400243713,,0.06735742591829405,,,0.024704651883101558,,1.5840932640986298,0.049971123515860416,,,,,
29939161,begin,0.03137109983693204,0.06065960988717465,0.20940744459998226,0.0008808105227176473,0.0002595798489838595,0.12348255533012382,0.0007478935803325773,0.3533266793355203,0.0067762965308400674,0.08079994672429552,0.12141544857766949,0.07647236603920524,0.0009283714252529125,0.07790617305310084,0.07769525498627496,0.050649384808363396,,0.20940744459998226,,,0.0027109710712625024,,-4.410189332035872,-0.6593755986967884,,,,,
29939161,middle,0.21071065818401866,0.12762369625378991,0.04687545451749557,0.002754153364597605,0.0005052293519684854,0.08452300520775118,0.0010793627434459772,0.16672926140942543,0.03238208743546694,0.05325521277522558,0.08017351256068787,0.04612181926739328,0.10253919303388354,0.0017200398281609006,0.0009022735282004489,0.041188095375511595,,0.04687545451749557,,,0.6446585203265025,,0.7989470263892255,0.5013967535135899,,,,,
29939161,end,0.11329437697901941,0.039767712922311155,0.10854435326944782,0.003749771476263659,0.0008842072699887663,0.013757824070984139,0.011630240603029819,0.21624798944851917,0.014867861374044906,0.025235820600796394,0.13623505912467687,0.0028552805003645982,0.15474699331862013,0.0025184423843295626,0.0012653238518592455,0.010553669592276268,,0.10854435326944782,,,0.6879195028137604,,3.9922776901662402,1.0469178681726348,,,,,
30291077,begin,0.06343829276247319,0.12641764029253252,0.05670083046096461,0.03212776541058401,0.04305999495337597,0.0901120069765586,0.0627439587708024,0.2702574910733335,0.022097257598522622,0.03975497336886469,0.013658724479057164,0.07299054029812956,0.03691383787388511,0.0033772785416731417,0.001832266642298832,0.1118492463449454,,0.05670083046096461,,,0.6112668465759183,,-0.6817299674809094,-0.6895155123768615,,,,,
30291077,middle,0.04814337874564033,0.23458567097040425,0.12604059288011793,0.009471443056402129,0.021895694340970436,0.0712161571129816,0.023624024517346416,0.20823933853039817,0.024317231436322542,0.021966483772128516,0.018916101541746912,0.0651476091580683,0.035392816731715876,0.0025039713840952437,0.001304119623744316,0.0687165507088911,,0.12604059288011793,,,0.6519826086786376,,-0.6101338187523142,-1.5836207318322357,,,,,
30291077,end,0.022104733365643302,0.14506429483983174,0.08408274861007622,0.0048009779008298175,0.030135664423938967,0.04886168281940355,0.026311169327461605,0.29608822711335103,0.0044166095465897155,0.07574195407497039,0.08506725968751006,0.04594491521175381,0.014636658599744515,0.021522332179771564,0.0012519654103281227,0.045314904339047134,,0.08408274861007622,,,2.8436244943258417,,-1.1438673844479212,-1.881346947114361,,,,,
30618705,begin,0.034109625297583934,0.182473790266504,0.07263782898733653,0.005586086205477746,0.0007417052524449915,0.017531878669303853,0.08926771847569541,0.1653381320261799,0.003951224173941837,0.07051238975734649,0.02505560727518446,0.04143622376538186,0.045873778132070366,0.0008000266521286893,0.0004737734286267636,0.06017414156484235,,0.07263782898733653,,,0.5230565222108199,,0.10173586837649884,-1.6770030998957655,,,,,
30618705,middle,0.021454748359852904,0.04171219891241222,0.046602969968554744,0.003832052968831064,0.03321096152411,0.04214546381913683,0.0039004788039140566,0.08741512825954752,0.0034977115077797047,0.14527677615499135,0.07411343140978514,0.004206545697952221,0.09612451149291745,0.039098093379849326,0.001289060840132982,0.0566163281249306,,0.046602969968554744,,,3.4114098993511317,,3.1287752408404392,-0.6648250011282291,,,,,
30618705,end,0.12961433260772387,0.08332203462243626,0.0437059007122443,0.008915087308501091,0.016505092792964988,0.07820630928986712,0.028956185339978718,0.14315312085370685,0.03025883270599826,0.1777027303998267,0.04218040141010547,0.07852228484253745,0.06083810035125181,0.003809753839377558,0.0020217636281824125,0.051820053541707295,,0.0437059007122443,,,0.6333623185358253,,-0.25516252284690255,0.4418460470526231,,,,,
30627346,begin,0.031482796773837814,0.07678018721142586,0.10902394375950974,0.006117208262205596,0.018373494976934857,0.07094845544815996,0.022426933659003202,0.17741981786497008,0.007297774674824194,0.10592880878978322,0.06295867242859927,0.054719604976077536,0.016382266912798593,0.003827200526826833,0.0022339525981854166,0.06718044303564517,,0.10902394375950974,,,0.5381748374722015,,-1.2059798253383822,-0.8914866266054173,,,,,
30627346,middle,0.06153684281974742,0.11861739887138387,0.05206336813552728,0.0069370874863043264,0.03683514501989345,0.11309543900312166,0.032598016359883505,0.22486538729028138,0.008189007363503685,0.048227215880992505,0.037833413269188,0.022737303145872346,0.009504469543269936,0.005728908989949157,0.003267324832770102,0.14289852838876724,,0.05206336813552728,,,0.5614220774295182,,-0.8721834914158229,-0.6562592923776736,,,,,
30627346,end,0.06621205419401632,0.11323676301968638,0.07322761703228438,0.0044988998021967385,0.001966550294030045,0.01802162240700067,0.03474220343022339,0.19102915214616165,0.027190998921878057,0.04857391168528698,0.03754205301451932,0.005060956761548695,0.06957542540246091,0.016010811652667798,0.001669591898739803,0.09069065608105635,,0.07322761703228438,,,2.260148684158878,,2.620672674167278,-0.5366120689527039,,,,,
306364,begin,0.18959360288064434,0.044465823546147726,0.18455131424225515,0.004984585791368504,0.009959605762576628,0.04183298457146257,0.033369536277372394,0.18407108213056364,0.024747413825634043,0.10512043007147515,0.024811395045938933,0.00553469607029659,0.0063693093128526996,0.010721209461513092,0.008684710379216998,0.072134692910277,,0.18455131424225515,,,0.21063805073455644,,0.14043070994129803,1.450144750764874,,,,,
306364,middle,0.12584083447679345,0.06309665666184752,0.20513551209906591,0.0030771064658292827,0.07184302150752014,0.04925041372849361,0.00916063600247179,0.19292240808617578,0.017757437288917464,0.10083501859151617,0.08527573999187635,0.027703923156130173,0.03993933458807495,0.022962595474967824,0.021630648420268284,0.09596836619839758,,0.20513551209906591,,,0.059752709565876305,,0.36577657655115603,0.6903422045336143,,,,,
306364,end,0.15600524677090805,0.02575586647263305,0.11077998606799849,0.0030239995988733115,0.001010366383694187,0.020739771463851742,0.042073345751110415,0.38050146262310625,0.006568137468218125,0.04881451280882818,0.04852023056096531,0.031154178567309388,0.0031860641404337924,0.029425879497090864,0.027996793421130425,0.0767865398152494,,0.11077998606799849,,,0.049782824582573326,,-2.279880316678979,1.8011947991571793,,,,,
31276376,begin,0.1094889980448749,0.14800287818642355,0.11371598267083313,0.0061148292664706715,0.001416007806695151,0.06297743114406133,0.016523228640199575,0.18094389317121137,0.004141164292434795,0.07043574846935688,0.03205790080568564,0.026044318175386754,0.07500986573177842,0.002268412748716937,0.0011718702478281885,0.09244742715617399,,0.11371598267083313,,,0.660067149127948,,1.0577949519727556,-0.30140527435443953,,,,,
31276376,middle,0.056084744470777985,0.04659971308800606,0.16717686292671832,0.0066805486619881775,0.0037557537229962732,0.021888680094858587,0.0061896424440859715,0.1896010184397276,0.024757767517255447,0.08643841484309123,0.03737246740802125,0.014578837162929544,0.039502454208039016,0.029841686266508863,0.028762428651978825,0.0801829473872655,,0.16717686292671832,,,0.03683505187899616,,0.9967485583936888,0.18526582764988175,,,,,
31276376,end,0.05543889666779177,0.022514166181884423,0.06184422310706573,0.004822107817374799,0.014455304349486737,0.029985342064934233,0.06291245073212977,0.3200113513303899,0.04961574764045918,0.05048793945210106,0.05371926337111984,0.02379603722680585,0.04980542624716853,0.05790505017068877,0.056504566041865496,0.07742462595882307,,0.06184422310706573,,,0.024482725253218707,,0.7385829301536124,0.9011103563561425,,,,,
31424202,begin,0.12522038966939894,0.10224327427648609,0.06046763967822403,0.006276507009770521,0.0014758644650856528,0.040463120039447645,0.026700463374963613,0.20409200460143487,0.024483523005323492,0.04156913444673191,0.06030716802018725,0.009672182005279367,0.02093618062622984,0.003022062301958582,0.001541846314825851,0.06271735469756429,,0.06046763967822403,,,0.6726413580179296,,0.7721692409681951,0.2027184920195828,,,,,
31424202,middle,0.14839119052051658,0.11316661895529885,0.057479303549979766,0.00417193687910524,0.030134811398542124,0.07631726815159891,0.018725043506154143,0.12879624029628953,0.026824030218573523,0.07548311024966402,0.048947165746498614,0.04208409999880615,0.06826893936049608,0.0008427611759652062,0.0004752821250784166,0.08333846576324645,,0.057479303549979766,,,0.5718591092885381,,0.4837757844233139,0.27098863160686526,,,,,
31424202,end,0.14256900617242166,0.17000960693618128,0.07299406143413681,0.010222438142774896,0.00962014202224079,0.05527139448333995,0.007005181065776932,0.14643474784092908,0.0074024893027747505,0.0709989179333163,0.037733437666982644,0.003825369953367343,0.06444191305278929,0.0029974060155449566,0.001573601809962309,0.05724950806926197,,0.07299406143413681,,,0.6440783980696896,,2.823863202049521,-0.17602767838625488,,,,,
31625455,begin,0.022999718172030566,0.05980807012715508,0.09692215505184132,0.013394898065779917,0.007315538563680828,0.020411506933163102,0.0710331498026688,0.19718913973922603,0.003498426755405687,0.06839408637793995,0.010286713531238091,0.04973495942763272,0.104382574065724,0.002351987537370935,0.001255632261764706,0.061718385132594276,,0.09692215505184132,,,0.6272504787352995,,0.7413441253224624,-0.9556318835097763,,,,,
31625455,middle,0.0861392083641617,0.11800122773810834,0.10334922245368545,0.002702603860322398,0.02685475722619181,0.05378615259074439,0.053331501813632186,0.2079879706634329,0.0037674211298404678,0.05364801732669176,0.03451269990381908,0.035846011581781176,0.011036166666495,0.0023960589253796457,0.0013222201257135123,0.08085660033121951,,0.10334922245368545,,,0.5941742830684777,,-1.1779918392419542,-0.3147272048995853,,,,,
31625455,end,0.10065484648352122,0.1171958834017758,0.08097046218323256,0.0015965287379578583,0.005071223486767948,0.057260080270907066,0.04626906540382286,0.1630493689378082,0.039051514690803715,0.03387514759361775,0.012179575132311512,0.02803165093183442,0.022133345550134995,0.027735261679963725,0.026971008412393645,0.03521486132886265,,0.08097046218323256,,,0.027941040240784698,,-0.23623943605618214,-0.15214804698754536,,,,,
32195234,begin,0.09545668846813687,0.050182562207707004,0.06663430717934062,0.0021492705828818136,0.012779881813656586,0.02411196616086119,0.04543778514327684,0.32848040614050134,0.002655540279337988,0.026117348857687194,0.03033865158767505,0.023437459144548034,0.023650829036001814,0.04494344368229823,0.04445995706920886,0.03545090053237473,,0.06663430717934062,,,0.010815707377534345,,0.00906222322803174,0.6429955696062732,,,,,
32195234,middle,0.0662670313779541,0.1983095414732795,0.1077558652396427,0.005926067753201423,0.014006178096930208,0.04633130656174991,0.005291818255033003,0.3120319579236709,0.006233677217979857,0.030529883097593344,0.09060502298167351,0.029255635808858402,0.021573450154809486,0.003038245318716181,0.0015484267198815733,0.08666106759455551,,0.1077558652396427,,,0.673724229800742,,-0.30459666185593814,-1.096126593755589,,,,,
32195234,end,0.09347443592985145,0.2595638386914141,0.01510491451534482,0.012595576570733883,0.02584639191210772,0.06154213151969352,0.016245630991745676,0.14609627326453875,0.003753709052138919,0.04350442180093244,0.06236271919193015,0.029432368485075744,0.015044567709846227,0.0032647141893773785,0.001748685976204286,0.058135267650061,,0.01510491451534482,,,0.6240421501470896,,-0.6710455697337112,-1.021307847028025,,,,,
33743772,begin,0.0487232901227661,0.07292547686912136,0.11403797358583961,0.005131425818641432,0.0240890062381466,0.09665702424677818,0.0032274284745831,0.19649493999830725,0.0030332209450226358,0.07013979571563614,0.06483180333905472,0.03127782350639352,0.150894168764383,0.003202601570351987,0.001736635975147594,0.05922243860982137,,0.11403797358583961,,,0.6117501131783296,,1.5736440458390861,-0.4032740912074102,,,,,
33743772,middle,0.1416612372826621,0.046509465834720494,0.04793171265695385,0.0055438871399170996,0.012425707928026379,0.07891337183781374,0.14828927243021764,0.2210023863203439,0.004013124524022059,0.1263817780602583,0.03272992482375648,0.08401561479149171,0.015975224747041803,0.03142111510047199,0.03021650326201432,0.09421743435897885,,0.04793171265695385,,,0.039090612869719266,,-1.6599129106148771,1.1137682545445846,,,,,
33743772,end,0.052707133797823005,0.06376283365134952,0.023656319148046702,0.0024411538004954626,0.0009903094996756253,0.03448281799651938,0.23944754907968474,0.13021048313093928,0.023790117419530063,0.1426707313035737,0.06687985725703978,0.10018224888874694,0.003569687084455105,0.0013787789473790836,0.0007941197468501513,0.016214065747055643,,0.023656319148046702,,,0.5511858539816643,,-3.3342429600111014,-0.19041637379776022,,,,,
34272677,begin,0.10258402520530367,0.0756673207938838,0.07390813798592659,0.004609336930298347,0.06904429772921838,0.08118925710383185,0.0016683449872922816,0.14019007233892927,0.002741359319021932,0.007258056223044239,0.12897181094587784,0.002950231493740033,0.05728453557364405,0.002923983767194547,0.0014828362708210726,0.1515394753101481,,0.07390813798592659,,,0.6786581219683114,,2.965825619837798,0.30433237963331594,,,,,
34272677,middle,0.1202973287574309,0.3367957114211453,0.006926778724404863,0.0012980922541700661,0.000700052563437283,0.005129201883897637,0.06481879441682184,0.18933563363207243,0.04432931620297741,0.0618847740251702,0.0074454594329925,0.04138432705972835,0.002225640413476501,0.0014629256744680696,0.0008360964998878761,0.0474770851316601,,0.006926778724404863,,,0.5589375680046089,,-2.9224324907068513,-1.029504787538051,,,,,
34272677,end,0.17437297950466807,0.5139671663346879,0.01534011762154334,0.007870885860974878,0.00021843348185423818,0.07448766452053371,0.000586642553129587,0.10070712800643628,0.08759274472364291,0.004013370705084477,0.004027297283509643,0.0027697834493263674,0.03492879094228961,0.00439093675469007,0.002315640448616797,0.06932728155081827,,0.01534011762154334,,,0.6396522502867201,,2.534209959852127,-1.0809590300807024,,,,,
34322023,begin,0.07440891928623351,0.021147733826496654,0.061335269138901485,0.004746159903182065,0.0020857769273846336,0.01821205273711633,0.026971199301309902,0.381983490232325,0.05081793264711235,0.045859088977839836,0.05271536831084925,0.03030697432417761,0.07101924888143765,0.03636219627906959,0.03518524094894814,0.03553403252231345,,0.061335269138901485,,,0.032902047853229366,,0.8515541749884479,1.258009219351195,,,,,
34322023,middle,0.08752816967091917,0.035831071780568914,0.05689776189043333,0.0037033622460140346,0.010313020774986928,0.06910866276157068,0.030572750946909547,0.2325667767139197,0.08793400479329773,0.04434605161041423,0.0403916125829684,0.04087887285327527,0.05267667297748266,0.013802789665564096,0.001108022600785143,0.035223760895077096,,0.05689776189043333,,,2.5214640803223487,,0.2535538674627351,0.8931287533203625,,,,,
34322023,end,0.058620571595537976,0.015339008673810257,0.08979857774899055,0.0041127127802296475,0.0023426525730410536,0.06121814750021909,0.02938048390575525,0.26564098853565976,0.049175086390614894,0.08593509063752418,0.05847517008474245,0.04885018773428834,0.06718659554268312,0.01004079398217068,0.0016756119600175219,0.04805234920019741,,0.08979857774899055,,,1.7899807150936669,,0.3187099482527942,1.3406383834333346,,,,,
34438741,begin,0.12807008360292582,0.13483873926692166,0.06065500405829476,0.008340835502922288,0.014881182334285302,0.04062706233022419,0.028747275520653787,0.19707767713715718,0.008499115356571822,0.05635667455936226,0.04905648611634018,0.007568287343312637,0.07881612784091178,0.04791163662566974,0.04361772809294005,0.060482668165516715,,0.06065500405829476,,,0.09389268072521384,,2.3430314108452546,-0.05150150629320027,,,,,
34438741,middle,0.13037925956658405,0.22424776023804718,0.0611925093416069,0.009659641848486873,0.016329737966592317,0.06438611839201722,0.023719726127801065,0.17888983752820345,0.023105313463148806,0.04350589263440853,0.015396689161021741,0.019913314033589098,0.03441624929013648,0.014915542326523588,0.012858754389551613,0.06874826931751647,,0.0611925093416069,,,0.148368200529573,,0.5471191002269045,-0.5423007181011839,,,,,
34438741,end,0.09805390779054633,0.09121959308691852,0.026367246815366792,0.00778932005119784,0.01846272513454464,0.05038493145519521,0.01910590634783759,0.201050980395715,0.0067466040706155046,0.04533557673752767,0.039350623168515605,0.029478933715549032,0.058745432302767506,0.025147034668357316,0.023674927304232606,0.07767055794994998,,0.026367246815366792,,,0.060320942710504255,,0.6895206055552294,0.07224693236469637,,,,,
34812836,begin,0.12980671675970873,0.07771176704467271,0.03354062302332051,0.007665564565456969,0.013063307823321938,0.04000037639457118,0.007532118204948319,0.2022938982835079,0.029514271440634163,0.0227044525110746,0.09771014179411092,0.0026093808052660076,0.03409514875521081,0.002072977179715398,0.0010417143414203258,0.10353059638116172,,0.03354062302332051,,,0.6876408498783686,,2.5696883250887597,0.5130346977511113,,,,,
34812836,middle,0.051856412562585774,0.1238681541120861,0.10120954359155862,0.003921871767388734,0.02671799020288094,0.09867511723027149,0.003994120759069704,0.270724526291011,0.027950389307620654,0.031109346447263146,0.03014166170771451,0.0040708474578722825,0.026147894080120866,0.05694139455833774,0.05573873471819177,0.0982398821871286,,0.10120954359155862,,,0.02134687225776677,,1.8597100809087155,-0.8707279135793846,,,,,
34812836,end,0.06628355898089815,0.11399820897656739,0.0741909783486379,0.0045763164442291105,0.01743060692368964,0.0931362490388231,0.06521953742270245,0.22222132800687774,0.026144789481188833,0.10740313731293567,0.025303668937860586,0.03427666563040128,0.014509705160647762,0.030429247725275187,0.02911644634873483,0.11603832174086945,,0.0741909783486379,,,0.04409957928480823,,-0.859607330313366,-0.5422345357168141,,,,,
35008850,begin,0.10446377094010798,0.07500404749703068,0.06272188238082192,0.0027904033602737157,0.04718336337638723,0.13074760961289078,0.0018010665980678243,0.2506790077346262,0.002369668119328588,0.02065607913682755,0.04241279526764008,0.0020196118585785556,0.053833644797544745,0.0017613865285106517,0.0009347952554622645,0.11198712155408332,,0.06272188238082192,,,0.633027443241664,,3.2825168494276658,0.3312944831445468,,,,,
35008850,middle,0.05352483446595428,0.09237573943309337,0.042457205855511854,0.012570523318655548,0.0020973842081286557,0.01903538695650197,0.023489724290031294,0.14911302176594463,0.01815403733558708,0.04304097016747226,0.07220681314151281,0.004375944777153564,0.027737191063900195,0.003524454151677998,0.001885298130326224,0.05279247357222821,,0.042457205855511854,,,0.6253930181376237,,1.8464592608428219,-0.5457107846557423,,,,,
35008850,end,0.13916567411088404,0.021089116899115204,0.02806860110077783,0.00507045095480047,0.010290863787376541,0.07216181394268864,0.014573243941451689,0.15734697038465564,0.004324990147365303,0.05089818224907332,0.08912514097119302,0.012814727810749214,0.029199502785106964,0.017551828994966347,0.01643141540601647,0.0670969962683094,,0.02806860110077783,,,0.06595920004114486,,0.823512775930995,1.8868677717694808,,,,,
35053870,begin,0.07814058896366012,0.0285274588199654,0.08293660698991415,0.003062812207977527,0.0016122228797520242,0.03182927377379498,0.038494982692814164,0.2549660633882269,0.022667060204359064,0.06727443492107095,0.048686596804852156,0.031159002388296615,0.05248936636041688,0.002575469318319581,0.0014139994940251836,0.14042442859421356,,0.08293660698991415,,,0.5992908069206413,,0.5214943572141806,1.0076202801141148,,,,,
35053870,middle,0.05713149135690806,0.10395695253996752,0.04477809902826777,0.0031146918427946385,0.011942657249030103,0.06612415024244492,0.026167807015592348,0.20098481542210417,0.005128945520004949,0.044264730495463624,0.05510515027629945,0.028320680671358983,0.03887535226669088,0.002403630961595613,0.0013455892104936116,0.15577193045852614,,0.04477809902826777,,,0.5798215607710473,,0.3167585420849708,-0.5986135345454064,,,,,
35053870,end,0.06257764136192685,0.0947196945455003,0.10027735821067618,0.0027595376008176086,0.0016898087445452318,0.05509437624563105,0.05316432977660339,0.23823452207441,0.012214089883097745,0.02675744694991121,0.03850299438899182,0.004649762893078443,0.030055535248390202,0.01526797390556612,0.014087646200257842,0.09005980220648195,,0.10027735821067618,,,0.08045368123392294,,1.8660488473137948,-0.41450847614077446,,,,,
35109856,begin,0.0962386837704769,0.06465092153932855,0.0637723956725691,0.004478534534933077,0.020467200512528507,0.02944748896627026,0.020910004314389365,0.28635558446361464,0.01292131405170002,0.0615104860056245,0.05103432073803808,0.0029772728154844738,0.033734137133884345,0.0024188811998441012,0.0012716854539002373,0.05277778415596342,,0.0637723956725691,,,0.6425892493628318,,2.4271963987344423,0.3978239588558723,,,,,
35109856,middle,0.0939398711300566,0.03483861128535159,0.0934918350048322,0.0030034688500156777,0.02108850046005059,0.08214653122435228,0.0040162964632504345,0.2948818585116193,0.034235687043531034,0.05985322187335272,0.028808395786838036,0.005708826639309079,0.0583714073785322,0.028584671069328278,0.027360780498261787,0.07797482617772025,,0.0934918350048322,,,0.043758413387821715,,2.3246546394716048,0.9919105590307877,,,,,
35109856,end,0.10120353778911442,0.0983538127669836,0.040109269256017606,0.0027876043830590267,0.002276532023364373,0.018910807437348784,0.05000294669022644,0.2673996274390848,0.006175341670361486,0.024432068825745747,0.018243739657943764,0.003475215086364234,0.022756007491966327,0.050405408263285885,0.049508365624051816,0.09737205770357045,,0.040109269256017606,,,0.017956458871735137,,1.8789290365539975,0.02856211692472055,,,,,
36429604,begin,0.09912794453999245,0.033988287639269824,0.11335880908955119,0.007352919797358274,0.0016007627732321586,0.10958530615469453,0.00840050702309141,0.2632987661854856,0.005989456082871735,0.14579795214170588,0.1196586084934718,0.13113702227137172,0.022502152321570906,0.004811837769159633,0.002683495514761266,0.02141787280450562,,0.11335880908955119,,,0.5837940628624176,,-1.762594971096033,1.0703760672190197,,,,,
36429604,middle,0.16561606670517615,0.08437221150713681,0.0630005602257629,0.004546101093125889,0.01333520145013874,0.15340258827466918,0.004494077414452052,0.25622225737424403,0.004733322813408372,0.08583117149658834,0.18521165162621944,0.07336097562882453,0.062053188873233966,0.002536940503153135,0.0014136378789596346,0.032988193269399384,,0.0630005602257629,,,0.5844793441898215,,-0.16739774078409564,0.6744283444391443,,,,,
36429604,end,0.17620264241279548,0.0802071066867222,0.0194404440880568,0.006133346643010727,0.0017681542926085913,0.09333352891172482,0.058100026881242356,0.20689498518342336,0.005141687558722858,0.16589171147724457,0.1557522859241675,0.15258946042085192,0.005927925200002933,0.0032115937568328104,0.001854490783105394,0.015949336279296043,,0.0194404440880568,,,0.5489294006330407,,-3.2479146545808044,0.7870157946787486,,,,,
36437212,begin,0.13417820371720404,0.026585593137494524,0.027259276490682684,0.0037713729881560013,0.002306584930553298,0.01631109997873579,0.0039025678904439473,0.3198318923007873,0.005877249715879563,0.08911423236846185,0.012583190293052271,0.003988195155193984,0.0053586341003928955,0.10040730601835055,0.09916130410699124,0.10909582184441916,,0.027259276490682684,,,0.012486989950709848,,0.2953062128362509,1.6187691763390695,,,,,
36437212,middle,0.08080572178799907,0.2308726773330164,0.008144018114685077,0.0019054123750729631,0.0007991274866592343,0.12296869700382682,0.03136176869984248,0.0628597658443674,0.008371767740642643,0.19223458622277895,0.007752099514322446,0.13561331479558983,0.0031745779927088787,0.0016392270723715526,0.0008205472633390393,0.00988050119913998,,0.008144018114685077,,,0.6914005011993973,,-3.754325275549556,-1.0498105570593754,,,,,
36437212,end,0.12361653083539138,0.18452624892248448,0.0026228800013116255,0.00046285557649076504,0.00025548158716677094,0.01508661527908587,0.000664407284695155,0.3841763688601841,0.0006058385076781035,0.0634868394056935,0.0014821214897362425,0.061803581922693696,0.0800150852731822,0.0005216284673472685,0.0003034410114512394,0.21602029838838574,,0.0026228800013116255,,,0.5403934784115849,,0.25825017751837986,-0.4006047730084472,,,,,
36512901,begin,0.020686717040011376,0.013110042601779108,0.040504544512607155,0.003734865878318943,0.001532754227510625,0.010820448105015193,0.004787523476457846,0.6743201609298307,0.004892196431653764,0.049350214116845065,0.14787958611206342,0.030349147684804154,0.004234600292678642,0.0018977304594286022,0.00099412684634915,0.014480858319942728,,0.040504544512607155,,,0.6460705497739676,,-1.9692763198759695,0.45608532261455537,,,,,
36512901,middle,0.023734736463226037,0.03212890946078288,0.014202039633641183,0.00651337306930746,0.0017309121682630617,0.010610538111965696,0.0067960938007681606,0.6711265582525177,0.004007874929635553,0.014709309590959962,0.06502038600526207,0.0037627267344624545,0.047749325058239867,0.0022515929446036455,0.0012053945857955428,0.0160752195522654,,0.014202039633641183,,,0.6244457421542595,,2.5405762550891993,-0.30280557512415385,,,,,
36512901,end,0.09101028801674628,0.08920025041883857,0.015699323094829683,0.004283350162828857,0.0019482795533890282,0.06984124425869007,0.034965083288406286,0.4920847090167251,0.021339332178033812,0.016377868799611856,0.009639211264479978,0.004245944549893181,0.060790697174777086,0.028418425871789024,0.02729274629124474,0.017966287479901564,,0.015699323094829683,,,0.040415318540496514,,2.6612534250758992,0.020088485327956374,,,,,
36564103,begin,0.07524671511346807,0.0212898687913075,0.11498908464430671,0.004291622543857157,0.049430980761537145,0.0914931823931025,0.05000094116184569,0.20542155041043927,0.03404968657413482,0.06290717482254723,0.03295020173400475,0.002654574830656637,0.061607279811830416,0.014145367974319915,0.012850533508457976,0.13124980163426403,,0.11498908464430671,,,0.09599476748066937,,3.1441351340554657,1.2625072536718438,,,,,
36564103,middle,0.15293486407566706,0.03304730540287499,0.08431455132728,0.0077228178762483515,0.0011881916482907803,0.0775025722653035,0.003561112279478779,0.2393009078931174,0.0046897529034919845,0.02453225859913743,0.10374664742848863,0.034989457922581436,0.07291524493764089,0.038789746415127536,0.037485033632028174,0.05522081880435316,,0.08431455132728,,,0.03421329660400074,,0.7342360593050365,1.5320483532176106,,,,,
36564103,end,0.1462636858741694,0.1078792647321067,0.05908635521617628,0.005625739632221558,0.017302454481220815,0.1015307702198389,0.02543304631973563,0.19076344515734062,0.014661092225218228,0.07546063082674884,0.06209987897213919,0.04902939488503906,0.06870638761989661,0.002470147838490876,0.001233400952496864,0.10699332454958584,,0.05908635521617628,,,0.6940969609404419,,0.33741631836512687,0.30439594508589085,,,,,
36600859,begin,0.026413572519950277,0.059655392540582206,0.009899901568417548,0.0011695638591317577,0.0009435638145937619,0.06222765293773025,0.00230522061777547,0.12916217630418717,0.002700073782106008,0.035217294269947436,0.005966766558001409,0.028631904392176152,0.09960857768605819,0.0017041843849350772,0.0010234632505359026,0.007556782256947136,,0.009899901568417548,,,0.5095044311254373,,1.246701761746837,-0.8146854630343885,,,,,
36600859,middle,0.030905794078691835,0.11247028063337373,0.029786946767635374,0.00412743228435759,0.0029042793585896554,0.016245802273882858,0.01766026777809956,0.15793186123179387,0.007834511688147278,0.029820557679541237,0.017402947718053743,0.008105457996338224,0.028083484478714154,0.004846566724872138,0.002859253962133739,0.023779610467146387,,0.029786946767635374,,,0.5275664540024732,,1.2425562425489671,-1.2917218729632807,,,,,
36600859,end,0.08406997299945704,0.010065037337929872,0.04878774412772111,0.0030797048037717184,0.0012782386087718564,0.029052604526833895,0.002506402482437366,0.056067756582597356,0.0029053194571048778,0.018627478841254142,0.00597650556955273,0.0020142784132606588,0.003594773197675097,0.0017308256697566736,0.0009266744299577663,0.011418971104735868,,0.04878774412772111,,,0.6242505900469961,,0.5790016876892565,2.1224942411035452,,,,,
36662463,begin,0.059637129201593427,0.003276459429678794,0.042864548523756846,0.0008875927809740933,0.05699677853533443,0.05924668544921544,0.12926642473539202,0.2786131538375739,0.01656730703814824,0.03433812696180709,0.11259513133436765,0.027769346616906575,0.10959428567866236,0.05702157620507228,0.05661812064928103,0.060706182618104086,,0.042864548523756846,,,0.007100514371974231,,1.3728255767636481,2.9012265630780543,,,,,
