topic_id,label,top_n,top_mean,top_median,top_q1,top_q3,top_std,middle_n,middle_mean,middle_median,middle_q1,middle_q3,middle_std,trash_n,trash_mean,trash_median,trash_q1,trash_q3,trash_std,cliffs_top_trash,cliffs_top_middle,cliffs_middle_trash,kruskal_stat,kruskal_p,mw_top_trash_stat,mw_top_trash_p,mw_top_middle_stat,mw_top_middle_p,mw_middle_trash_stat,mw_middle_trash_p,kruskal_p_adj,mw_top_trash_p_adj,mw_top_middle_p_adj,mw_middle_trash_p_adj,prevalence,mass,concentration_ratio,scene_summary,keywords,label_is_noise,primary_categories,secondary_categories,taxonomy_main_name,taxonomy_main_group,taxonomy_confidence,taxonomy_is_noise,taxonomy_secondary_name,taxonomy_secondary_group,radway_main_name,radway_phase_name,radway_phase,radway_confidence,radway_is_none,middle_relative,abs_cliffs_top_trash,mean_diff_top_trash,direction,tier
54,Phone Ringing And Answering,30,0.005477717149654064,0.005348134339426266,0.004165714575207865,0.006107287471323624,0.0021415093074486696,32,0.0063664300952284425,0.0065520115822690975,0.004156818264898344,0.00863489722560204,0.002523568472033431,30,0.00730478760366612,0.007443333432446549,0.004594108799784957,0.009574504958938055,0.0033806919776291,-0.30444444444444446,-0.24375,-0.1625,5.243896096306628,0.07266117739477808,313.0,0.0435835477758183,363.0,0.10079578681326837,402.0,0.27498363751687716,0.4189523172811714,0.24349142377891558,0.6406808084862614,0.9053785491978091,1.0,0.006382618539640388,2.1558889540802646,"The phone rings, and someone picks it up.","rang, dialed, message, texted, screen, picked, pocket, texting, checked, rings",False,"domestic_life, social_setting","setting:phone, activity:answering",Public & Leisure Spaces,"Spaces, Time, Activities & Objects",high,False,,,None of the above,Not a narrative function,NA,high,True,0.8802523162112712,0.30444444444444446,0.0018270704540120555,Trash ↑,Tier 2
272,Reluctant Relationship Talk,30,0.001907273516279126,0.0019895405057981227,0.0014908962875766875,0.0021473228794626096,0.0005439831703670544,32,0.00211631051441396,0.002060554886469587,0.001675384348371322,0.002507831844205329,0.000612364339042644,30,0.002339429492380249,0.0022795939211098888,0.0016843892962526605,0.002955093244988705,0.0007960220597270749,-0.30444444444444446,-0.18333333333333332,-0.15833333333333333,4.494109396914439,0.105710114668387,313.0,0.0435835477758183,392.0,0.21775616156549682,404.0,0.2875617147663595,0.44088852703156534,0.24349142377891558,0.7075259456841363,0.9053785491978091,0.967391304347826,0.0021209024643589996,1.7977404801055124,"She hesitates, then says 'no' to his advances, sparking a conversation about their relationship.","answered, says, told, tell, quickly, asks, assured, reada, girlfriend, introduce",False,"relationship_conflict, romance_core","setting:bedroom, activity:talking","Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),high,False,,,Hero and heroine are physically or emotionally separated,Initial Conflict & Isolation,I,high,False,0.9039130947827034,0.30444444444444446,0.00043215597610112315,Trash ↑,Tier 2
1,Intimate Breast And Nipple Kissing,30,0.011615371555092884,0.004661473482271421,0.0038898459920315882,0.006206457279173916,0.02145768531541251,32,0.019207376379610668,0.005018727855914442,0.004117633332059616,0.02406902553414906,0.025621830561066407,30,0.028740628959059156,0.006031124949313769,0.0047576692955010064,0.06080365377289156,0.03135030474454953,-0.3,-0.16875,-0.16458333333333333,4.322381954184209,0.11518785321840169,315.0,0.04675584239277178,399.0,0.25683008206319546,401.0,0.2688375633590584,0.4528074229964756,0.24349142377891558,0.7075259456841363,0.9053785491978091,1.0,0.01984039195187068,4.541721142077889,He gently kisses her breasts and nipples while she responds with soft moans.,"kissed, hips, tongue, breasts, mouth, body, arms, slid, neck, thighs",False,"physical_affection, sexual_content","setting:bedroom, activity:kissing",Explicit Sexual Acts,"Sexuality, Attraction & Intimacy",high,False,,,Heroine responds sexually and emotionally,Commitment & Restoration,III,high,False,0.8321379203512754,0.3,0.01712525740396627,Trash ↑,Tier 2
365,Morning Grooming In Bathroom,30,0.003096574206678181,0.003099926099993565,0.0026727140289580934,0.003371827822749889,0.0005841166183938716,32,0.002866132726690827,0.0028371934068706917,0.002330812107016079,0.0032687382023799225,0.0009126256230926495,30,0.0028154791629137646,0.0026984447093057508,0.001950217378131691,0.0032401035402760997,0.0010827143500483115,0.3,0.21875,0.0875,4.331460378681584,0.11466617600171759,585.0,0.04675584239277178,585.0,0.14102709032657285,522.0,0.5588402297835617,0.4528074229964756,0.24349142377891558,0.6695369360161473,0.9094638791635928,1.0,0.002924759221107226,1.9968242067615525,"She looks at her reflection in the bathroom mirror, her eyes meeting her own as she prepares for the day.","mirror, reflection, bathroom, stare, survey, mirrors, glance, length, studied, look",False,"domestic_life, physical_affection","setting:bathroom, activity:grooming",Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",high,False,,,None of the above,Not a narrative function,NA,high,True,0.9152454683845639,0.3,0.00028109504376441644,Top ↑,Tier 2
22,Resisting Temptation,30,0.0022974360612852966,0.0022281202335636074,0.0019294236000714977,0.0027222695911038215,0.0005740983160465693,32,0.002144905355237883,0.0019580284844900432,0.001488261109445114,0.0024351451756095257,0.0008987078848988662,30,0.002045992164961716,0.0018844256968014595,0.0015036593570177572,0.002424821430987294,0.0008139133614145532,0.29777777777777775,0.22291666666666668,0.058333333333333334,4.215798854604941,0.12149290325850244,584.0,0.048413499464813624,587.0,0.13357586184760845,508.0,0.6984879602465006,0.47022822281196347,0.24349142377891558,0.6695369360161473,0.9187803169396278,1.0,0.002162389327771985,2.452437783963117,"She struggles with her desire, trying to make the right choice.","didna, couldna, wasna, hadna, wouldna, control, fucked, want, expecting, anymore",False,"romance_core, relationship_conflict","setting:mind, activity:thought",Ambivalence & Internal Conflict,"Emotions, Cognition & Inner Life",high,False,,,Heroine responds with anger or coldness,Initial Conflict & Isolation,I,medium,False,0.8787804029230392,0.29777777777777775,0.0002514438963235805,Top ↑,Tier 2
156,Trust Assurance Conversation,30,0.0038016276951252466,0.003835226820837612,0.0033114962297650114,0.004028539440479273,0.0009037796742652602,32,0.0035018640900628508,0.003524713084721955,0.00301750855147819,0.0038232225260631234,0.0007197081739205572,30,0.00328023999270686,0.0035225718643659134,0.002626974389137754,0.0039035820824288806,0.0008934483238515424,0.29777777777777775,0.25625,0.07916666666666666,4.787584735857877,0.09128284848242718,584.0,0.048413499464813624,603.0,0.08443321387209463,518.0,0.5973456715788438,0.42765389289027533,0.24349142377891558,0.6406808084862614,0.9094638791635928,1.0,0.0035273443643149397,1.862456434465531,"The couple, sitting at a table, reassures each other about their trust and commitment.","trust, trusted, trustworthy, issues, forgave, able, instincts, circle, gut, cana",False,"romance_core, relationship_conflict","setting:table, activity:conversation","Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),high,False,,,Hero treats heroine tenderly,Turning Point & Recognition,II,low,False,0.9190363849323834,0.29777777777777775,0.0005213877024183864,Top ↑,Tier 2
178,Pursuit Of Happiness,30,0.002457764186684106,0.002379454833903479,0.002189618950780002,0.0026941605668020776,0.000600896351146945,32,0.0024709869089339634,0.0023816560371614694,0.002110873730631331,0.002767194093747948,0.0004627292388129166,30,0.0022162495664224987,0.002026793426543114,0.0017195294862282625,0.002373744936673244,0.0007015068764982037,0.29777777777777775,-0.014583333333333334,0.3333333333333333,6.017341631603529,0.04935724004283292,584.0,0.048413499464813624,473.0,0.9270489223554538,640.0,0.02465909580431044,0.40036827546000053,0.24349142377891558,0.9725482559679913,0.9053785491978091,1.0,0.002383608626946576,1.6679310524257014,"The couple reflects on their journey together, finding happiness in each other's company.","happiness, happier, make, makes, satisfaction, happily, deserve, cheerful, tools, percent",False,"romance_core, domestic_life","setting:home, activity:reflection",Positive Emotions & Security,"Emotions, Cognition & Inner Life",high,False,,,Heroine's identity is restored,Commitment & Restoration,III,high,False,1.0009250451549336,0.29777777777777775,0.00024151462026160723,Top ↑,Tier 2
44,Mother-player Relationship Struggles,30,0.0033475833566655932,0.0028373146562799033,0.0022303946736438075,0.0038050802015198153,0.001584733988751396,32,0.0029598289532688964,0.0027214276207444647,0.0021623658110342453,0.0033049049143095825,0.0013036761853019718,30,0.0025672998861089053,0.00233586947088999,0.0019711248177521194,0.003029358259178163,0.000937945521518232,0.28888888888888886,0.15833333333333333,0.1625,4.006720430107521,0.13488129076391733,580.0,0.05554569313434556,556.0,0.2875617147663595,558.0,0.27498363751687716,0.4908159235043948,0.2602277678348792,0.7075259456841363,0.9053785491978091,0.9891304347826086,0.002958271997693909,2.506608720337133,the player struggles with his mother's expectations and emotional state in their home.,"mothera, moma, stepmother, died, mamaa, moms, motherhood, telling, tell, traumatizing",False,"romance_core, relationship_conflict","setting:home, activity:arguing",Family & Kinship,Social World Outside Couple,high,False,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),Hero and heroine are physically or emotionally separated,Initial Conflict & Isolation,I,medium,False,0.959156052292421,0.28888888888888886,0.0007802834705566879,Top ↑,Tier 2
95,Work-related Evening Call,30,0.0006176277161279187,0.00036906092097488776,0.00032892731570363746,0.00042535739483565474,0.0009930394528439375,32,0.00034531914468863593,0.0003389801915746911,0.00029954213354996164,0.00038029729089278906,0.00010911533333184172,30,0.0019231836276058607,0.0003226455916411357,0.00027403419035580137,0.0003928697175902223,0.005773916334103239,0.28888888888888886,0.30416666666666664,0.04375,5.312082164562867,0.07022568987345112,580.0,0.05554569313434556,626.0,0.0404133389117554,501.0,0.7727642504350429,0.4189523172811714,0.2602277678348792,0.6406808084862614,0.939841929113168,0.05434782608695652,0.0009486364450222798,30.620138463800867,She makes a work-related call in the evening.,"harpera, spoke, worlds, asked, spending, personal, client, consult, consolidate, fib",False,"domestic_life, work_or_school","setting:evening, activity:calling","Money, Housing & Economic Security","Work, Wealth, Status & Institutions",medium,False,,,None of the above,Not a narrative function,NA,high,True,0.918493615714992,0.28888888888888886,0.001305555911477942,Top ↑,Tier 2
264,Schoolyard Argument,30,0.0063393715779137385,0.0063133956097160045,0.005463952550838262,0.0071135666860578815,0.0013899410782069394,32,0.007324920165544167,0.005638685880624364,0.004963732072124549,0.006044493017303361,0.009530019218041521,30,0.005587857594247295,0.00514776309056824,0.004445544576938277,0.006661718547532516,0.0014182899453839967,0.28444444444444444,0.33541666666666664,0.041666666666666664,5.800067204301058,0.05502137118894744,578.0,0.0594279151689524,641.0,0.023772410875400052,500.0,0.7835658377298897,0.40036827546000053,0.26944299443397296,0.6406808084862614,0.939841929113168,1.0,0.0064371121789374396,9.154770076504711,The daughter and her friends argue loudly in the schoolyard.,"lilliea, rubya, daughtera, holds, daughter, squeeze, starts, dumpling, eleanora, school",False,"relationship_conflict, social_setting","setting:school, activity:arguing",Family & Kinship,Social World Outside Couple,high,False,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),Hero and heroine are physically or emotionally separated,Initial Conflict & Isolation,I,medium,False,0.8931304388138867,0.28444444444444444,0.0007515139836664431,Top ↑,Tier 2
350,Sisters Reflecting On Childhood,30,0.006543283380007936,0.005952181395022149,0.004765133513969023,0.006824769519948443,0.0044344377894743724,32,0.005197385331067656,0.005369783863342189,0.004360180651413262,0.006004666615989242,0.0010198771374828833,30,0.005221013341545428,0.004934146463309055,0.004084618695102311,0.005781520591992205,0.0016885056466585198,0.2822222222222222,0.26875,0.11875,4.873866292660068,0.0874285713581993,577.0,0.061451911011256986,609.0,0.07028978663646084,537.0,0.42611713912129934,0.4271510200643452,0.26944299443397296,0.6406808084862614,0.9053785491978091,1.0,0.005643969915660499,5.061524597178185,"The sisters sit together, reflecting on their shared childhood experiences and its lasting impact on their lives.","didn, wasn, won, sell, childhood, months, guarded, defensive, sister, problemsa",False,"romance_core, domestic_life","setting:home, activity:reflecting_on_past","Beliefs, Values & Moral Reflection","Emotions, Cognition & Inner Life",high,False,,,Heroine's social identity is destroyed,Initial Conflict & Isolation,I,high,False,0.9021539191694637,0.2822222222222222,0.0013222700384625079,Top ↑,Tier 2
122,Serious Conversation About Relationship,30,0.0004859884740103124,0.0004836688783487258,0.0004052564088219146,0.000542259507853868,0.0001098649129168054,32,0.00044964776917439146,0.00043901353653026925,0.00040431166494125134,0.0004879443125982398,7.157734645755759e-05,30,0.0027231182220179575,0.0004340376427462764,0.0003670827397378555,0.0004831561640681397,0.008895622978311589,0.2822222222222222,0.19375,0.12916666666666668,3.9748451379148833,0.1370482029129446,577.0,0.061451911011256986,573.0,0.19259314917535064,542.0,0.3863349256489309,0.4908159235043948,0.26944299443397296,0.7075259456841363,0.9053785491978091,0.021739130434782608,0.0012028470597220502,33.972182276247416,"She looked into his eyes, ready to discuss their uncertain relationship.","lewisa, mission, asked, information, hunting, informant, descriptions, saved, friend, helping",False,"romance_core, relationship_conflict","setting:bedroom, activity:discussion","Violence, Threats & Coercion","Conflict, Risk & Harm",high,False,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),Hero and heroine are physically or emotionally separated,Initial Conflict & Isolation,I,medium,False,0.9076735457152683,0.2822222222222222,0.002237129748007645,Top ↑,Tier 2
285,Size Comparison Conversation,30,0.003013268512405802,0.0031542403058301754,0.002487005768846774,0.00333787433980012,0.0006140650105463713,32,0.0027812570518879684,0.002895473256186518,0.0020768680683339127,0.0034952676563198984,0.0009045549188279712,30,0.0026194797692907965,0.0025853927685469194,0.001972528522434702,0.003352157979940816,0.0009063907949832356,0.2822222222222222,0.15833333333333333,0.09791666666666667,3.3788423328658155,0.18462636100470162,577.0,0.061451911011256986,556.0,0.2875617147663595,527.0,0.5124712646622136,0.5403010783047619,0.26944299443397296,0.7075259456841363,0.9053785491978091,0.9782608695652174,0.002804159501209923,1.6457706717518852,"The couple compares the size of objects, leading to flirtatious banter.","bigger, huge, size, solid, heavy, geometry, massive, inch, large, larger",False,"romance_core, physical_affection","setting:bedroom, activity:comparing_sizes",Kissing & Non-Explicit Affection,"Sexuality, Attraction & Intimacy",high,False,,,Heroine interprets hero's behaviour as purely sexual interest,Initial Conflict & Isolation,I,low,False,0.9179621346662854,0.2822222222222222,0.0003937887431150057,Top ↑,Tier 2
19,Adrenaline-fueled game,30,0.004929603308967283,0.004164492188962193,0.0033920668626833505,0.00636972589844686,0.002582461594672856,32,0.004096292039993307,0.00358752507220485,0.002188542972605819,0.00605019263960664,0.002610506977167047,30,0.0038291655200417313,0.0034223159868639794,0.001238727585471814,0.005494249240703405,0.0029240426417046104,0.27555555555555555,0.22708333333333333,0.06875,3.943571762505826,0.1392080250875038,574.0,0.06786886081944325,589.0,0.12643295506807567,513.0,0.6471019643535434,0.4908159235043948,0.2796524144608385,0.6695369360161473,0.9094638791635928,0.967391304347826,0.004280917501631045,3.010720829147899,She feels her heart race and stomach flutter as he traces her veins with his fingers during intense foreplay.,"stomach, chest, blood, veins, temples, spine, belly, adrenaline, heartbeat, beating",False,"sexual_content, romance_core","setting:bedroom, activity:foreplay, sexual:touching",Explicit Sexual Acts,"Sexuality, Attraction & Intimacy",high,False,,,Heroine responds sexually and emotionally,Commitment & Restoration,III,high,False,0.8614555684767219,0.27555555555555555,0.0011004377889255513,Top ↑,Tier 2
74,Confused About Relationship Feelings,30,0.00022778918257681212,0.00022385143136091707,0.00018896905581697738,0.00024859520697207067,4.954005455407112e-05,32,0.0009349686585006523,0.00020720805276687668,0.00019011321156945504,0.0002279228674652016,0.0030225832320787366,30,0.0024449317696388045,0.0001974525843210713,0.00018570297488859243,0.00022254360066207605,0.012282887397235945,0.2733333333333333,0.19583333333333333,0.10416666666666667,3.685507246376801,0.1583807043192427,573.0,0.07012659407128821,574.0,0.18782788273669704,530.0,0.48564493877199044,0.5110018950677453,0.2855154187188163,0.7075259456841363,0.9053785491978091,0.03260869565217391,0.0011967459308531454,56.38481235236993,"The couple sits in a stadium, stunned and amazed, trying to understand their complex feelings for each other.","emmetta, britta, fact, grin, smirked, second, snorted, fuckina, laughed, amazed",False,"romance_core, relationship_conflict","setting:stadium, activity:discussion",Ambivalence & Internal Conflict,"Emotions, Cognition & Inner Life",medium,False,,,Hero responds ambiguously to heroine,Initial Conflict & Isolation,I,low,False,0.925649476271815,0.2733333333333333,0.0022171425870619924,Top ↑,Tier 2
123,Police Involvement,30,0.0032360628462362933,0.0031005108388473977,0.0025708170155638206,0.0036120518569199224,0.0011324857755059558,32,0.0027708493880402585,0.0026582375161174725,0.0022058663820542666,0.0032174895074850267,0.0007827580318346486,30,0.002904832700025727,0.0026415579866157766,0.002243498857223154,0.0030841510494435042,0.001348381514981493,0.2688888888888889,0.28958333333333336,-0.0020833333333333333,4.692613370733966,0.09572204178441335,571.0,0.07482700800490434,619.0,0.051069211796002205,479.0,0.994380583695647,0.43483427420202236,0.29963991959336245,0.6406808084862614,0.997296655788596,0.9891304347826086,0.0029662396391864003,2.6296641893849086,The couple considers or involves the police in their situation.,"police, cops, guard, cop, ambulance, guards, paramedics, station, officers, uniform",False,"relationship_conflict, social_setting","setting:police_station, activity:calling_police",Interpersonal Non-Romantic Conflict,"Conflict, Risk & Harm",high,False,,,Heroine reacts antagonistically to the hero,Initial Conflict & Isolation,I,medium,False,0.8573546646172006,0.2688888888888889,0.0003312301462105663,Top ↑,Tier 2
231,Sweaty Forehead During Intimacy,30,0.0023104796808705854,0.0021083419228664995,0.0018178817116217153,0.0025842525373754757,0.001126641845239274,32,0.0019087657516454874,0.0019256745360938029,0.0012870488281767707,0.002283014110348781,0.0007816123647860253,30,0.0019464349607676737,0.0016770662830990783,0.001114245423568884,0.002588201929296789,0.0011381083475258595,0.26666666666666666,0.24375,0.03958333333333333,3.9501519401588894,0.13875077093545735,570.0,0.0772719759293395,597.0,0.10079578681326837,499.0,0.7944092971383729,0.4908159235043948,0.29963991959336245,0.6406808084862614,0.939841929113168,0.9130434782608695,0.0020520428619761237,3.3239319037074266,She notices beads of sweat trickling down his forehead as they grow closer.,"sweat, beads, sweating, trickles, sweaty, palms, bead, forehead, skin, spine",False,"romance_core, physical_affection","setting:bedroom, activity:kissing",Body Parts & Physical Reactions,Embodied & Sensory Experience,high,False,,,None of the above,Not a narrative function,NA,high,True,0.913359651901098,0.26666666666666666,0.00036404472010291176,Top ↑,Tier 2
233,Admiring Intelligence,30,0.003288275985988794,0.0029182036671088155,0.0023209048080108153,0.003632293321704695,0.0014127562867553936,32,0.003588014115008728,0.0035591123198021523,0.0026794010888062294,0.004712620687500325,0.0013274764325961266,30,0.004161679971194985,0.004088618861215278,0.0027426131460509804,0.005877131931563558,0.0018046609225758617,-0.2644444444444444,-0.16875,-0.16666666666666666,3.7214557035998723,0.15555936498898854,331.0,0.07978164712498097,399.0,0.25683008206319546,400.0,0.262786473545053,0.5110018950677453,0.29963991959336245,0.7075259456841363,0.9053785491978091,1.0,0.0036773383738673117,2.0173902670826984,He admired her intelligence as they discussed their shared interests over dinner.,"loved, liked, adored, attractive, proud, intelligent, looked, excellent, pieces, stunning",False,"romance_core, social_setting","setting:restaurant, activity:discussing","Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),high,False,,,Hero treats heroine tenderly,Turning Point & Recognition,II,medium,False,0.8704925437082701,0.2644444444444444,0.0008734039852061914,Trash ↑,Tier 2
16,Intergenerational Family Bonding,30,0.0032376966165766244,0.003174298470813067,0.0018167133864288607,0.00431846745826053,0.0017276930751047015,32,0.0030320120896729,0.003070666562469733,0.0023204210987525205,0.0035686440219943874,0.0012044814549945074,30,0.0025794023178292145,0.002111406912795257,0.0015117609823852385,0.002890619341929361,0.001917084568245055,0.2644444444444444,0.041666666666666664,0.3,4.810892940626445,0.09022520374091714,569.0,0.07978164712498097,500.0,0.7835658377298897,624.0,0.04324589914434661,0.42765389289027533,0.29963991959336245,0.9570697017986511,0.9053785491978091,0.9130434782608695,0.0029514929880620428,3.470911629332974,"The youngest grandson sits with his older uncles, reminiscing about their fathers' shared history.","fathera, parents, died, dada, older, fathers, children, kids, grandson, hea",False,"domestic_life, relationship_conflict","setting:home, activity:reminiscing",Family & Kinship,Social World Outside Couple,high,False,,,None of the above,Not a narrative function,NA,high,True,0.9673527848652278,0.2644444444444444,0.0006582942987474099,Top ↑,Tier 2
24,Phone Notifications During Night,30,0.002320974684109587,0.0022803417169074197,0.0016540974539686897,0.0032167788503488838,0.0011145151211365448,32,0.001953893878973396,0.0018259240160640124,0.0010787264860648222,0.002799435358537623,0.0010980319491815844,30,0.0020653140996355606,0.0017202446919752671,0.000663522365555813,0.002701554056901596,0.0018923337463597463,0.2644444444444444,0.21875,0.08125,3.7037751285647005,0.15694065098854226,569.0,0.07978164712498097,585.0,0.14102709032657285,519.0,0.5876068182859993,0.5110018950677453,0.29963991959336245,0.6695369360161473,0.9094638791635928,0.7282608695652174,0.0021099268221685123,4.562902216514476,"She's about to fall asleep when her phone buzzes on the nightstand, lighting up the screen with an incoming message.","rings, buzzes, pocket, rang, screen, cellphone, nightstand, ringing, message, purse",False,"domestic_life, relationship_conflict","setting:bedroom, activity:texting",Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",high,False,,,None of the above,Not a narrative function,NA,high,True,0.8007238224225152,0.2644444444444444,0.00025566058447402647,Top ↑,Tier 2
160,Emotional Panic Attack,30,0.0036426944647222647,0.0032759762187872634,0.0023790040483112514,0.004130947426965469,0.0018826926765412569,32,0.004239094559511846,0.0037062468054517616,0.0026834757276497324,0.005823845587733065,0.0021450353903683973,30,0.005060462488104882,0.004783927147849266,0.0026824080482382353,0.00732458557668839,0.00281000095555402,-0.2644444444444444,-0.15208333333333332,-0.15833333333333333,3.501516479663394,0.17364223106590848,331.0,0.07978164712498097,407.0,0.30714640203164334,404.0,0.2875617147663595,0.537766670914997,0.29963991959336245,0.7215357224770669,0.9053785491978091,0.9891304347826086,0.004312453635752103,2.6096564662405193,"She gasps repeatedly, tears streaming down her cheeks, as panic surges through her body.","gasped, tears, panic, cheeks, stomach, tear, hips, winced, wiped, belly",False,"romance_core, relationship_conflict","setting:bedroom, activity:gasping",Negative Emotions & Distress,"Emotions, Cognition & Inner Life",high,False,,,None of the above,Not a narrative function,NA,high,True,0.7747289232121992,0.2644444444444444,0.0014177680233826173,Trash ↑,Tier 2
53,Dress Shopping Together,30,0.0024134997084581614,0.002338271092555416,0.0018179074132899104,0.0028338407065222914,0.0008553964533570512,32,0.002181203714580222,0.0022224105602550222,0.0016353006044616846,0.002487482023641941,0.0006573806550678546,30,0.00227024516189478,0.0017786659069926225,0.0015213712459518113,0.002475498294287077,0.0014819449729111778,0.26222222222222225,0.15208333333333332,0.1375,3.2904599111734,0.1929681835794637,568.0,0.08235717088238616,553.0,0.30714640203164334,546.0,0.3562017619144596,0.5412210625416924,0.29963991959336245,0.7215357224770669,0.9053785491978091,1.0,0.0022859876627951666,3.741015015882658,She tries on various dresses while he waits patiently in the fitting room.,"dress, dresses, panties, skirt, lace, heels, gown, wearing, wear, stilettos",False,"romance_core, domestic_life","setting:clothing_store, activity:shopping","Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),high,False,,,Heroine responds warmly to hero's tenderness,Turning Point & Recognition,II,low,False,0.9504503016291392,0.26222222222222225,0.00014325454656338157,Top ↑,Tier 2
229,Fascinated Gaze,30,0.0055966619880833115,0.00525557958176383,0.0041355111052163085,0.00701702760958885,0.002707563182687873,32,0.005735284320072295,0.0060345595872017006,0.00426407707744108,0.00692947596732098,0.0022051245583179467,30,0.0069269552884910586,0.006826619889702729,0.0042799024027792894,0.009518015691681812,0.003024130013611355,-0.26222222222222225,-0.075,-0.23541666666666666,3.8632743104254246,0.14491076276645426,332.0,0.08235717088238616,444.0,0.617040152501639,367.0,0.11304264363893157,0.4930509073391022,0.29963991959336245,0.89799034959813,0.9053785491978091,0.967391304347826,0.006078669744995049,2.15392326080801,"She looks at him, her gaze widening with fascination.","widens, narrowed, gaze, widened, widen, tilts, narrows, brows, tilted, furrowed",False,"romance_core, physical_affection","setting:face_to_face, activity:staring",Attraction & Sexual Tension,"Sexuality, Attraction & Intimacy",high,False,,,Heroine interprets hero's behaviour as purely sexual interest,Initial Conflict & Isolation,I,medium,False,0.8839747336609081,0.26222222222222225,0.001330293300407747,Trash ↑,Tier 2
10,Knocking On Door,30,0.00809760398062803,0.007377220227976296,0.005981799708276449,0.009645037851864284,0.0031215113442413216,32,0.0070398800794628305,0.0069112031970061105,0.004853271186687059,0.00859025626498787,0.002787130476819816,30,0.00703055339302975,0.005933168145390219,0.004441538936912896,0.008487159914386502,0.0038316181445850004,0.26,0.2125,0.075,3.5275245441795278,0.17139880032909652,567.0,0.08499969748696408,582.0,0.1527976041779375,516.0,0.617040152501639,0.537766670914997,0.30281142229730956,0.6699587260109567,0.9094638791635928,1.0,0.007381748736440695,2.5024593189358626,Someone hesitates before knocking on a door in a hallway.,"door, doors, opens, opened, knock, hallway, stairs, elevators, floor, doorbell",False,"domestic_life, social_setting","setting:hallway, activity:knocking",Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",high,False,,,None of the above,Not a narrative function,NA,high,True,0.9368302544519472,0.26,0.0010670505875982799,Top ↑,Tier 2
254,Regretful Mistake Admission,30,0.002239375256229887,0.002176769695400934,0.001895213626403542,0.002780267089869077,0.0005786643881376969,32,0.002146926585395141,0.002212326465395144,0.001729143780140894,0.0024845749277064783,0.0005172778743790908,30,0.0019846453439779413,0.0019318089483475877,0.001528478541375273,0.0022820906051223147,0.0005759497899692405,0.2577777777777778,0.07291666666666667,0.20833333333333334,3.4323486442262947,0.17975250937565884,566.0,0.08771037748098136,515.0,0.6269929056401264,580.0,0.16105042200848618,0.5403010783047619,0.306091317331588,0.9047745726958786,0.9053785491978091,0.9891304347826086,0.0021241550949878192,1.5687163081253388,"She admits her mistake, wishing she could take it back.","mistake, wrong, mistakes, faulty, huge, foolish, make, undo, horny, trafficked",False,"romance_core, relationship_conflict","setting:conversation, activity:admitting_mistake",Negative Emotions & Distress,"Emotions, Cognition & Inner Life",medium,False,,,Heroine responds with anger or coldness,Initial Conflict & Isolation,I,medium,False,1.0163346027996776,0.2577777777777778,0.00025472991225194584,Top ↑,Tier 2
363,Goofball's Webcam Connection,30,0.003811234990739689,0.003400509388723454,0.002866374187963797,0.004311341846712225,0.0016836083413265886,32,0.004344264743154168,0.0032923918800040666,0.002793199507835675,0.0037535790111948865,0.00600753612584767,30,0.0030765334573374333,0.002956259140057342,0.0023768390988162507,0.0038500066266503583,0.0012065189844189918,0.25333333333333335,0.12916666666666668,0.13333333333333333,2.9295815801776257,0.2311263403407588,564.0,0.09334079652708835,542.0,0.3863349256489309,544.0,0.37107853940374946,0.578332490055431,0.31922552412264216,0.7726698512978618,0.9053785491978091,0.9782608695652174,0.0037570600567744246,9.83287974506534,"She watches him on webcam, feeling a connection despite his goofball antics.","garretta, fulfilled, owners, sees, accepting, shouldna, letting, prophecy, webcam, salaciousa",False,"romance_core, physical_affection","setting:webcam, activity:video_chat","Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),medium,False,,,Heroine responds warmly to hero's tenderness,Turning Point & Recognition,II,medium,False,0.9682054677165525,0.25333333333333335,0.0007347015334022555,Top ↑,Tier 2
