topic_id,label,top_n,top_mean,top_median,top_q1,top_q3,top_std,middle_n,middle_mean,middle_median,middle_q1,middle_q3,middle_std,trash_n,trash_mean,trash_median,trash_q1,trash_q3,trash_std,cliffs_top_trash,cliffs_top_middle,cliffs_middle_trash,kruskal_stat,kruskal_p,mw_top_trash_stat,mw_top_trash_p,mw_top_middle_stat,mw_top_middle_p,mw_middle_trash_stat,mw_middle_trash_p,kruskal_p_adj,mw_top_trash_p_adj,mw_top_middle_p_adj,mw_middle_trash_p_adj,prevalence,mass,concentration_ratio,scene_summary,keywords,label_is_noise,primary_categories,secondary_categories,taxonomy_main_name,taxonomy_main_group,taxonomy_confidence,taxonomy_is_noise,taxonomy_secondary_name,taxonomy_secondary_group,radway_main_name,radway_phase_name,radway_phase,radway_confidence,radway_is_none,middle_relative,abs_cliffs_top_trash
49,Hiring A Babysitter,30,0.0025850900665560276,0.002200906255027473,0.0019324081672774244,0.0026800368765090496,0.0014220270014372997,32,0.0024399948160155585,0.002358141318278841,0.002011360060771734,0.0027197685244425055,0.000714052203361896,30,0.0025659236781856326,0.0022032928692968237,0.001964716521741756,0.002820734240117428,0.0010073158095496443,-0.035555555555555556,-0.05416666666666667,-0.0020833333333333333,0.1233724871435129,0.9401778273559452,434.0,0.8187456534765797,454.0,0.7194525394032845,479.0,0.994380583695647,0.9680740453586303,0.886110802180349,0.9320180624088004,0.997296655788596,1.0,0.0025283722440733445,3.6423364650764074,She realizes she needs a babysitter for her infant.,"babysitter, babya, born, babysit, healthy, having, want, infant, raise, youa",False,"domestic_life, social_setting","setting:home, activity:calling",Friends & Social Circles,Social World Outside Couple,high,False,,,None of the above,Not a narrative function,NA,high,True,1.0702804171482636,0.035555555555555556
51,Emotional Support At Clinic,30,0.0025048382351132515,0.0006711117046066785,0.000630763357235326,0.0007104571496145656,0.009997743157080623,32,0.0010299685607945011,0.0006542051703780793,0.0006288781644104514,0.0006997479316132615,0.002077860723291966,30,0.002724149785227004,0.0006604705503890422,0.0006013562627384681,0.0007014973370832159,0.009452274224222856,0.10222222222222223,0.09375,0.025,0.5921429406264451,0.743734271199318,496.0,0.501143667603293,525.0,0.530775436380949,492.0,0.871315383351688,0.8816302950466343,0.6774353135190758,0.8619116718200928,0.9643684825445867,0.05434782608695652,0.0020633547234307796,26.8670536144082,"She sat trembling in the clinic, her sister beside her, as they awaited the physician's results.","maddiea, sama, karaa, clinic, answered, didn, tremulous, couldn, friend, sighed",False,"romance_core, relationship_conflict","setting:clinic, activity:awaiting_results",Friends & Social Circles,Social World Outside Couple,high,False,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",None of the above,Not a narrative function,NA,high,True,0.9748080213869762,0.10222222222222223
53,Dress Shopping Together,30,0.0024134997084581614,0.002338271092555416,0.0018179074132899104,0.0028338407065222914,0.0008553964533570512,32,0.002181203714580222,0.0022224105602550222,0.0016353006044616846,0.002487482023641941,0.0006573806550678546,30,0.00227024516189478,0.0017786659069926225,0.0015213712459518113,0.002475498294287077,0.0014819449729111778,0.26222222222222225,0.15208333333333332,0.1375,3.2904599111734,0.1929681835794637,568.0,0.08235717088238616,553.0,0.30714640203164334,546.0,0.3562017619144596,0.5412210625416924,0.29963991959336245,0.7215357224770669,0.9053785491978091,1.0,0.0022859876627951666,3.741015015882658,She tries on various dresses while he waits patiently in the fitting room.,"dress, dresses, panties, skirt, lace, heels, gown, wearing, wear, stilettos",False,"romance_core, domestic_life","setting:clothing_store, activity:shopping","Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),high,False,,,Heroine responds warmly to hero's tenderness,Turning Point & Recognition,II,low,False,0.9504503016291392,0.26222222222222225
54,Phone Ringing And Answering,30,0.005477717149654064,0.005348134339426266,0.004165714575207865,0.006107287471323624,0.0021415093074486696,32,0.0063664300952284425,0.0065520115822690975,0.004156818264898344,0.00863489722560204,0.002523568472033431,30,0.00730478760366612,0.007443333432446549,0.004594108799784957,0.009574504958938055,0.0033806919776291,-0.30444444444444446,-0.24375,-0.1625,5.243896096306628,0.07266117739477808,313.0,0.0435835477758183,363.0,0.10079578681326837,402.0,0.27498363751687716,0.4189523172811714,0.24349142377891558,0.6406808084862614,0.9053785491978091,1.0,0.006382618539640388,2.1558889540802646,"The phone rings, and someone picks it up.","rang, dialed, message, texted, screen, picked, pocket, texting, checked, rings",False,"domestic_life, social_setting","setting:phone, activity:answering",Public & Leisure Spaces,"Spaces, Time, Activities & Objects",high,False,,,None of the above,Not a narrative function,NA,high,True,0.8802523162112712,0.30444444444444446
55,Dominatrix Session,30,0.007540967602419047,0.005967560533581216,0.005224317353472039,0.007113770869650971,0.00568247103436104,32,0.00879546458987256,0.007367139478540846,0.005250255956654342,0.011304495844315548,0.005043998950159571,30,0.01116024262743979,0.00834068756390838,0.005813065124754003,0.01676357445608476,0.006573467002535386,-0.35333333333333333,-0.17916666666666667,-0.18958333333333333,5.729239714820039,0.05700479696487977,291.0,0.01911239675982854,394.0,0.22845633278246025,389.0,0.202389127548675,0.4061591783747684,0.2148448349285285,0.7075259456841363,0.9053785491978091,1.0,0.009157512758387904,3.1292601559542432,"A dominatrix guides her client through a BDSM session, focusing on her desires and means of gratification.","wants, want, knows, needs, need, hera, needed, teach, ita, likes",False,"sexual_content, domestic_life","setting:bedroom, activity:BDSM, sexual:dominatrix",Explicit Sexual Acts,"Sexuality, Attraction & Intimacy",high,False,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",Heroine responds sexually and emotionally,Commitment & Restoration,III,high,False,0.8832772278980968,0.35333333333333333
56,Sleep Deprivation,30,0.0026075664698242923,0.002536138189767786,0.002126495098648653,0.003206503065236988,0.0007338905476832864,32,0.002605899070078874,0.0024898682299310114,0.002157823122160347,0.0028635725792931234,0.0006051894072463883,30,0.0023816200936416514,0.0021721624631417255,0.0018052112667227627,0.0029438978738206938,0.0007575128119079353,0.21555555555555556,-0.010416666666666666,0.25625,3.376531089294076,0.1848398425779449,547.0,0.1536672354850899,475.0,0.9494586820457005,603.0,0.08443321387209463,0.5403010783047619,0.3527127150060453,0.9866440056202147,0.9053785491978091,1.0,0.0025333083385489378,1.7786094460962463,"She tosses and turns, unable to find rest in the quiet bedroom.","sleep, asleep, slept, nap, hours, wake, night, woke, nighta, fall",False,"romance_core, domestic_life","setting:bedroom, activity:sleeping",Negative Emotions & Distress,"Emotions, Cognition & Inner Life",high,False,,,None of the above,Not a narrative function,NA,high,True,0.981755703139906,0.21555555555555556
57,Shower Hygiene,60,0.005073533519252971,0.003963799422218939,0.003170932437545895,0.0065418237038502355,0.002455429824321523,64,0.004800159346088609,0.004029104882228145,0.002829163186833256,0.006861594586057027,0.0023116800442926078,60,0.0044916057270154896,0.004130231087274958,0.0025390304422370624,0.005982641491470362,0.002426434610647816,0.16111111111111112,0.0578125,0.10833333333333334,2.45373641304343,0.2932094125888146,2090.0,0.12864148315470064,2031.0,0.5806058344152913,2128.0,0.29950289571342714,0.578332490055431,0.3426731007280008,0.8737457906687467,0.9053785491978091,1.0,0.004788687787640102,2.6837019307607592,"The couple heads into the bathroom, with one of them taking a shower.","shower, bathroom, bath, tub, toilet, bathtub, showers, restroom, showering, showered",False,"domestic_life, physical_affection","setting:bathroom, activity:showering",Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",high,False,,,None of the above,Not a narrative function,NA,high,True,0.975515582430742,0.16111111111111112
58,Compliments And Flirting,30,0.0014834248801498925,0.0014394157630822232,0.0011426215711720805,0.001735384553438996,0.0005316261986891312,32,0.0015924300679426866,0.0015681172595460105,0.001175749305848158,0.001987749659497065,0.0004906715249434701,30,0.0017337607500456224,0.0016256902577980949,0.0012689055361956199,0.0018824305367341329,0.0007936920479653611,-0.19333333333333333,-0.11666666666666667,-0.06666666666666667,1.6432912575970136,0.43970746352976486,363.0,0.20094889697592833,424.0,0.43435111514533487,448.0,0.65725516871927,0.6708322753645921,0.3904802429873153,0.7859686845487011,0.9094638791635928,0.9021739130434783,0.0016029709900003417,3.159321523037165,She receives compliments about her appearance from him.,"look, youa, stunning, seen, attractive, sweeter, breathtakingly, absolutely, utterly, looks",False,"romance_core, physical_affection","setting:public, activity:flirting",Attraction & Sexual Tension,"Sexuality, Attraction & Intimacy",high,False,,,Heroine interprets hero's behaviour as purely sexual interest,Initial Conflict & Isolation,I,high,False,0.9645854464376206,0.19333333333333333
59,Silent Staring Conversation,60,0.0005407669182122251,0.00042889204737920836,0.0004027695665630028,0.00045847834065410433,0.0006190251723478525,64,0.0013730380850243604,0.00039306632639850503,0.00034789192508616275,0.0004390999484080764,0.003855716465155693,60,0.0004829181234656296,0.000384830211430685,0.00034399594483649413,0.00042029383167812646,0.0007798606541155936,0.3827777777777778,0.2598958333333333,0.09322916666666667,13.283008225616868,0.001305062805157005,2489.0,0.00030187249717580753,2419.0,0.012684733054611217,2099.0,0.37212499275990163,0.14877715978789857,0.03441346467804206,0.6406808084862614,0.9053785491978091,0.043478260869565216,0.0008113888040338607,30.620829807122952,"The couple sits silently, staring at each other, trying to read each other's expressions.","tristana, smiles, replies, broadly, laughs, puts, glares, mutters, harrya, asks",False,"romance_core, relationship_conflict","setting:living_room, activity:staring","Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),medium,False,,,Hero and heroine are physically or emotionally separated,Initial Conflict & Isolation,I,medium,False,0.9164689276788562,0.3827777777777778
60,Boss's Boss Interaction,30,0.0015330599324519282,0.001250501978704105,0.0009720429634632645,0.0014985638969582812,0.001258518566342451,32,0.0019807135835013924,0.0014471336781418029,0.0011467946934102208,0.0020418619411995994,0.0019679778476751875,30,0.0021673632789227697,0.0014430696141341068,0.0012290774445316722,0.002173573655500083,0.001765697828641813,-0.3244444444444444,-0.24791666666666667,-0.08333333333333333,5.174003623188412,0.07524530181953057,304.0,0.03146563257725609,361.0,0.09508178122538397,440.0,0.5779420743689889,0.4189523172811714,0.24275263476130582,0.6406808084862614,0.9094638791635928,0.7934782608695652,0.0018956035979704946,6.25352782301484,The employee interacts with their boss's boss in a professional setting.,"bossa, ceos, employee, bosses, board, company, manager, job, hea, youa",False,"work_or_school, relationship_conflict","setting:office, activity:discussion",Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",high,False,,,None of the above,Not a narrative function,NA,high,True,1.0028161938178672,0.3244444444444444
61,Apology And Forgiveness,30,0.0038446433133206607,0.003675020323524947,0.00286021892771006,0.004963889142257482,0.0014763171245015417,32,0.004720391830215968,0.0047156869568677545,0.003621271789126788,0.005596698058476825,0.0015272579174365826,30,0.0036958183194578803,0.0039660126141575665,0.0027357739152591267,0.00446990537242177,0.0015231802090426697,0.03111111111111111,-0.35833333333333334,0.39166666666666666,8.754932211313701,0.01255713680070208,464.0,0.8418014501581275,308.0,0.01570358995103758,668.0,0.008263560538318658,0.40036827546000053,0.9024955986021304,0.6406808084862614,0.9053785491978091,0.9782608695652174,0.004100721603807252,2.1245392623448183,"She apologizes for her mistake, and he forgives her, leading to a moment of emotional connection.","apologize, forgive, sorry, apology, apologized, apologizing, forgiveness, forgiven, apologies, profusely",False,"romance_core, relationship_conflict","setting:home, activity:apologizing","Reconciliation, Commitments & HEA",Relationship Trajectory (Main Couple),high,False,Positive Emotions & Security,"Emotions, Cognition & Inner Life",Heroine reinterprets hero's behaviour as result of previous hurt,Turning Point & Recognition,II,medium,False,1.189024669546333,0.03111111111111111
62,Months Of Careful Lies,30,0.0012446954963003737,0.0012133867395458357,0.0010525475511834182,0.0014282748006869295,0.0003666415703953164,32,0.001604942494250365,0.001137956502337122,0.0010120973640177012,0.0012271880186793395,0.0017950138088400076,30,0.0017406185668830414,0.0011748929820530672,0.000843946770946289,0.0013737511073299855,0.0034263969939539373,0.18444444444444444,0.17708333333333334,0.022916666666666665,1.9725923328658155,0.37295550110828884,533.0,0.22257289646656508,565.0,0.2339446459716784,491.0,0.8824201140755036,0.6258282449988413,0.41369527495415903,0.7075259456841363,0.9670677758178248,0.7282608695652174,0.0015317128446903714,12.933254261954225,"He carefully lies about his past, trying to hide his true self from her.","josha, declana, woulda, didna, months, med, frienda, chess, situation, careful",False,"relationship_conflict, domestic_life","setting:home, activity:lying","Secrets, Misunderstandings & Hidden Information",Relationship Trajectory (Main Couple),high,False,,,Hero and heroine are physically or emotionally separated,Initial Conflict & Isolation,I,medium,False,0.9378348810533113,0.18444444444444444
63,Deceptive Relationship,30,0.002510794090566345,0.0024902149496457467,0.0020511594967710057,0.0030440225154251136,0.0006393696451008152,32,0.002439009747408951,0.0022870623288991773,0.0020293975942029963,0.0027644825325363965,0.0006528216074691408,30,0.0022450525550775555,0.0021658413694304037,0.0019887930718321518,0.0025904797722850112,0.0005879476078725108,0.24,0.10416666666666667,0.15625,2.7601186302010206,0.2515636310951488,558.0,0.11198687208268976,530.0,0.48564493877199044,555.0,0.293994119732533,0.578332490055431,0.3419599129667848,0.8561369539176326,0.9053785491978091,1.0,0.002399170774852212,1.6419817766615836,"She lies to him about her whereabouts, trying to hide her true feelings.","lie, lied, lying, lies, deception, truths, outright, omission, liara, believe",False,"romance_core, relationship_conflict","setting:home, activity:lying","Secrets, Misunderstandings & Hidden Information",Relationship Trajectory (Main Couple),high,False,,,Hero and heroine are physically or emotionally separated,Initial Conflict & Isolation,I,medium,False,0.9184196076658241,0.24
64,Doorway Questions And Answers,30,0.0006337477957912516,0.0002431319064049811,0.00021558283497001264,0.0002621378272647409,0.0021378097216679113,32,0.0016191431876298422,0.00022162938789114665,0.00020671282199954833,0.00023932168297926046,0.005903704808562784,30,0.0002185212626289189,0.00021130142782774383,0.00019057484688293563,0.00023172071911985783,4.2067778885138666e-05,0.3466666666666667,0.2625,0.15208333333333332,6.2925870733987495,0.04301125141510608,606.0,0.021506179932511887,606.0,0.07709752534224344,553.0,0.30714640203164334,0.40036827546000053,0.2148448349285285,0.6406808084862614,0.9053785491978091,0.03260869565217391,0.000841094062573479,36.89557974912223,"The couple pauses at the door, asking and answering questions before moving on.","huxleya, says, asks, lottiea, secure, questions, jpa, davea, glance, stands",False,"romance_core, social_setting","setting:doorway, activity:questioning","Meeting, First Impressions & Setup",Relationship Trajectory (Main Couple),high,False,,,Heroine's social identity is destroyed,Initial Conflict & Isolation,I,low,False,0.9115599018336653,0.3466666666666667
65,Apologetic Excuse Me,30,0.006846177047125209,0.006844534687682803,0.0063929786976804105,0.007567463243083411,0.0011618486063423236,32,0.006828630903408777,0.006974968881545093,0.006039921951918354,0.0077453224073347,0.0011379094066719386,30,0.006888894969069535,0.006843019489277992,0.0060133067254631335,0.007407690739543894,0.00151713229843226,0.06,-0.01875,0.04791666666666667,0.17690509583917446,0.9153465448033206,477.0,0.6952153990669099,471.0,0.9046968873203879,503.0,0.7512945586546258,0.9602715285973485,0.7978646526204134,0.9725482559679913,0.939841929113168,1.0,0.006854003797770903,1.5167109658964957,"She hesitates, then says 'excuse me' in a soft, uncertain voice.","excuse, aye, alright, look, ew, excellent, bye, called, lottiea, buta",False,"relationship_conflict, romance_core","setting:none, activity:saying_sorry","Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),medium,False,,,Hero and heroine are physically or emotionally separated,Initial Conflict & Isolation,I,medium,False,1.0190566777594607,0.06
66,Bluffing About Feelings,30,0.0009539054954081146,0.0009472742151199184,0.0007858103166573365,0.0010599953172446665,0.0002795196304482013,32,0.0008589355668831239,0.0008549390929057964,0.0007239005145193006,0.0009703831481809181,0.00016392792615159003,30,0.0032889065156324654,0.000803619830299941,0.0006814410388505558,0.0008790469402070788,0.01371619065843972,0.3933333333333333,0.21666666666666667,0.24791666666666667,7.797472533894336,0.020267507988542974,627.0,0.009068760993273545,584.0,0.14487056510290905,599.0,0.09508178122538397,0.40036827546000053,0.2148448349285285,0.6695369360161473,0.9053785491978091,0.20652173913043478,0.0016822858529508408,45.12129456457713,Abbey struggles to understand and express her feelings while interacting with someone.,"didn, couldn, swallowed, glanced, nodded, hadn, giggled, wasn, despite, friend",False,"relationship_conflict, romance_core","setting:conversation, activity:arguing",Negative Emotions & Distress,"Emotions, Cognition & Inner Life",medium,False,,,Heroine responds with anger or coldness,Initial Conflict & Isolation,I,medium,False,0.902525360668696,0.3933333333333333
67,Married Couple's Affectionate Stares,30,0.0006422805616916329,0.0003722483314933347,0.00034567510054373364,0.0004573023709205264,0.0013906030279353465,32,0.0005522538124951241,0.0003511312660741118,0.00030244315323807707,0.0003810255227920972,0.0009051198095566513,30,0.0018559341189226012,0.0003312425393321226,0.0002794565981526571,0.00036500845896679556,0.008373348457757897,0.4533333333333333,0.2916666666666667,0.15208333333333332,9.316196236559108,0.00948448362519506,654.0,0.0026242800643638355,620.0,0.04941613083185071,553.0,0.30714640203164334,0.40036827546000053,0.17950075640248636,0.6406808084862614,0.9053785491978091,0.043478260869565216,0.0010067235045464237,45.880270834495384,The married couple exchanges affectionate stares and smiles across the wedding aisle.,"ravena, aresa, nods, tenses, looks, hurting, walks, wona, marry, stares",False,"romance_core, physical_affection","setting:wedding_aisle, activity:staring_and_smiling",Kissing & Non-Explicit Affection,"Sexuality, Attraction & Intimacy",high,False,,,Hero treats heroine tenderly,Turning Point & Recognition,II,medium,False,0.9432713112194779,0.4533333333333333
68,Percentage-based Assurance,30,0.0028365209323209374,0.0027883726077449064,0.0023784764693888204,0.003272317659145153,0.0007954522127253047,32,0.002777365062955517,0.0027601711188861983,0.0023665107959876088,0.0031152416233647708,0.0008015506691365032,30,0.0027102412745042387,0.0027297184487583793,0.002092053534796104,0.0032675899561765745,0.0008058276070193772,0.09555555555555556,0.0625,0.004166666666666667,0.37816736792893835,0.8277172371365353,493.0,0.5297824906260176,510.0,0.6777509024772345,482.0,0.9831428659767562,0.9152800133251626,0.7105318109572472,0.9089835633224086,0.9947776927930492,1.0,0.002774766828470998,1.7397783019156552,"She confidently states, 'one hundred percent.'","percent, thousand, ninety, scale, eighty, fourth, century, quarter, grand, seventh",False,"romance_core, relationship_conflict","setting:conversation, activity:assertion","Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),medium,False,,,Hero and heroine are physically or emotionally separated,Initial Conflict & Isolation,I,medium,False,0.9898860045572903,0.09555555555555556
69,Painful Emotional Burden,30,0.002040675977728672,0.002112026663335557,0.001725165814528092,0.0022361305961827245,0.0003874239532992618,32,0.0019075942476562175,0.0020195493354341117,0.0015752858363804918,0.0022323350342674177,0.00040775579834506344,30,0.0017742643405694353,0.0017116162949176114,0.0012464508560431201,0.00224314837373399,0.0005367327382362501,0.31555555555555553,0.14583333333333334,0.16875,4.431343501636263,0.109080214908168,592.0,0.036438855913451085,550.0,0.3275946323054062,561.0,0.25683008206319546,0.449133889489798,0.24349142377891558,0.7322703545650256,0.9053785491978091,0.9891304347826086,0.0019075133203689365,1.5150609532259425,She struggles with the emotional pain and guilt that weigh heavily on her heart.,"hurts, guilt, painful, hurting, experiencing, painkillers, guilty, injury, agony, inflict",False,"romance_core, relationship_conflict","setting:mind, activity:struggling",Negative Emotions & Distress,"Emotions, Cognition & Inner Life",high,False,,,Heroine's social identity is destroyed,Initial Conflict & Isolation,I,high,False,0.9562138939208354,0.31555555555555553
70,Kitten Rescue And Bonding,30,0.001451223733902152,0.0010024119201902121,0.0008320142116461009,0.001333370117184903,0.001142259477264663,32,0.001240058511495913,0.0009160098720615982,0.0007264441935261834,0.0014074123483755674,0.001290468460758244,30,0.0012987964867559707,0.0007515030119864758,0.0006351457027295823,0.0011825683551372483,0.001687445334118052,0.37777777777777777,0.15625,0.23125,6.554511453950397,0.037731660836852164,620.0,0.012211939665202363,555.0,0.293994119732533,591.0,0.11959104393961408,0.40036827546000053,0.2148448349285285,0.7181856353466163,0.9053785491978091,0.391304347826087,0.0013280704237784012,6.1100809866399635,"She rescued two hairless kittens, cradling them in her lap, their tiny paws kneading her pasty skin as they purr contentedly.","kittens, delivery, cata, purr, claws, rescued, hairless, arrogantly, cheshire, lap",False,,,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),high,False,,,Heroine responds warmly to hero's tenderness,Turning Point & Recognition,II,medium,False,0.9138057541326982,0.37777777777777777
71,Phone Interruption,30,0.0016557139540859596,0.0015767662239261418,0.0011556123046200437,0.0019797815891272243,0.0006717760587279151,32,0.0015646074696252534,0.0014512762279116928,0.0011179847891424587,0.0019926198514131264,0.0006630776083110539,30,0.0016436889574093293,0.0015273398347949688,0.0011957417085301611,0.001945873243301908,0.0007467474745298707,0.017777777777777778,0.06666666666666667,-0.06458333333333334,0.2734893641888334,0.8721928841670585,458.0,0.9117089753194283,512.0,0.65725516871927,449.0,0.6674720282750345,0.9327382913181301,0.9506233828025746,0.9089835633224086,0.9094638791635928,0.8260869565217391,0.0016201035475311603,2.09288126640857,"He pulls his phone from his pocket to check a message, interrupting their conversation.","pocket, dialed, cellphone, rang, screen, message, hangs, pulls, ringing, buzzed",False,"romance_core, social_setting","setting:table, activity:checking_phone","Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),medium,False,,,Heroine responds warmly to hero's tenderness,Turning Point & Recognition,II,low,False,0.9204130034297161,0.017777777777777778
73,Desolate Emotional Conversation,30,0.0013299977910872784,0.0006863149850059446,0.000616541983575369,0.0007213575916545695,0.0035584680544167068,32,0.0020932796232075346,0.0006569587274115602,0.0006256129601151114,0.0006882866083306265,0.008112941894139905,30,0.0007991335369560686,0.0006531435194080245,0.0005893019357307196,0.0007008520635915204,0.0006105248313060175,0.16444444444444445,0.15208333333333332,0.041666666666666664,1.546444015895247,0.461523637293088,524.0,0.27718918977304785,553.0,0.30714640203164334,500.0,0.7835658377298897,0.6862655824097221,0.4812116898598089,0.7215357224770669,0.939841929113168,0.06521739130434782,0.0014223792150428428,32.7276204844319,"In a desolate setting, two acquaintances engage in an emotional conversation about their feelings.","simona, karaa, answered, completely, rarity, loved, desolate, special, happiness, emotionally",False,"romance_core, relationship_conflict","setting:desolate, activity:conversation","Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),medium,False,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",Hero and heroine are physically or emotionally separated,Initial Conflict & Isolation,I,medium,False,0.9572261221766236,0.16444444444444445
74,Confused About Relationship Feelings,30,0.00022778918257681212,0.00022385143136091707,0.00018896905581697738,0.00024859520697207067,4.954005455407112e-05,32,0.0009349686585006523,0.00020720805276687668,0.00019011321156945504,0.0002279228674652016,0.0030225832320787366,30,0.0024449317696388045,0.0001974525843210713,0.00018570297488859243,0.00022254360066207605,0.012282887397235945,0.2733333333333333,0.19583333333333333,0.10416666666666667,3.685507246376801,0.1583807043192427,573.0,0.07012659407128821,574.0,0.18782788273669704,530.0,0.48564493877199044,0.5110018950677453,0.2855154187188163,0.7075259456841363,0.9053785491978091,0.03260869565217391,0.0011967459308531454,56.38481235236993,"The couple sits in a stadium, stunned and amazed, trying to understand their complex feelings for each other.","emmetta, britta, fact, grin, smirked, second, snorted, fuckina, laughed, amazed",False,"romance_core, relationship_conflict","setting:stadium, activity:discussion",Ambivalence & Internal Conflict,"Emotions, Cognition & Inner Life",medium,False,,,Hero responds ambiguously to heroine,Initial Conflict & Isolation,I,low,False,0.925649476271815,0.2733333333333333
75,Bedroom Encounter,30,0.0037541929119895203,0.0035414818251288636,0.00299931103743963,0.0043135750689190224,0.001331761440580009,32,0.003450054013248758,0.003146813795421962,0.002685713522296229,0.0042664929986220785,0.0011569372655491348,30,0.0030537454659973562,0.0027198825379157994,0.0020819246919380504,0.00391929704410397,0.0012100505307168833,0.31777777777777777,0.1625,0.225,5.268151005142556,0.07178530406978681,593.0,0.03513659994217983,558.0,0.27498363751687716,588.0,0.12996632211485856,0.4189523172811714,0.24349142377891558,0.7075259456841363,0.9053785491978091,1.0,0.0034199986930822453,2.3794586462948866,"The couple finds themselves in the bedroom, surrounded by pillows and sheets, as they share an intimate moment.","bed, bedroom, couch, sheets, sofa, covers, pillows, mattress, flop, edge",False,"romance_core, physical_affection","setting:bedroom, activity:kissing",Kissing & Non-Explicit Affection,"Sexuality, Attraction & Intimacy",high,False,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",Hero treats heroine tenderly,Turning Point & Recognition,II,low,False,0.8885584797407822,0.31777777777777777
76,Whispered Secrets,30,0.0019202680931833707,0.0013593884646717369,0.001231069545769271,0.002128540353048336,0.0015370948335521701,32,0.001786366415578296,0.0012362261493362317,0.0010993891077689662,0.0020221214301637375,0.001432994730954698,30,0.0014496415921584917,0.001131745899595085,0.0009689365739721438,0.0014480069141525574,0.0008640904701612135,0.38222222222222224,0.18125,0.2125,6.6558175549321845,0.035868034735529325,622.0,0.01122776446668884,567.0,0.22306033810705406,582.0,0.1527976041779375,0.40036827546000053,0.2148448349285285,0.7075259456841363,0.9053785491978091,0.8043478260869565,0.0017202284332474061,5.313061379736996,She whispers secrets to him in the dimly lit bedroom.,"whisper, whispered, murmur, whispers, whata, breathy, shh, contorting, conceited, meek",False,"romance_core, relationship_conflict","setting:bedroom, activity:whispering","Secrets, Misunderstandings & Hidden Information",Relationship Trajectory (Main Couple),high,False,,,Hero and heroine are physically or emotionally separated,Initial Conflict & Isolation,I,medium,False,0.9093986675066329,0.38222222222222224
77,Puzzled Decision Making,30,0.0070955416322193736,0.0067712674114258015,0.0055434435561946705,0.00784326473540963,0.0024466002442225993,32,0.006513176617874055,0.006589176267349698,0.005341556066382927,0.007658973750803997,0.002366088631420631,30,0.0063820792883304955,0.006207270253988765,0.0032870723896631544,0.008176852274207962,0.0033563342946758535,0.14888888888888888,0.06875,0.06875,0.935016362786314,0.6265616025463466,517.0,0.32552658677915214,513.0,0.6471019643535434,513.0,0.6471019643535434,0.8111638807375671,0.5301432984689048,0.9089835633224086,0.9094638791635928,1.0,0.006660329123787672,2.1800733478433,"He puzzles over a decision, today's paperwork causing concern.","asks, asked, replies, whata, doing, says, answered, demanded, howa, tone",False,"romance_core, relationship_conflict","setting:home, activity:decision_making",Ambivalence & Internal Conflict,"Emotions, Cognition & Inner Life",medium,False,,,Hero responds ambiguously to heroine,Initial Conflict & Isolation,I,low,False,0.9731082483790748,0.14888888888888888
79,Grandmother's Tears,30,0.0013157121620996463,0.00036283488546279535,0.00031094551900663083,0.0004241067618600558,0.004219345294132981,32,0.001173559963663839,0.0003439838141552553,0.00030925461102907973,0.0003723718339690226,0.004694430449689601,30,0.0003370965113188901,0.0003230380750444796,0.0002925358760374715,0.00039246136872762204,6.558616515768881e-05,0.2311111111111111,0.12083333333333333,0.11458333333333333,2.4092303646563664,0.29980734848349877,554.0,0.12597019317097233,538.0,0.4179749516143205,535.0,0.4426762624853241,0.578332490055431,0.3426731007280008,0.781133516131681,0.9053785491978091,0.03260869565217391,0.0009471541199978145,28.398226105902936,"The grandmother cries wide-eyed, muttering to herself in the kitchen chairs.","daisya, rule, replies, grandmother, whispers, says, remya, needs, cries, freezes",False,"romance_core, domestic_life","setting:kitchen, activity:crying",Family & Kinship,Social World Outside Couple,high,False,,,None of the above,Not a narrative function,NA,high,True,0.9480447805122888,0.2311111111111111
