topic_id,label,top_n,top_mean,top_median,top_q1,top_q3,top_std,middle_n,middle_mean,middle_median,middle_q1,middle_q3,middle_std,trash_n,trash_mean,trash_median,trash_q1,trash_q3,trash_std,cliffs_top_trash,cliffs_top_middle,cliffs_middle_trash,kruskal_stat,kruskal_p,mw_top_trash_stat,mw_top_trash_p,mw_top_middle_stat,mw_top_middle_p,mw_middle_trash_stat,mw_middle_trash_p,kruskal_p_adj,mw_top_trash_p_adj,mw_top_middle_p_adj,mw_middle_trash_p_adj,prevalence,mass,concentration_ratio,scene_summary,label_is_noise,middle_relative,abs_cliffs_top_trash,direction,tier
160,Emotional Panic Attack,30,0.0024706666583471,0.0021811726310039,0.001584926665657,0.0028439724239171,0.0013514291706878,32,0.002914853343642,0.0025614588614512,0.0018048104694566,0.0039482754835545,0.0015297463585522,30,0.0035016313212429,0.0032871679462139,0.0018311099518915,0.0051583930351183,0.0019869097285879,-0.2777777777777778,-0.1625,-0.1583333333333333,3.815509583917674,0.1484132313832607,325.0,0.0656712576891265,402.0,0.2749836375168771,404.0,0.2875617147663595,0.5843354567918143,0.3303519167305191,0.8734726646103013,0.8836075805125092,0.9347826086956522,0.0029613505041766,2.6261956761551404,"She gasps repeatedly, tears streaming down her cheeks, as panic surges through her body.",False,0.7792296668256417,0.2777777777777778,Trash ↑,Tier 2
352,Wrongful Termination Discussion,30,0.0009058520259539,0.000738465939433,0.0006209502976437,0.0011002897603374,0.0004257221555542,32,0.0009880916436325,0.0008708710078013,0.0007323076882913,0.0011426323033996,0.0003995949635183,30,0.0010500366876187,0.0009859351720582,0.0007930416020724,0.0011647845417319,0.0004350887815008,-0.2777777777777778,-0.1854166666666666,-0.1166666666666666,3.7203336839644408,0.1556466598043197,325.0,0.0656712576891265,391.0,0.2125432751706885,424.0,0.4343511151453348,0.5843354567918143,0.3303519167305191,0.8076644456486163,0.8836075805125092,0.4021739130434782,0.0009814738478632,2.9495739842568063,A lawyer and a client discuss the details of a wrongful termination case in a law office.,False,0.8832943018493369,0.2777777777777778,Trash ↑,Tier 2
338,Freshman Roommate Awakening,30,0.0013584722516482,0.0012045292611322,0.0010760189146229,0.0015079137934406,0.0004785953791254,32,0.0015305175739099,0.0011819322964903,0.0010059345411961,0.0013856706869916,0.0018551063385676,30,0.001579463085193,0.001048253823838,0.0009213477554296,0.0014022866096774,0.002454333197725,0.2777777777777778,0.1104166666666666,0.1916666666666666,3.7493659420289873,0.1534035925219569,575.0,0.0656712576891265,533.0,0.4595973861839423,572.0,0.1974466794044651,0.5843354567918143,0.3303519167305191,0.904641999095532,0.8836075805125092,0.7391304347826086,0.0014903763311995,9.628838455200697,"A freshman roommate, Paige, is sexually awakened by her new roommate's advances in their dorm room.",False,0.9812399221047946,0.2777777777777778,Top ↑,Tier 2
233,Admiring Intelligence,30,0.0022261400820443,0.0019511633790651,0.0015784158503964,0.0024893970961332,0.0010175389010706,32,0.0024613405839819,0.0024594328179076,0.0018287030680697,0.0032746194476171,0.0009392301454312,30,0.002873647747125,0.0028342916095474,0.0018235909374706,0.0040614074343069,0.0012828297293907,-0.2777777777777778,-0.19375,-0.1645833333333333,4.175958391771815,0.1239373360080181,325.0,0.0656712576891265,387.0,0.1925931491753506,401.0,0.2688375633590584,0.5662475925234756,0.3303519167305191,0.803254353877682,0.8836075805125092,0.9456521739130436,0.0025190927561141,2.0824731264464327,He admired her intelligence as they discussed their shared interests over dinner.,False,0.8677415982352751,0.2777777777777778,Trash ↑,Tier 2
217,Snarky Banter In Morning,30,0.0009761762269246,0.0009984169699103,0.0007466086128697,0.001188215576861,0.0003976274818609,32,0.0010863892046044,0.0010345261607822,0.0007779625510885,0.0012034077304075,0.0005019261065043,30,0.0008177918483872,0.0007627170252731,0.0005345706712944,0.0009938256762288,0.0003589007503487,0.2777777777777778,-0.0833333333333333,0.3416666666666667,6.06643291257592,0.0481604826471828,575.0,0.0656712576891265,440.0,0.5779420743689889,644.0,0.0212762919731166,0.526834887246048,0.3303519167305191,0.9557176373752148,0.8638351192387718,0.4239130434782608,0.0009628640957249,2.6833242740502525,She teases him with snarky remarks as they wake up together in the morning.,False,1.0361663396591223,0.2777777777777778,Top ↑,Tier 2
85,Pride In Accomplishments,30,0.0058688032217811,0.0058354786633142,0.0050445671294127,0.006424187826006,0.0012176779237119,32,0.0062341575947063,0.006213606766373,0.0057225664396514,0.0067968761378008,0.0009552521230673,30,0.0064300655638933,0.0062444511028175,0.0057346272232447,0.0067652158597414,0.0012242410355161,-0.2777777777777778,-0.2270833333333333,-0.0625,3.956612318840541,0.1383033027666829,325.0,0.0656712576891265,371.0,0.1264329550680756,450.0,0.6777509024772345,0.5839472783482167,0.3303519167305191,0.803254353877682,0.9121194562834078,1.0,0.0061789033326177,1.8229383977115423,She proudly reflects on her achievements.,False,0.9950605048477844,0.2777777777777778,Trash ↑,Tier 2
44,Mother-player Relationship Struggles,30,0.0022352918734602,0.0019043529414152,0.0015043912698555,0.0025343829478072,0.0010439363227677,32,0.0020180854607392,0.0018660316457968,0.0015116454873685,0.0021983717690301,0.0008770929891273,30,0.0017562240648916,0.0016085164505515,0.0013366042741391,0.0020304468565302,0.000630556292982,0.2777777777777778,0.1354166666666666,0.15625,3.562120149602606,0.1684594729389471,575.0,0.0656712576891265,545.0,0.3635925552629117,555.0,0.293994119732533,0.5878891810726522,0.3303519167305191,0.8750103185323755,0.8836075805125092,0.9456521739130436,0.0020035240531979,2.492343192585203,the player struggles with his mother's expectations and emotional state in their home.,False,0.9798769478216746,0.2777777777777778,Top ↑,Tier 2
37,Insane Arguments,30,0.0028477273654072,0.0026029015212974,0.0022872087960628,0.0032065109383784,0.0009784751672559,32,0.0023662485507426,0.002382305193013,0.0018602548314129,0.0028208713122973,0.0007492825170739,30,0.0024521628102575,0.0022311038825973,0.001896153090042,0.0027265233281906,0.0008433341295967,0.2755555555555555,0.2583333333333333,-0.0125,4.267028985507238,0.1184203741041601,574.0,0.0678688608194432,604.0,0.0819276672138918,474.0,0.9382476885285456,0.5662475925234756,0.3303519167305191,0.803254353877682,0.9753213054004942,0.9891304347826086,0.0025512680314533,2.4175051209725744,"The couple, exasperated, argues ridiculously in the kitchen.",False,0.915249801806046,0.2755555555555555,Top ↑,Tier 2
19,Adrenaline-fueled game,30,0.0033082702437427,0.0027537800542741,0.0022718211760052,0.0042222830571044,0.0017718122602057,32,0.0027815594876949,0.0024858780527538,0.0014777405000598,0.0040034831747843,0.0017501899790937,30,0.0025952475111479,0.0022765319114891,0.0008622714717987,0.0038177314956981,0.0019506761782572,0.2755555555555555,0.2041666666666666,0.0770833333333333,3.6789825853202274,0.1588982382504056,574.0,0.0678688608194432,578.0,0.1696355912946409,517.0,0.6071572556153206,0.5843354567918143,0.3303519167305191,0.803254353877682,0.8836075805125092,0.8152173913043478,0.002892559089706,3.020010039940141,She feels her heart race and stomach flutter as he traces her veins with his fingers during intense foreplay.,False,0.902714782403913,0.2755555555555555,Top ↑,Tier 2
229,Fascinated Gaze,30,0.0037893007053993,0.0035710956618923,0.0027479718886708,0.0047612416202683,0.0019145963772379,32,0.0039298491408066,0.0040576600006741,0.0028383466489473,0.004718299825109,0.0015370733671645,30,0.0047817722957034,0.0047701313600513,0.0029209998102298,0.0066527089889438,0.0021548650218543,-0.2733333333333333,-0.0895833333333333,-0.2416666666666666,4.192283193080868,0.1229298272542697,327.0,0.0701265940712882,437.0,0.549405685546141,364.0,0.1037536775209856,0.5662475925234756,0.3303519167305191,0.944204746013971,0.8836075805125092,0.9565217391304348,0.0041618191580314,2.195318456170376,"She looks at him, her gaze widening with fascination.",False,0.8506390305290414,0.2733333333333333,Trash ↑,Tier 2
264,Schoolyard Argument,30,0.0042512343713448,0.0041699254151364,0.0037852183931179,0.0050662489399381,0.0009228121447304,32,0.0050208271688769,0.0037993111580583,0.0034116191990795,0.004135262160106,0.0066364889669253,30,0.0038155122043964,0.0035996925986873,0.0031068553687805,0.0044020814031303,0.0008926917543859,0.2711111111111111,0.2979166666666666,0.00625,4.87260402057035,0.0874837680974276,572.0,0.0724455957742366,623.0,0.0447239701840211,483.0,0.971908492263774,0.5662475925234756,0.3303519167305191,0.803254353877682,0.9947776927930492,1.0,0.0043768355073511,9.363098351229617,The daughter and her friends argue loudly in the schoolyard.,False,0.9111220678324466,0.2711111111111111,Top ↑,Tier 2
42,Exploring Virginity,30,0.0012186660562305,0.0010354589764618,0.0007573957025139,0.001507081387529,0.000647484566309,32,0.0010490678318602,0.0008873980776806,0.000675335252979,0.0013369467778096,0.00057739583399,30,0.0009032643087202,0.0008726941148567,0.0006462359010799,0.0011621658719861,0.0003894143140581,0.2711111111111111,0.14375,0.1083333333333333,3.1336109163160586,0.2087108540890773,572.0,0.0724455957742366,549.0,0.3346026954191381,532.0,0.4681919118125999,0.6373135008791468,0.3303519167305191,0.8750103185323755,0.8836075805125092,0.4565217391304347,0.0010568269735658,2.729258150026845,She tentatively explores her virginity with him.,False,0.857009318719676,0.2711111111111111,Top ↑,Tier 2
167,Intense Orgasmic Waves,30,0.0014918778964166,0.0014974489024362,0.0011588759861973,0.001736787012495,0.0005773317165552,32,0.0012487429686386,0.0012801115982945,0.0009488227856452,0.0015381193300458,0.0003976577988282,30,0.0012784329363602,0.0011688824803075,0.0007681968678583,0.0015938278322593,0.0006262912908382,0.2688888888888889,0.2583333333333333,0.0541666666666666,4.237388966806861,0.1201884341284881,571.0,0.0748270080049043,604.0,0.0819276672138918,506.0,0.7194525394032845,0.5662475925234756,0.3358861933995321,0.803254353877682,0.9176526394995788,0.717391304347826,0.0013377076084754,2.6627877395587745,She experiences intense orgasmic waves throughout their passionate encounter.,False,0.8548615653768121,0.2688888888888889,Top ↑,Tier 2
209,Clan Heir's Obsession,30,0.0026656951017186,0.0020821901450695,0.0017011732142292,0.0024682198022485,0.0024897337779054,32,0.0020415187023959,0.0019980358822511,0.0017497944080885,0.00235868178451,0.0005637681742683,30,0.0021003981164622,0.0018876256700184,0.0014289078931544,0.0022145711037565,0.0019021894405775,0.2666666666666666,0.0979166666666666,0.1958333333333333,3.5416520570360035,0.1701923470141535,570.0,0.0772719759293395,527.0,0.5124712646622136,574.0,0.187827882736697,0.5879371987761668,0.3388078944594117,0.9176187042642776,0.8836075805125092,0.9565217391304348,0.0022642542937184,6.019987337449924,"The eldest son of a powerful clan is consumed by an unwarranted obsession with his adoptive sister, leading to intense, often inappropriate interactions.",False,0.9595837301525744,0.2666666666666666,Top ↑,Tier 2
231,Sweaty Forehead During Intimacy,30,0.0015492521420148,0.0014216962206676,0.0012149480157636,0.0016850466661644,0.0007734062513805,32,0.0012987643164814,0.0012889019583585,0.0008936169536942,0.001546469658477,0.0005191551828772,30,0.0013241437549052,0.0011440766159595,0.0007874237764011,0.0017890367075223,0.0007556636734363,0.2622222222222222,0.2104166666666666,0.0479166666666666,3.4383239831697097,0.1792162697432044,568.0,0.0823571708823861,581.0,0.1568828738571886,503.0,0.7512945586546258,0.5899772703024327,0.3565335752123553,0.803254353877682,0.9176526394995788,0.6956521739130435,0.0013887210329892,3.3746048034653837,She notices beads of sweat trickling down his forehead as they grow closer.,False,0.906594424998779,0.2622222222222222,Top ↑,Tier 2
318,Mutual Clitoral Stimulation,30,0.001502856014496,0.0015423962377685,0.0013423206196185,0.0016242864600676,0.0002456234183906,32,0.0016173489292229,0.0015671709963317,0.0014126486144581,0.0017616537028683,0.0003411103837896,30,0.0013874779032262,0.0013022308646074,0.0011075456755602,0.0015967702964062,0.0004422916356354,0.26,-0.1458333333333333,0.36875,6.81818314633,0.033071229526547,567.0,0.084999697486964,410.0,0.3275946323054062,657.0,0.0129129132565913,0.526834887246048,0.3588876116116261,0.8750103185323755,0.8638351192387718,0.9130434782608696,0.0015050563398565,1.6686686513193747,"She and he mutually stimulate each other's clitoris, expressing mutual pleasure.",False,1.016062446439015,0.26,Top ↑,Tier 2
156,Trust Assurance Conversation,30,0.0025436856314136,0.002571371503376,0.0022044919247769,0.0027244778312691,0.0005847168300507,32,0.0023874067678217,0.00240683916736,0.0020587804201725,0.0026281992798369,0.0004655844590937,30,0.0022414767812104,0.002400792032308,0.0018708958720685,0.0026554099388181,0.0005798556370177,0.2577777777777778,0.2125,0.0770833333333333,3.501352851799936,0.1736564380007008,566.0,0.0877103774809813,582.0,0.1527976041779375,517.0,0.6071572556153206,0.5899772703024327,0.3658164524206783,0.803254353877682,0.8836075805125092,0.9782608695652174,0.0023907814016197,1.8077223165284868,"The couple, sitting at a table, reassures each other about their trust and commitment.",False,0.9360137462045368,0.2577777777777778,Top ↑,Tier 2
31,Clothing Shopping Together,30,0.0010365561436276,0.0010678925380832,0.0009222516164242,0.0011402925576298,0.0001398598461196,32,0.0010491014190904,0.0010550831763302,0.0009500678588928,0.0011414932766705,0.0001567220861511,30,0.0009821755861674,0.0009659807682974,0.0008973055025413,0.0010573167857317,0.0001631512172358,0.2555555555555555,-0.0208333333333333,0.26875,4.145602501168753,0.1258327983385501,565.0,0.090490360906144,470.0,0.8935480033872298,609.0,0.0702897866364608,0.5662475925234756,0.3684250408321577,0.9609855885485302,0.8836075805125092,0.5543478260869565,0.0010231869272255,1.5007336904691382,"The couple browses clothing racks, trying on outfits and discussing their choices.",False,0.988004916134616,0.2555555555555555,Top ↑,Tier 2
281,Sleeping Together,30,0.0011407405773403,0.0010542509517809,0.0008942480391545,0.0013237745624231,0.0003773649953779,32,0.0011258458255189,0.0011268707058168,0.0009827571040561,0.0012818331420265,0.0002442986541678,30,0.000961842682538,0.0009539023986823,0.0006399751375534,0.0011788239462853,0.0004233713461056,0.2555555555555555,-0.0020833333333333,0.30625,4.77676484338474,0.0917780220084068,565.0,0.090490360906144,479.0,0.994380583695647,627.0,0.0390570836696214,0.5662475925234756,0.3684250408321577,1.0,0.8638351192387718,0.6086956521739131,0.0010772235240538,1.931303633989475,"She watches him sleep, exhausted from the night's activities.",False,1.0688826953629371,0.2555555555555555,Top ↑,Tier 2
24,Phone Notifications During Night,30,0.0015438510913257,0.0015353556043921,0.001100612310005,0.0021060778136974,0.0007281644892002,32,0.0013262837886623,0.0012405479254948,0.0007311840076187,0.0018818800557806,0.0007321262823088,30,0.0014099884423955,0.0011379554365834,0.0004615756397112,0.0018303102205535,0.0013004524898339,0.2488888888888888,0.19375,0.0770833333333333,3.1400654511453467,0.2080383740706889,562.0,0.0992576082398256,573.0,0.1925931491753506,517.0,0.6071572556153206,0.6373135008791468,0.3814168766069706,0.803254353877682,0.8836075805125092,0.6413043478260869,0.001424524644009,4.659316462252575,"She's about to fall asleep when her phone buzzes on the nightstand, lighting up the screen with an incoming message.",False,0.8079873100064312,0.2488888888888888,Top ↑,Tier 2
93,Family Apologies And Reconciliation,30,0.0012500964051789,0.0011966713604792,0.0010256605441868,0.0013361120893957,0.0003577965853668,32,0.0013598286822736,0.0013904536575391,0.0011998415073289,0.0015644785670736,0.0003437987701578,30,0.001450611115187,0.001491285249765,0.0010391075086199,0.0017405197062794,0.0004661549101616,-0.2488888888888888,-0.275,-0.11875,4.365144343150973,0.1127511420532244,338.0,0.0992576082398256,348.0,0.0639832712003089,423.0,0.4261171391212993,0.5662475925234756,0.3814168766069706,0.803254353877682,0.8836075805125092,0.8043478260869565,0.0013536493852579,1.877904598810043,"The family gathers around the table, with parents and siblings present, as apologies are exchanged and past faults are addressed.",False,0.9323860505692306,0.2488888888888888,Trash ↑,Tier 2
328,Intense Moaning During Foreplay,30,0.0009891967757901,0.0009672632712737,0.0008060789347895,0.0010989760127713,0.0002211770034063,32,0.0010104592197245,0.0009137162305054,0.0007483980611421,0.0012989942100218,0.0003299101065907,30,0.0009161769985656,0.0008663058985253,0.0006668539842918,0.0010685591528573,0.0002938343213944,0.2444444444444444,0.0395833333333333,0.1666666666666666,2.628772206638644,0.2686391893353173,560.0,0.1054699465217777,499.0,0.7944092971383729,560.0,0.262786473545053,0.688075175389118,0.3878572226929892,0.9557176373752148,0.8836075805125092,0.3804347826086957,0.0009727816115419,1.868499299398637,"She moans loudly, her body tensing as he stimulates her clitoris with his fingers.",False,0.9446405784003136,0.2444444444444444,Top ↑,Tier 2
10,Knocking On Door,30,0.005419246884148,0.0050031797704713,0.0041333899513827,0.0063727579155211,0.0020446609922769,32,0.0047912437370745,0.0046922880926326,0.0033341775515614,0.0057340645464958,0.0018680085436054,30,0.0048133921819697,0.0040651765275327,0.0030134446021922,0.0058598168838914,0.0026239522055139,0.2444444444444444,0.19375,0.0666666666666666,3.0323252688172038,0.2195527767906332,560.0,0.1054699465217777,573.0,0.1925931491753506,512.0,0.65725516871927,0.6419271916626931,0.3878572226929892,0.803254353877682,0.8991250708079613,1.0,0.0050032496909773,2.5744567748706872,Someone hesitates before knocking on a door in a hallway.,False,0.9378611631227536,0.2444444444444444,Top ↑,Tier 2
285,Size Comparison Conversation,30,0.0020185139508592,0.0020693781156562,0.0016992935480427,0.0022503439776811,0.0003979363928496,32,0.0018929410917113,0.0019292359714068,0.00147427290751,0.0023580842112021,0.0006041152320482,30,0.0017900080338492,0.0017971266080471,0.0013543122245594,0.0022249849985727,0.0005989945544692,0.2444444444444444,0.1229166666666666,0.1166666666666666,2.6239101215521146,0.2692930571015301,560.0,0.1054699465217777,539.0,0.4099251267284276,536.0,0.4343511151453348,0.688075175389118,0.3878572226929892,0.8878722574664448,0.8836075805125092,0.967391304347826,0.0019003236356088,1.5861955239833574,"The couple compares the size of objects, leading to flirtatious banter.",False,0.9322780904963746,0.2444444444444444,Top ↑,Tier 2
350,Sisters Reflecting On Childhood,30,0.0043586874291172,0.0040900577350829,0.0031675796504989,0.0044748855776984,0.0028386849560199,32,0.003541304665257,0.0036528132847395,0.0030461053596269,0.0040018816296109,0.0006540777588879,30,0.0035654462211838,0.0033427482706425,0.0027774936116493,0.0039184696207215,0.0010880774795391,0.2444444444444444,0.2458333333333333,0.1104166666666666,3.857594086021493,0.1453229105879717,560.0,0.1054699465217777,598.0,0.0979054827222475,533.0,0.4595973861839423,0.5843354567918143,0.3878572226929892,0.803254353877682,0.8836075805125092,1.0,0.0038157147695354,4.831730730700012,"The sisters sit together, reflecting on their shared childhood experiences and its lasting impact on their lives.",False,0.8930957536607749,0.2444444444444444,Top ↑,Tier 2
280,Growling During Intimacy,30,0.0029239651771842,0.0023411449120732,0.0020648210017906,0.0033977017669444,0.0013460671414813,32,0.0025790727556512,0.0025308451776082,0.0019116288034467,0.0029727965392347,0.0008927580241683,30,0.0026368492070871,0.0020448341681965,0.0015440123086148,0.0035714406323981,0.0016435231902981,0.2422222222222222,0.06875,0.1208333333333333,2.273910121552092,0.320794335432177,559.0,0.1086897732144474,513.0,0.6471019643535434,538.0,0.4179749516143205,0.6991579250998526,0.3954457706312874,0.9557176373752148,0.8836075805125092,0.9782608695652174,0.0027103778229237,3.088708356995309,He growls deeply as they make out in the bedroom.,False,1.0810287976852155,0.2422222222222222,Top ↑,Tier 2
16,Intergenerational Family Bonding,30,0.0021626843834425,0.0020868728552165,0.0012509438327463,0.0028963129341594,0.0011455127533376,32,0.0020708322063207,0.002093426914987,0.001625230768691,0.0024756464520285,0.0008157889738073,30,0.0017637549587952,0.001437658706085,0.0010082940434772,0.002046104536899,0.0013018974541561,0.24,0.0125,0.3041666666666666,4.482795698924747,0.1063097953767553,558.0,0.1119868720826897,486.0,0.9382476885285456,626.0,0.0404133389117554,0.5662475925234756,0.3989532317945823,0.97236578629322,0.8638351192387718,0.8260869565217391,0.0020006501181456,3.4943519746817646,"The youngest grandson sits with his older uncles, reminiscing about their fathers' shared history.",False,1.0031405648121408,0.24,Top ↑,Tier 2
81,Family Discussion Around Table,30,0.0016153725433107,0.0014974974359919,0.0013493431572155,0.0016040150693528,0.0005115644365837,32,0.0015436627139063,0.0015531652528164,0.0013136852509072,0.0017072503984481,0.0003072168883153,30,0.0018119593994637,0.001779091318416,0.0014197676746066,0.0020305123855819,0.0005954082963653,-0.24,-0.0354166666666666,-0.2375,3.4469348994857683,0.1784463202745746,342.0,0.1119868720826897,463.0,0.8162138200853785,366.0,0.1098761335896392,0.5899772703024327,0.3989532317945823,0.9557176373752148,0.8836075805125092,0.967391304347826,0.0016545344035677,2.0236010691029747,"The family sits around the table, discussing their wants and needs.",False,0.8730103673925987,0.24,Trash ↑,Tier 2
96,Whispered Love Confessions,30,0.0030247513565111,0.0027802456780549,0.0022047197734966,0.0036472046604798,0.0013980027416013,32,0.0035102516708029,0.0031920116685617,0.0025614659096723,0.0045929692134444,0.0014279671641636,30,0.0037146024842079,0.0039165208357601,0.0020240987040136,0.0048352114739492,0.0016969083178284,-0.2355555555555555,-0.1854166666666666,-0.0770833333333333,2.852220663861601,0.2402415671810247,344.0,0.118817344483297,391.0,0.2125432751706885,443.0,0.6071572556153206,0.6702124434257785,0.406355318132876,0.8076644456486163,0.8836075805125092,0.967391304347826,0.0034185724857311,2.2413612437964647,She whispers her love in his ear.,False,0.8150120274901951,0.2355555555555555,Trash ↑,Tier 2
53,Dress Shopping Together,30,0.0016169352260184,0.0015404553275595,0.0012273093365285,0.0018578167365963,0.0005719049047461,32,0.0014874607687711,0.0015240664181583,0.0011380665371219,0.0016946700136838,0.0004418869451508,30,0.0015508284675135,0.0012354019853344,0.0010585023965241,0.0016645514836628,0.0010087070135201,0.2355555555555555,0.11875,0.15625,2.7879266012154744,0.2480900979501837,556.0,0.118817344483297,537.0,0.4261171391212993,555.0,0.293994119732533,0.6702124434257785,0.406355318132876,0.8886101315822218,0.8836075805125092,0.8586956521739131,0.0015503440805069,3.822561106106175,She tries on various dresses while he waits patiently in the fitting room.,False,0.9893609324177896,0.2355555555555555,Top ↑,Tier 2
270,Tearful Sobbing,30,0.0014075423298584,0.0013562936839229,0.0011961882135496,0.0016289587007662,0.0004041561086275,32,0.001235755805265,0.001157018637817,0.0009772125742772,0.001516904330696,0.0004171052883292,30,0.0012953136448713,0.0011462688561299,0.0008094103706811,0.0017075284187578,0.0005799713530146,0.2333333333333333,0.2916666666666667,0.0041666666666666,4.1761453950443865,0.1239257482060521,555.0,0.1223529258447414,620.0,0.0494161308318507,482.0,0.9831428659767562,0.5662475925234756,0.4142481352353129,0.803254353877682,0.9947776927930492,0.7391304347826086,0.0013111941848954,2.177049519846691,"She sat alone, tears streaming down her face, sobbing uncontrollably.",False,0.853073759927169,0.2333333333333333,Top ↑,Tier 2
289,Classical Music Appreciation,30,0.0010990940987757,0.0010702699091097,0.0008779542240668,0.0012689683317185,0.000456501470895,32,0.000959124173757,0.0008845960027164,0.0007441704918123,0.0011721249027578,0.0003512198948421,30,0.0010680397623559,0.0008835108666984,0.0007300097915305,0.0011570626172816,0.0007325307671496,0.2311111111111111,0.2166666666666666,0.03125,3.031834385226716,0.2196066708319739,554.0,0.1259701931709723,584.0,0.144870565102909,495.0,0.8381615696541467,0.6419271916626931,0.4142481352353129,0.803254353877682,0.949034512363937,0.4347826086956521,0.0010402824934149,4.025871079677275,The couple enjoys listening to classical music together.,False,0.8265166688659024,0.2311111111111111,Top ↑,Tier 2
102,Hair Tugging During game,30,0.0033209431978008,0.0032747136950363,0.0023787193624833,0.0041773921637737,0.0012426575744573,32,0.0028718896404283,0.0028447711391007,0.0020797442827764,0.003801693857655,0.0012168967052055,30,0.0030382726615286,0.0025371657569947,0.0012992160401229,0.003849437185665,0.0021428616247234,0.2311111111111111,0.1875,0.0625,2.7567554932210783,0.2519870084396577,554.0,0.1259701931709723,570.0,0.2074211241123643,510.0,0.6777509024772345,0.6732777881747105,0.4142481352353129,0.8076644456486163,0.9121194562834078,0.9456521739130436,0.0030725754812346,3.1554540719038524,"He grips her hair, tugging gently as they kiss passionately.",False,0.8687083260261484,0.2311111111111111,Top ↑,Tier 2
11,Wine Tasting At Dinner,30,0.007550722817174,0.0069587562164179,0.0058511463868618,0.0099671445468403,0.0032884513039669,32,0.009063106209312,0.0087449571565952,0.0065499018446725,0.0113547271396586,0.0036523937308651,30,0.0095947755589906,0.0091598371024904,0.0060287746188929,0.01330417228652,0.0047760620301023,-0.2311111111111111,-0.2395833333333333,-0.0416666666666666,3.3566123188405754,0.1866899313564543,346.0,0.1259701931709723,365.0,0.1067801347477102,460.0,0.7835658377298897,0.6009679043761496,0.4142481352353129,0.803254353877682,0.9402790052758676,1.0,0.0087433081519883,2.091516721648476,"The couple sits at a dinner table, sipping wine and waiting for their food.",False,0.9547066135867164,0.2311111111111111,Trash ↑,Tier 2
58,Compliments And Flirting,30,0.0009906921684269,0.0009715658084582,0.0007782284859953,0.0011740796439265,0.0003453606024771,32,0.0010858098969084,0.0010711146248508,0.0007958909066829,0.0013489897425294,0.0003279779795363,30,0.0011911291645876,0.001102529878037,0.0008561529023241,0.0012944305756719,0.0005560432905701,-0.2288888888888889,-0.1416666666666666,-0.0666666666666666,2.2758765778401084,0.320479076424304,347.0,0.1296702249082816,412.0,0.3417066556295937,448.0,0.65725516871927,0.6991579250998526,0.4223544468441173,0.8750103185323755,0.8991250708079613,0.532608695652174,0.0010891364857772,3.242266275226771,She receives compliments about her appearance from him.,False,0.9715061233598792,0.2288888888888889,Trash ↑,Tier 2
254,Regretful Mistake Admission,30,0.001498991105413,0.0014399061258546,0.001234178421105,0.001816995384066,0.0003822794190819,32,0.0014632405523256,0.0014953281664705,0.0011945181023517,0.0016829435118991,0.0003456184490969,30,0.0013587939896272,0.0013042314324992,0.0010710822874235,0.0015601800300126,0.0003876604930962,0.2244444444444444,0.0229166666666666,0.2,2.7174585086488605,0.2569871348409783,551.0,0.1373228348469929,491.0,0.8824201140755036,576.0,0.1785594115121441,0.6813147295784076,0.431400957166501,0.958056123853404,0.8836075805125092,0.8804347826086957,0.0014408396796263,1.605152204008504,"She admits her mistake, wishing she could take it back.",False,1.038489965263553,0.2244444444444444,Top ↑,Tier 2
342,Mistaken Accusations,30,0.0013053510596006,0.0012790627864683,0.00111234606909,0.0014777606950333,0.0002481831081313,32,0.0011547508185702,0.0011260669629658,0.00099918710701,0.0012477755215846,0.0002748992505462,30,0.0012043980897108,0.0011597636247621,0.0009238094734893,0.0013358335112925,0.000335619728747,0.2222222222222222,0.3333333333333333,-0.0791666666666666,5.05833333333328,0.0797254304698718,550.0,0.1412775064404915,640.0,0.0246590958043104,442.0,0.5973456715788438,0.5662475925234756,0.431400957166501,0.803254353877682,0.8836075805125092,0.7934782608695652,0.0012200489203651,1.6527862477122093,"A couple argues heatedly, each convinced the other has done something wrong.",False,0.8803843617690025,0.2222222222222222,Top ↑,Tier 2
363,Goofball's Webcam Connection,30,0.0025518133172472,0.002276671310348,0.0018884285547472,0.0028312753359142,0.0011455588666086,32,0.0029682921404609,0.0022359236077544,0.0019364400393307,0.0025741584089851,0.0041269825708158,30,0.0021023776603228,0.0019913406276525,0.0016594717129623,0.0027054688498772,0.0008071096451383,0.2222222222222222,0.09375,0.11875,2.14160822814398,0.3427328103078775,550.0,0.1412775064404915,525.0,0.530775436380949,537.0,0.4261171391212993,0.6991579250998526,0.431400957166501,0.9308984576527414,0.8836075805125092,0.9782608695652174,0.002550120411107,9.949782891345516,"She watches him on webcam, feeling a connection despite his goofball antics.",False,0.9821020273683791,0.2222222222222222,Top ↑,Tier 2
