topic_id,label,top_n,top_mean,top_median,top_q1,top_q3,top_std,middle_n,middle_mean,middle_median,middle_q1,middle_q3,middle_std,trash_n,trash_mean,trash_median,trash_q1,trash_q3,trash_std,cliffs_top_trash,cliffs_top_middle,cliffs_middle_trash,kruskal_stat,kruskal_p,mw_top_trash_stat,mw_top_trash_p,mw_top_middle_stat,mw_top_middle_p,mw_middle_trash_stat,mw_middle_trash_p,kruskal_p_adj,mw_top_trash_p_adj,mw_top_middle_p_adj,mw_middle_trash_p_adj,prevalence,mass,concentration_ratio,scene_summary,keywords,label_is_noise,primary_categories,secondary_categories,taxonomy_main_name,taxonomy_main_group,taxonomy_confidence,taxonomy_is_noise,taxonomy_secondary_name,taxonomy_secondary_group,radway_main_name,radway_phase_name,radway_phase,radway_confidence,radway_is_none,middle_relative,abs_cliffs_top_trash
56,Sleep Deprivation,30,0.001748716276017348,0.0016959537104011212,0.0013855972520733116,0.0020444565387892403,0.0004957451982178911,32,0.0017788283335656854,0.0017210840723441382,0.0014657801775628102,0.0019871559531960334,0.0004080360743726849,30,0.0016316259226319865,0.0015016283174514168,0.001249666899807238,0.0020203085840614756,0.0005122897400685651,0.1688888888888889,-0.05,0.24791666666666667,2.8003710846189733,0.2465512140158091,526.0,0.26432621279678536,456.0,0.7406303229269524,599.0,0.09508178122538397,0.6669207841755834,0.5180793770816993,0.955284819810491,0.8824361808307414,0.967391304347826,0.0017210083981911083,1.7908527356229962,"She tosses and turns, unable to find rest in the quiet bedroom.","sleep, asleep, slept, nap, hours, wake, night, woke, nighta, fall",False,"romance_core, domestic_life","setting:bedroom, activity:sleeping",Negative Emotions & Distress,"Emotions, Cognition & Inner Life",high,False,,,None of the above,Not a narrative function,NA,high,True,1.0148177749823701,0.1688888888888889
57,Shower Hygiene,60,0.0033934779835332607,0.002755823073118863,0.002157475639069503,0.004323835767364306,0.0016158146248149955,64,0.003272847348561324,0.002735733002107444,0.0018778967262165444,0.004690814717888752,0.0015652410591317839,60,0.00307267884217405,0.002737416368613525,0.0017110991281611208,0.004139827774945993,0.0016473804034641865,0.14666666666666667,0.03854166666666667,0.1140625,2.1577199618096756,0.33998289178925345,2064.0,0.16665985982050302,1994.0,0.7132460918376302,2139.0,0.274613390471812,0.6971490543418669,0.4471491911632662,0.955284819810491,0.8824361808307414,0.9945652173913043,0.0032469110861432795,2.742834502488932,"The couple heads into the bathroom, with one of them taking a shower.","shower, bathroom, bath, tub, toilet, bathtub, showers, restroom, showering, showered",False,"domestic_life, physical_affection","setting:bathroom, activity:showering",Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",high,False,,,None of the above,Not a narrative function,NA,high,True,0.9927099201402381,0.14666666666666667
58,Compliments And Flirting,30,0.000990692168426908,0.0009715658084582135,0.0007782284859953562,0.0011740796439265284,0.00034536060247710777,32,0.0010858098969084933,0.001071114624850874,0.000795890906682976,0.0013489897425294178,0.00032797797953631894,30,0.001191129164587626,0.001102529878037098,0.0008561529023241422,0.0012944305756719988,0.0005560432905701303,-0.2288888888888889,-0.14166666666666666,-0.06666666666666667,2.2758765778401084,0.32047907642430407,347.0,0.12967022490828164,412.0,0.3417066556295937,448.0,0.65725516871927,0.6971490543418669,0.4195932749390623,0.8716791045562524,0.8981614457000383,0.532608695652174,0.0010891364857772588,3.242266275226771,She receives compliments about her appearance from him.,"look, youa, stunning, seen, attractive, sweeter, breathtakingly, absolutely, utterly, looks",False,"romance_core, physical_affection","setting:public, activity:flirting",Attraction & Sexual Tension,"Sexuality, Attraction & Intimacy",high,False,,,Heroine interprets hero's behaviour as purely sexual interest,Initial Conflict & Isolation,I,high,False,0.9715061233598793,0.2288888888888889
59,Silent Staring Conversation,60,0.0003612149094646923,0.0002845281716744024,0.0002665426562895743,0.0003107487086240667,0.00040887189136851984,64,0.0009290015493100104,0.0002657953078797959,0.00023998651673442435,0.00029665859977555956,0.0025826247491043753,60,0.00033279486749015124,0.00026515589691064134,0.00024020885419148377,0.0002853573489231947,0.0005512624167623784,0.32222222222222224,0.21979166666666666,0.07083333333333333,9.361596650998763,0.009271609169750174,2380.0,0.0023533517842559385,2342.0,0.0350742616911019,2056.0,0.4980887700773151,0.5136982473512676,0.20179991549994672,0.7958969899656057,0.8824361808307414,0.043478260869565216,0.0005494385096365831,30.143346258065314,"The couple sits silently, staring at each other, trying to read each other's expressions.","tristana, smiles, replies, broadly, laughs, puts, glares, mutters, harrya, asks",False,"romance_core, relationship_conflict","setting:living_room, activity:staring","Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),medium,False,,,Hero and heroine are physically or emotionally separated,Initial Conflict & Isolation,I,medium,False,0.9341613271526024,0.32222222222222224
60,Boss's Boss Interaction,30,0.0010250560879157453,0.000835168180512333,0.0006458754580066018,0.001013227498540564,0.0008284709473483606,32,0.0013504458188289556,0.0009685476414878983,0.0007838089269717465,0.0013942547050352148,0.0013377325990075032,30,0.001492329888744044,0.0009735275302801896,0.0008130661147409086,0.0014716046797362075,0.0012288225331343065,-0.34444444444444444,-0.2708333333333333,-0.08125,5.919796049555828,0.051824201687753,295.0,0.022360148062659704,350.0,0.06813323729395368,441.0,0.5876068182859993,0.5136982473512676,0.3067812314196911,0.7958969899656057,0.8824361808307414,0.391304347826087,0.0012906070163295682,6.244105578683415,The employee interacts with their boss's boss in a professional setting.,"bossa, ceos, employee, bosses, board, company, manager, job, hea, youa",False,"work_or_school, relationship_conflict","setting:office, activity:discussion",Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",high,False,,,None of the above,Not a narrative function,NA,high,True,0.9948845942966631,0.34444444444444444
61,Apology And Forgiveness,30,0.0025724098228972455,0.002599380803907886,0.0019592657617345903,0.003284095926147984,0.0009663246195661611,32,0.003218443855053061,0.003185850734851662,0.0025114630488640988,0.003937683965207675,0.0010295649356340667,30,0.0025447826358260556,0.0027320672524492233,0.0018590660409508477,0.003035648234532539,0.0010745771382436266,-0.0044444444444444444,-0.37916666666666665,0.3645833333333333,8.56794939223937,0.013787750911107599,448.0,0.9823070530800847,298.0,0.010570323073728464,655.0,0.013971695135003634,0.5136982473512676,0.9941019213254952,0.7958969899656057,0.8663609529207564,0.9347826086956522,0.002788108446993446,2.0904580119956915,"She apologizes for her mistake, and he forgives her, leading to a moment of emotional connection.","apologize, forgive, sorry, apology, apologized, apologizing, forgiveness, forgiven, apologies, profusely",False,"romance_core, relationship_conflict","setting:home, activity:apologizing","Reconciliation, Commitments & HEA",Relationship Trajectory (Main Couple),high,False,Positive Emotions & Security,"Emotions, Cognition & Inner Life",Heroine reinterprets hero's behaviour as result of previous hurt,Turning Point & Recognition,II,medium,False,1.1660952399272422,0.0044444444444444444
62,Months Of Careful Lies,30,0.0008344776698382485,0.0008176145115678688,0.0007025084918984568,0.0009556306701745663,0.0002450804108881724,32,0.0010950749988055497,0.0007772114562427156,0.0006825277476223833,0.0008449498176585187,0.0012218080937176608,30,0.001175176910532164,0.0007841414840494571,0.0005883042175461319,0.0009133783738535478,0.0022422171016657777,0.13555555555555557,0.12291666666666666,0.027083333333333334,1.0219611968209392,0.5999070224180828,511.0,0.3710770321265142,539.0,0.4099251267284276,493.0,0.860235961499475,0.8605419211758984,0.6239187353891882,0.8849716568130367,0.948748986476913,0.14130434782608695,0.0010362177975314127,12.540518942965747,"He carefully lies about his past, trying to hide his true self from her.","josha, declana, woulda, didna, months, med, frienda, chess, situation, careful",False,"relationship_conflict, domestic_life","setting:home, activity:lying","Secrets, Misunderstandings & Hidden Information",Relationship Trajectory (Main Couple),high,False,,,Hero and heroine are physically or emotionally separated,Initial Conflict & Isolation,I,medium,False,0.9505841080216563,0.13555555555555557
63,Deceptive Relationship,30,0.0016795870899162868,0.0016644011895041839,0.0013479892308869393,0.001986795945932587,0.0004128448260517188,32,0.001663416022842886,0.0015631031403508058,0.0013745595322609376,0.0019199245736927408,0.00043634924235190546,30,0.0015379201411715694,0.0014968043878051636,0.0013135470228401217,0.0018018064565382048,0.0003926404803849918,0.19777777777777777,0.05416666666666667,0.14583333333333334,1.8850397381954167,0.38964474349909295,539.0,0.19073033347156776,506.0,0.7194525394032845,550.0,0.3275946323054062,0.710983061221506,0.4543090581996371,0.955284819810491,0.8824361808307414,0.9456521739130435,0.001627766626778348,1.6338826653537977,"She lies to him about her whereabouts, trying to hide her true feelings.","lie, lied, lying, lies, deception, truths, outright, omission, liara, believe",False,"romance_core, relationship_conflict","setting:home, activity:lying","Secrets, Misunderstandings & Hidden Information",Relationship Trajectory (Main Couple),high,False,,,Hero and heroine are physically or emotionally separated,Initial Conflict & Isolation,I,medium,False,0.9391383858014468,0.19777777777777777
64,Doorway Questions And Answers,30,0.00040516647047814623,0.00016119447393290085,0.00014556928335505005,0.00017540039176362185,0.001323521783978535,32,0.001104171008600593,0.00015199562558052525,0.00014179239190986127,0.0001616619789707372,0.004029189309328332,30,0.0001497049143016864,0.00014478758921560595,0.0001313983107080438,0.00016108413097694734,2.745288045311127e-05,0.28,0.22083333333333333,0.1,4.079184198223459,0.13008176052385712,576.0,0.0635326507348074,586.0,0.1372624848715352,528.0,0.5034441591327508,0.5647853653124429,0.32695841250741015,0.7958969899656057,0.8824361808307414,0.03260869565217391,0.0005649958023762387,37.51669743963653,"The couple pauses at the door, asking and answering questions before moving on.","huxleya, says, asks, lottiea, secure, questions, jpa, davea, glance, stands",False,"romance_core, social_setting","setting:doorway, activity:questioning","Meeting, First Impressions & Setup",Relationship Trajectory (Main Couple),high,False,,,Heroine's social identity is destroyed,Initial Conflict & Isolation,I,low,False,0.9429326426570365,0.28
65,Apologetic Excuse Me,30,0.004596362481689802,0.004648112198506103,0.004236802916566824,0.005083441830764078,0.0008092376793920229,32,0.004662803808335178,0.004705953159588695,0.004160876191490851,0.005332583278480055,0.0007775039410938588,30,0.004722098841438466,0.00460393995584843,0.004173385660186306,0.005080951992361538,0.0010374670192179476,-0.006666666666666667,-0.05625,0.03125,0.12612201963531788,0.9388861906664425,447.0,0.9705160513002812,453.0,0.7089426927374918,495.0,0.8381615696541467,0.9788387945245891,0.98779526883085,0.955284819810491,0.948748986476913,1.0,0.004660473495223628,1.5631049834343598,"She hesitates, then says 'excuse me' in a soft, uncertain voice.","excuse, aye, alright, look, ew, excellent, bye, called, lottiea, buta",False,"relationship_conflict, romance_core","setting:none, activity:saying_sorry","Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),medium,False,,,Hero and heroine are physically or emotionally separated,Initial Conflict & Isolation,I,medium,False,1.0124439465675523,0.006666666666666667
66,Bluffing About Feelings,30,0.0006382529184175003,0.0006211216781549774,0.0005303698475846502,0.000695508698579613,0.00018322190533665868,32,0.0005854780284754544,0.0005832044389886387,0.0004933424537839792,0.0006524070941641442,0.00010616078498395468,30,0.0023417139899301795,0.0005412188083024261,0.00047184651685727567,0.0005840632696006967,0.009886464872289221,0.34444444444444444,0.17291666666666666,0.23958333333333334,6.101168770453455,0.047331256620478636,605.0,0.022360148062659704,563.0,0.2452000867324996,595.0,0.10678013474771023,0.5136982473512676,0.3067812314196911,0.8495316136287612,0.8824361808307414,0.03260869565217391,0.0011753728713222277,46.525234722522384,Abbey struggles to understand and express her feelings while interacting with someone.,"didn, couldn, swallowed, glanced, nodded, hadn, giggled, wasn, despite, friend",False,"relationship_conflict, romance_core","setting:conversation, activity:arguing",Negative Emotions & Distress,"Emotions, Cognition & Inner Life",medium,False,,,Heroine responds with anger or coldness,Initial Conflict & Isolation,I,medium,False,0.938953454056995,0.34444444444444444
67,Married Couple's Affectionate Stares,30,0.00043908609642659917,0.0002451859825590098,0.00023135371347208844,0.0002965027934673433,0.000983624837779797,32,0.00037744432056082804,0.00023972182772110257,0.0002060116261729779,0.00025727410498640595,0.0006190019301253271,30,0.00129549722099804,0.00022848620977960316,0.0001907410013243588,0.0002496903085091945,0.00586732698050784,0.3688888888888889,0.23333333333333334,0.14375,6.275943782141212,0.043370669207049725,616.0,0.014412183349875863,592.0,0.11628062827416363,549.0,0.3346026954191381,0.5136982473512676,0.3067812314196911,0.7958969899656057,0.8824361808307414,0.043478260869565216,0.0006969099758770182,46.43378549639519,The married couple exchanges affectionate stares and smiles across the wedding aisle.,"ravena, aresa, nods, tenses, looks, hurting, walks, wona, marry, stares",False,"romance_core, physical_affection","setting:wedding_aisle, activity:staring_and_smiling",Kissing & Non-Explicit Affection,"Sexuality, Attraction & Intimacy",high,False,,,Hero treats heroine tenderly,Turning Point & Recognition,II,medium,False,0.9777138458232345,0.3688888888888889
68,Percentage-based Assurance,30,0.001896965998182035,0.0018089311877284753,0.001645308976701514,0.0022088662772355707,0.0005176975368379596,32,0.0018914028512870048,0.0018563552816459777,0.0015706249881181555,0.002099123146902377,0.0005266564515727804,30,0.0018563687190208007,0.001876148580427731,0.0014594485877158572,0.0022143442942476567,0.0005405360051324018,0.042222222222222223,0.020833333333333332,0.01875,0.07601390836839528,0.9627062460313578,469.0,0.7844597689495465,490.0,0.8935480033872298,489.0,0.9046968873203879,0.9856962459365842,0.9059585883828095,0.9607741854602503,0.9577500998484353,0.967391304347826,0.0018817927473616224,1.6898733956158516,"She confidently states, 'one hundred percent.'","percent, thousand, ninety, scale, eighty, fourth, century, quarter, grand, seventh",False,"romance_core, relationship_conflict","setting:conversation, activity:assertion","Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),medium,False,,,Hero and heroine are physically or emotionally separated,Initial Conflict & Isolation,I,medium,False,0.9894499839014673,0.042222222222222223
69,Painful Emotional Burden,30,0.001370632036801106,0.0013722037323352556,0.001147221934614054,0.0014902836278926864,0.00027340718497422597,32,0.0013012941413217609,0.0013801841085258133,0.0010716762061741066,0.0015064943870862638,0.0002729026694594713,30,0.00121177554317016,0.0011790193865033518,0.000877188370019812,0.001490474929217041,0.000348909486317173,0.29777777777777775,0.07083333333333333,0.16875,3.5773696820943996,0.1671798932830094,584.0,0.048413499464813624,514.0,0.637014020321811,561.0,0.25683008206319546,0.5836525173541298,0.32695841250741015,0.955284819810491,0.8824361808307414,0.8152173913043478,0.001294713477406895,1.4783127509165794,She struggles with the emotional pain and guilt that weigh heavily on her heart.,"hurts, guilt, painful, hurting, experiencing, painkillers, guilty, injury, agony, inflict",False,"romance_core, relationship_conflict","setting:mind, activity:struggling",Negative Emotions & Distress,"Emotions, Cognition & Inner Life",high,False,,,Heroine's social identity is destroyed,Initial Conflict & Isolation,I,high,False,1.0058156638266902,0.29777777777777775
70,Kitten Rescue And Bonding,30,0.0009654840785162622,0.0006706491275487159,0.0005621547353534638,0.0008823214184235823,0.0007438368440165147,32,0.0008497089031422317,0.0006182142667490813,0.0004916986766775241,0.0009430218494114524,0.0009066922395523038,30,0.000889825510254746,0.0005162330473281261,0.00044077330106397983,0.0007912016662690004,0.001157743652457288,0.3688888888888889,0.14583333333333334,0.23333333333333334,6.294237961664294,0.04297576267898187,616.0,0.014412183349875863,550.0,0.3275946323054062,592.0,0.11628062827416363,0.5136982473512676,0.3067812314196911,0.8716791045562524,0.8824361808307414,0.18478260869565216,0.0009005431800400181,6.287898007409056,"She rescued two hairless kittens, cradling them in her lap, their tiny paws kneading her pasty skin as they purr contentedly.","kittens, delivery, cata, purr, claws, rescued, hairless, arrogantly, cheshire, lap",False,,,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),high,False,,,Heroine responds warmly to hero's tenderness,Turning Point & Recognition,II,medium,False,0.9218146258196864,0.3688888888888889
71,Phone Interruption,30,0.0011064840191765345,0.0010461762109988193,0.0007864046092702282,0.0013199384580587902,0.00044485775272745974,32,0.001066921537263417,0.0009914361427215367,0.000748103657761666,0.0013880644393039095,0.0004474377039400577,30,0.001125934553296341,0.001047548792896732,0.0008235481020510721,0.0013347853900289818,0.0005091206340677006,-0.02,0.052083333333333336,-0.05625,0.1910705937353896,0.9088862802487044,441.0,0.8999950372363642,505.0,0.7300156947516389,453.0,0.7089426927374918,0.9788387945245891,0.9738116648961291,0.955284819810491,0.9170606178595611,0.5217391304347826,0.0010990657213762567,2.0789988358356988,"He pulls his phone from his pocket to check a message, interrupting their conversation.","pocket, dialed, cellphone, rang, screen, message, hangs, pulls, ringing, buzzed",False,"romance_core, social_setting","setting:table, activity:checking_phone","Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),medium,False,,,Heroine responds warmly to hero's tenderness,Turning Point & Recognition,II,low,False,0.9464342423005865,0.02
73,Desolate Emotional Conversation,30,0.0009209201827724125,0.00044387994322240415,0.0004177315475318274,0.0004790371779208932,0.0025532327006256884,32,0.0014734574277147604,0.0004444692877317576,0.000423632812629074,0.00047098936291528273,0.0057913018396478335,30,0.000550376920340612,0.0004452280806123721,0.000410973922354513,0.00046214921730805043,0.0004326223778561134,0.06888888888888889,0.025,0.041666666666666664,0.21084618980830783,0.8999436804405413,481.0,0.6520436224006357,492.0,0.871315383351688,500.0,0.7835658377298897,0.9788387945245891,0.8471627366796138,0.9578167693920814,0.939731057137595,0.043478260869565216,0.0009922777258724246,33.46739471103195,"In a desolate setting, two acquaintances engage in an emotional conversation about their feelings.","simona, karaa, answered, completely, rarity, loved, desolate, special, happiness, emotionally",False,"romance_core, relationship_conflict","setting:desolate, activity:conversation","Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),medium,False,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",Hero and heroine are physically or emotionally separated,Initial Conflict & Isolation,I,medium,False,0.9982954967505185,0.06888888888888889
74,Confused About Relationship Feelings,30,0.00015255228681425523,0.00014766257353609772,0.00013111329226854685,0.00016340921737874678,3.231865563188904e-05,32,0.0006258667925896346,0.00014169053660221934,0.0001283732780495818,0.00015688021844439346,0.0020055538555167327,30,0.0016196713062815256,0.0001367498102241795,0.00012490362509443224,0.00015237613603553312,0.008110172473430816,0.23555555555555555,0.12291666666666666,0.08333333333333333,2.285153693314612,0.3189959581488618,556.0,0.11881734448329707,539.0,0.4099251267284276,520.0,0.5779420743689889,0.6971490543418669,0.40350840750268213,0.8849716568130367,0.8824361808307414,0.03260869565217391,0.0007955917951711058,56.00867038556023,"The couple sits in a stadium, stunned and amazed, trying to understand their complex feelings for each other.","emmetta, britta, fact, grin, smirked, second, snorted, fuckina, laughed, amazed",False,"romance_core, relationship_conflict","setting:stadium, activity:discussion",Ambivalence & Internal Conflict,"Emotions, Cognition & Inner Life",medium,False,,,Hero responds ambiguously to heroine,Initial Conflict & Isolation,I,low,False,0.9595555410797948,0.23555555555555555
75,Bedroom Encounter,30,0.00251291618905713,0.002424161624552003,0.0020023336171795005,0.0029125439518816413,0.0008992334539632221,32,0.0023500917778765265,0.0021334532261920855,0.0018102882581898351,0.0029652635956430268,0.0007731743079635516,30,0.002089564037706615,0.0018398953810021138,0.0014182724220457128,0.0026041186936260428,0.0008245709570095576,0.2911111111111111,0.125,0.23125,4.557430458158024,0.102415702943179,581.0,0.05368525328679823,540.0,0.4019681956154475,591.0,0.11959104393961408,0.5605279198717233,0.32695841250741015,0.8849716568130367,0.8824361808307414,0.9891304347826086,0.002318231996684361,2.418321188374706,"The couple finds themselves in the bedroom, surrounded by pillows and sheets, as they share an intimate moment.","bed, bedroom, couch, sheets, sofa, covers, pillows, mattress, flop, edge",False,"romance_core, physical_affection","setting:bedroom, activity:kissing",Kissing & Non-Explicit Affection,"Sexuality, Attraction & Intimacy",high,False,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",Hero treats heroine tenderly,Turning Point & Recognition,II,low,False,0.8800787524134174,0.2911111111111111
76,Whispered Secrets,30,0.0012856127927963117,0.0009015872285638091,0.0008166005610971093,0.0014313487882509197,0.0010196297577174383,32,0.0012161276089145464,0.0008578294196525658,0.0007424781160490894,0.0013488320006738571,0.0009617142901352642,30,0.0009916899021629383,0.0007655709296723657,0.0006814521175679051,0.0009825087060906638,0.0005937776677932936,0.36666666666666664,0.13333333333333333,0.21458333333333332,5.876154160822807,0.05296748308506597,615.0,0.015014132798189755,544.0,0.37107853940374946,583.0,0.1487937830497453,0.5136982473512676,0.3067812314196911,0.8716791045562524,0.8824361808307414,0.34782608695652173,0.001165599612326554,5.190180985312351,She whispers secrets to him in the dimly lit bedroom.,"whisper, whispered, murmur, whispers, whata, breathy, shh, contorting, conceited, meek",False,"romance_core, relationship_conflict","setting:bedroom, activity:whispering","Secrets, Misunderstandings & Hidden Information",Relationship Trajectory (Main Couple),high,False,,,Hero and heroine are physically or emotionally separated,Initial Conflict & Isolation,I,medium,False,0.9514657010752937,0.36666666666666664
77,Puzzled Decision Making,30,0.004751790592720708,0.004441244846885352,0.003691332515976635,0.005246783391957155,0.0016193593206099547,32,0.004426188621681043,0.004433717317076207,0.0037285984061765126,0.0052212664501598985,0.001560445508576823,30,0.004358663671664246,0.004193211029334181,0.0022973908036664275,0.005449753973102224,0.0022914786255210404,0.14666666666666667,0.029166666666666667,0.08958333333333333,0.891511804581512,0.6403400585277108,516.0,0.3328546915727283,494.0,0.8491839838712325,523.0,0.549405685546141,0.8759557968672548,0.5854828677407478,0.9578167693920814,0.8824361808307414,0.9891304347826086,0.004510344172014588,2.2229584774319107,"He puzzles over a decision, today's paperwork causing concern.","asks, asked, replies, whata, doing, says, answered, demanded, howa, tone",False,"romance_core, relationship_conflict","setting:home, activity:decision_making",Ambivalence & Internal Conflict,"Emotions, Cognition & Inner Life",medium,False,,,Hero responds ambiguously to heroine,Initial Conflict & Isolation,I,low,False,0.9983050631300072,0.14666666666666667
79,Grandmother's Tears,30,0.0008730015857955758,0.00023834735059316398,0.00020600167916767466,0.0002806131716204807,0.002783052335244324,32,0.0008021241133814783,0.00023115850062081455,0.00021233217862726508,0.00025633315124409003,0.0032112161810639995,30,0.00023112419863806756,0.0002215096257684273,0.00020187722835989208,0.00026572015938700056,4.47743626294893e-05,0.16666666666666666,0.041666666666666664,0.125,1.3440860215053476,0.5106642188414199,525.0,0.2707053377245183,500.0,0.7835658377298897,540.0,0.4019681956154475,0.7889992210027343,0.5275677888608511,0.955284819810491,0.8824361808307414,0.03260869565217391,0.0006390407082740937,28.791053599270583,"The grandmother cries wide-eyed, muttering to herself in the kitchen chairs.","daisya, rule, replies, grandmother, whispers, says, remya, needs, cries, freezes",False,"romance_core, domestic_life","setting:kitchen, activity:crying",Family & Kinship,Social World Outside Couple,high,False,,,None of the above,Not a narrative function,NA,high,True,0.9698383601147877,0.16666666666666666
80,Hockey Player's Lovesick Reminders,30,0.0005242062891738456,0.0005031472212780623,0.00044741160840077295,0.0005458229735548824,0.00012469508036604232,32,0.0018091681097336916,0.0004814997890483018,0.00045194623461847645,0.0005755324176222148,0.005954293572324827,30,0.0005214693705682676,0.0004994521445461045,0.00045788478803778334,0.0005571067393903374,9.334342761485179e-05,-0.017777777777777778,0.0125,-0.041666666666666664,0.06646797568953389,0.9673121938111979,442.0,0.9117089753194283,486.0,0.9382476885285457,460.0,0.7835658377298897,0.9874645311822646,0.9745866192877995,0.9722627104691576,0.939731057137595,0.043478260869565216,0.0009702570576493645,34.978068599699725,"The hockey player, lovesick, recalls reminders of his past with Laurena.","laurena, hockey, mikea, players, natea, agreed, suddenly, reminding, began, goalie",False,"romance_core, relationship_conflict","setting:office, activity:remembering_past",Negative Emotions & Distress,"Emotions, Cognition & Inner Life",medium,False,,,Heroine's social identity is destroyed,Initial Conflict & Isolation,I,medium,False,0.9569757577665864,0.017777777777777778
81,Family Discussion Around Table,30,0.0016153725433107088,0.0014974974359919626,0.0013493431572155522,0.001604015069352864,0.0005115644365837392,32,0.0015436627139063018,0.0015531652528164223,0.0013136852509072151,0.0017072503984481803,0.00030721688831535684,30,0.0018119593994637847,0.0017790913184160578,0.0014197676746066788,0.0020305123855819673,0.0005954082963653923,-0.24,-0.035416666666666666,-0.2375,3.4469348994857683,0.17844632027457466,342.0,0.11198687208268976,463.0,0.8162138200853785,366.0,0.10987613358963925,0.5860670895635861,0.3959948157150782,0.955284819810491,0.8824361808307414,0.967391304347826,0.0016545344035677877,2.0236010691029747,"The family sits around the table, discussing their wants and needs.","parents, children, kids, families, familya, aunts, uncles, parentsa, theya, grow",False,"domestic_life, relationship_conflict","setting:kitchen, activity:discussion",Family & Kinship,Social World Outside Couple,high,False,,,None of the above,Not a narrative function,NA,high,True,0.8730103673925987,0.24
82,Frightened Admissions,30,0.0016069397981183212,0.0014963746461461981,0.0013114822215912455,0.0018640920681594038,0.0004096596502071548,32,0.001526723872514606,0.0014729221182368218,0.0013420975877514011,0.0017644516431889901,0.00048485829058598096,30,0.0013782127285954437,0.0012449979141322567,0.001039636438791854,0.001525246292946831,0.0005212828535266304,0.39111111111111113,0.07708333333333334,0.25625,6.624766245909257,0.03642925483222756,626.0,0.009468269708615267,517.0,0.6071572556153206,603.0,0.08443321387209463,0.5136982473512676,0.3067812314196911,0.955284819810491,0.8824361808307414,0.8586956521739131,0.0015044536926291342,2.0174887101936294,"She admits her fears and insecurities to him in a quiet, intimate setting.","scared, afraid, sad, terrifying, scary, scare, scares, frightening, frightened, fears",False,"romance_core, relationship_conflict","setting:quiet_intimate, activity:admitting_fears",Negative Emotions & Distress,"Emotions, Cognition & Inner Life",high,False,,,Heroine's social identity is destroyed,Initial Conflict & Isolation,I,medium,False,0.9843270357443703,0.39111111111111113
83,Animal Farm Visit,30,0.0008791434065988913,0.0006627820737323273,0.0004066185424210021,0.0008803439122130871,0.000892453588936569,32,0.0006809620114299749,0.000504668341651729,0.00034853037033403183,0.0007449287785298834,0.0005879319147819187,30,0.0007264742269659034,0.0005799153268218414,0.00044139551622924194,0.0006626324821195049,0.0005474291946584361,0.11777777777777777,0.21875,-0.09375,2.1562295465170678,0.3402363440653853,503.0,0.43764133504824576,585.0,0.14102709032657285,435.0,0.530775436380949,0.6971490543418669,0.688582467530038,0.7958969899656057,0.8824361808307414,0.16304347826086957,0.0007604273192685112,6.601652562836347,"The couple visits a farm filled with goats, dogs, and other animals.","goats, dogs, animal, puppies, animals, sheep, pet, lion, pets, hound",False,"domestic_life, social_setting","setting:farm, activity:visiting_animals",Public & Leisure Spaces,"Spaces, Time, Activities & Objects",high,False,,,None of the above,Not a narrative function,NA,high,True,0.7614392203848643,0.11777777777777777
84,Emotional Burden About Marriage,30,0.0015534504314707075,0.0010412371586345699,0.0008604436793942255,0.001225152629451244,0.002475371028978835,32,0.001020277825656306,0.0009662697795288871,0.0008191545630009735,0.0011309402490105854,0.00042472766648231944,30,0.0017973740153908139,0.0010479478180582553,0.000691935755856228,0.0012519347243646105,0.003172315459897245,0.08222222222222222,0.15625,-0.07083333333333333,1.1075940860214928,0.5747632609735555,487.0,0.5894511694056184,555.0,0.293994119732533,446.0,0.637014020321811,0.8424948654441432,0.8227739727509722,0.8716791045562524,0.8918196284505353,0.5217391304347826,0.0014475393894222545,10.192977649133162,"She sat alone, afraid and unsure about her marriage.","didn, wasn, nicka, couldn, wouldn, flinched, doesn, frowned, struggled, shook",False,"romance_core, relationship_conflict","setting:solo, activity:thinking","Violence, Threats & Coercion","Conflict, Risk & Harm",high,False,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",Heroine reacts antagonistically to the hero,Initial Conflict & Isolation,I,medium,False,0.9220589715176783,0.08222222222222222
